a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.41,New York Knicks,shot,Prigioni,,,,,,,,,Anthony,2,,,made,,Jump Shot,,,2-0,18,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=2
,,,,,,,,,,1,11.20,Boston Celtics,shot,Pierce,,,,,,,,,Garnett,2,,,made,,Jump Shot,,,2-2,21,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=3
,,,,,,,,,,1,11.01,New York Knicks,shot,Anthony,,,,,,,,,Felton,2,,,made,,Jump Shot,,,4-2,21,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=4
,,,,,,,,,,1,10.47,Boston Celtics,turnover,,,,,,,,,,Green,,,Step Out of Bounds,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=5
,,,,,,,,,,1,10.28,New York Knicks,shot,,,,,,,,,,Prigioni,,,,missed,,3PT Jump Shot,,,4-2,25,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=6
,,,,,,,,,,1,10.26,New York Knicks,rebound,,,,,,,,,,Shumpert,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=7
,,,,,,,,,,1,10.09,New York Knicks,turnover,,,,,,,,,,Chandler,,,3 Second Violation,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=8
,,,,,,,,,,1,9.56,Boston Celtics,shot,,,,,,,,,,Pierce,2,,,made,,Jump Shot,,,4-4,18,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=9
,,,,,,,,,,1,9.32,New York Knicks,shot,,,,,,,,,,Shumpert,,,,missed,,Driving Layup,,,4-4,2,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=10
,,,,,,,,,,1,9.31,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=11
,,,,,,,,,,1,9.29,New York Knicks,shot,,,,,,,,,,Chandler,2,,,made,,Layup,,,6-4,1,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=12
,,,,,,,,,,1,9.18,Boston Celtics,shot,,,Chandler,,,,,,,Bradley,,,,missed,,Layup,,,6-4,1,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=13
,,,,,,,,,,1,9.17,New York Knicks,rebound,,,,,,,,,,Prigioni,,,,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=14
,,,,,,,,,,1,8.58,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,Jump Shot,,,6-4,23,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=15
,,,,,,,,,,1,8.57,New York Knicks,rebound,,,,,,,,,,Shumpert,,,,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=16
,,,,,,,,,,1,8.54,New York Knicks,shot,,,,,,,,,,Felton,,,,missed,,3PT Jump Shot,,,6-4,25,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=17
,,,,,,,,,,1,8.53,Boston Celtics,rebound,,,,,,,,,,Green,,,,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=18
,,,,,,,,,,1,8.44,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,3PT Jump Shot,,,6-4,24,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=19
,,,,,,,,,,1,8.43,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=20
,,,,,,,,,,1,8.32,New York Knicks,shot,Felton,,,,,,,,,Prigioni,3,,,made,,3PT Jump Shot,,,9-4,27,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=21
,,,,,,,,,,1,8.17,Boston Celtics,turnover,,,,,,,,,,Pierce,,,Bad Pass,,Chandler,,,,9-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=22
,,,,,,,,,,1,8.11,New York Knicks,shot,,,,,,,,,,Prigioni,,,,missed,,Layup,,,9-4,1,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=23
,,,,,,,,,,1,8.09,Boston Celtics,rebound,,,,,,,,,,Bradley,,,,,,,,,9-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=24
,,,,,,,,,,1,7.50,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,Jump Shot,,,9-4,19,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=25
,,,,,,,,,,1,7.49,New York Knicks,rebound,,,,,,,,,,Prigioni,,,,,,,,,9-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=26
,,,,,,,,,,1,7.38,Boston Celtics,foul,,,,,,,,,,Green,,,,,,Personal,,,9-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=27
,,,,,,,,,,1,7.24,New York Knicks,shot,,,,,,,,,,Felton,,,,missed,,Jump Shot,,,9-4,22,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=28
,,,,,,,,,,1,7.22,Boston Celtics,rebound,,,,,,,,,,Garnett,,,,,,,,,9-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=29
,,,,,,,,,,1,7.08,Boston Celtics,turnover,,,,,,,,,,Garnett,,,Bad Pass,,Anthony,,,,9-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=30
,,,,,,,,,,1,7.03,New York Knicks,shot,Shumpert,,,,,,,,,Anthony,2,,,made,,Dunk,,,11-4,1,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=31
,,,,,,,,,,1,6.42,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,3PT Jump Shot,,,11-4,25,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=32
,,,,,,,,,,1,6.41,New York Knicks,rebound,,,,,,,,,,Felton,,,,,,,,,11-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=33
,,,,,,,,,,1,6.36,New York Knicks,shot,Felton,,,,,,,,,Chandler,2,,,made,,Alley Oop Dunk,,,13-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=34
,,,,,,,,,,1,6.28,Boston Celtics,timeout,,,,,,,,,,,,,,,,,,,13-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=35
,,,,,,,,,,1,6.20,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,3PT Jump Shot,,,13-4,24,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=37
,,,,,,,,,,1,6.19,New York Knicks,rebound,,,,,,,,,,Prigioni,,,,,,,,,13-4,,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=38
,,,,,,,,,,1,6.01,New York Knicks,shot,Prigioni,,,,,,,,,Shumpert,2,,,made,,Running Bank Shot,,,15-4,5,http://stats.nba.com/cvp.html?GameID=0041200116&GameEventID=39
