a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Utah Jazz,jumpball,,Kaman,,,Jefferson,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=1
,,,,,,,,,,1,11.49,Dallas Mavericks,turnover,,,,,,,,,,Nowitzki,,,Lost Ball,,Millsap,,,,,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=2
,,,,,,,,,,1,11.43,Utah Jazz,shot,,,Mayo,,,,,,,Foye,,,,missed,,Layup,,,,3,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=3
,,,,,,,,,,1,11.40,Utah Jazz,rebound,,,,,,,,,,Millsap,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=5
,,,,,,,,,,1,11.40,Utah Jazz,shot,,,,,,,,,,Millsap,2,,,made,,Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=4
,,,,,,,,,,1,11.27,Dallas Mavericks,shot,,,,,,,,,,Kaman,2,,,made,,Turnaround Jump Shot,,,2-2,11,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=6
,,,,,,,,,,1,10.58,Utah Jazz,shot,,,,,,,,,,Jefferson,,,,missed,,Jump Shot,,,2-2,4,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=7
,,,,,,,,,,1,10.57,Dallas Mavericks,rebound,,,,,,,,,,Marion,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=8
,,,,,,,,,,1,10.54,Dallas Mavericks,turnover,,,,,,,,,,Collison,,,Lost Ball,,Tinsley,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=9
,,,,,,,,,,1,10.37,Utah Jazz,shot,Millsap,,,,,,,,,Tinsley,2,,,made,,Jump Bank Shot,,,2-4,8,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=10
,,,,,,,,,,1,10.20,Dallas Mavericks,shot,,,,,,,,,,Kaman,,,,missed,,Fadeaway Jumper,,,2-4,12,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=11
,,,,,,,,,,1,10.19,Utah Jazz,rebound,,,,,,,,,,Millsap,,,,,,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=12
,,,,,,,,,,1,10.09,Utah Jazz,turnover,,,,,,,,,,Tinsley,,,Lost Ball,,Marion,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=13
,,,,,,,,,,1,9.59,Dallas Mavericks,shot,Mayo,,,,,,,,,Nowitzki,3,,,made,,3PT Jump Shot,,,5-4,24,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=14
,,,,,,,,,,1,9.43,Utah Jazz,turnover,,,,,,,,,,Williams,,,Bad Pass,,Kaman,,,,5-4,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=15
,,,,,,,,,,1,9.39,Dallas Mavericks,shot,,,,,,,,,,Kaman,2,,,made,,Dunk,,,7-4,1,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=16
,,,,,,,,,,1,9.16,Utah Jazz,shot,,,,,,,,,,Jefferson,,,,missed,,Jump Shot,,,7-4,4,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=17
,,,,,,,,,,1,9.15,Dallas Mavericks,rebound,,,,,,,,,,Kaman,,,,,,,,,7-4,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=18
,,,,,,,,,,1,9.09,Dallas Mavericks,shot,,,,,,,,,,Nowitzki,,,,missed,,3PT Jump Shot,,,7-4,25,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=19
,,,,,,,,,,1,9.07,Utah Jazz,rebound,,,,,,,,,,Tinsley,,,,,,,,,7-4,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=20
,,,,,,,,,,1,8.44,Utah Jazz,shot,Tinsley,,,,,,,,,Foye,3,,,made,,3PT Jump Shot,,,7-7,25,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=21
,,,,,,,,,,1,8.30,Dallas Mavericks,shot,Nowitzki,,,,,,,,,Kaman,2,,,made,,Jump Shot,,,9-7,14,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=22
,,,,,,,,,,1,8.14,Dallas Mavericks,foul,,,,,,,,,,Mayo,,,,,,Shooting,,,9-7,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=23
,,,,,,,,,,1,8.14,Utah Jazz,free throw,,,,,,,1,,2,Millsap,1,,foul,made,,,,,9-8,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=24
,,,,,,,,,,1,8.14,Utah Jazz,free throw,,,,,,,2,,2,Millsap,1,,foul,made,,,,,9-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=26
,,,,,,,,,,1,8.00,Dallas Mavericks,shot,,,,,,,,,,Mayo,,,,missed,,3PT Jump Shot,,,9-9,25,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=28
,,,,,,,,,,1,7.57,Utah Jazz,rebound,,,,,,,,,,Millsap,,,,,,,,,9-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=29
,,,,,,,,,,1,7.47,Utah Jazz,shot,,,,,,,,,,Foye,,,,missed,,3PT Jump Shot,,,9-9,25,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=30
,,,,,,,,,,1,7.45,Dallas Mavericks,rebound,,,,,,,,,,Nowitzki,,,,,,,,,9-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=31
,,,,,,,,,,1,7.34,Dallas Mavericks,shot,Nowitzki,,,,,,,,,Kaman,2,,,made,,Jump Shot,,,11-9,13,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=32
,,,,,,,,,,1,7.20,Utah Jazz,shot,,,,,,,,,,Millsap,,,,missed,,Jump Shot,,,11-9,9,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=33
,,,,,,,,,,1,7.19,Dallas Mavericks,rebound,,,,,,,,,,Marion,,,,,,,,,11-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=34
,,,,,,,,,,1,7.19,Utah Jazz,foul,,,,,,,,,,Millsap,,,,,,Loose ball,,,11-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=35
,,,,,,,,,,1,6.59,Utah Jazz,foul,,,,,,,,,,Jefferson,,,,,,Shooting,,,11-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=36
,,,,,,,,,,1,6.59,Dallas Mavericks,free throw,,,,,,,1,,2,Kaman,1,,foul,made,,,,,12-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=37
,,,,,,,,,,1,6.59,Dallas Mavericks,free throw,,,,,,,2,,2,Kaman,1,,foul,made,,,,,13-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=39
,,,,,,,,,,1,6.42,Dallas Mavericks,foul,,,,,,,,,,Kaman,,,,,,Shooting,,,13-9,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=41
,,,,,,,,,,1,6.42,Utah Jazz,free throw,,,,,,,1,,2,Jefferson,1,,foul,made,,,,,13-10,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=42
,,,,,,,,,,1,6.42,Utah Jazz,free throw,,,,,,,2,,2,Jefferson,1,,foul,made,,,,,13-11,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=44
,,,,,,,,,,1,6.26,Dallas Mavericks,shot,Mayo,,,,,,,,,Nowitzki,2,,,made,,Jump Shot,,,15-11,22,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=46
,,,,,,,,,,1,6.06,Utah Jazz,shot,Tinsley,,,,,,,,,Jefferson,2,,,made,,Alley Oop Dunk,,,15-13,1,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=47
,,,,,,,,,,1,5.49,Dallas Mavericks,shot,,,,,,,,,,Kaman,,,,missed,,Driving Layup,,,15-13,1,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=48
,,,,,,,,,,1,5.48,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=49
,,,,,,,,,,1,5.29,Utah Jazz,shot,,,,,,,,,,Foye,,,,missed,,3PT Jump Shot,,,15-13,25,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=50
,,,,,,,,,,1,5.27,Dallas Mavericks,rebound,,,,,,,,,,Collison,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=51
,,,,,,,,,,1,5.23,Dallas Mavericks,timeout,,,,,,,,,,,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=52
,,,,,,,,,,1,5.23,Dallas Mavericks,substitute,,,,Brand,,Nowitzki,,,,,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=54
,,,,,,,,,,1,5.23,Dallas Mavericks,substitute,,,,Carter,,Kaman,,,,,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=55
,,,,,,,,,,1,5.23,Utah Jazz,substitute,,,,Hayward,,Williams,,,,,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=56
,,,,,,,,,,1,5.23,Utah Jazz,substitute,,,,Favors,,Millsap,,,,,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=57
,,,,,,,,,,1,5.07,Dallas Mavericks,shot,,,,,,,,,,Carter,,,,missed,,Running Hook Shot,,,15-13,5,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=58
,,,,,,,,,,1,5.05,Utah Jazz,rebound,,,,,,,,,,Tinsley,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=59
,,,,,,,,,,1,4.52,Utah Jazz,shot,,,,,,,,,,Hayward,,,,missed,,Jump Shot,,,15-13,15,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=60
,,,,,,,,,,1,4.51,Dallas Mavericks,rebound,,,,,,,,,,Brand,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=61
,,,,,,,,,,1,4.41,Dallas Mavericks,shot,,,,,,,,,,Mayo,,,,missed,,3PT Jump Shot,,,15-13,25,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=62
,,,,,,,,,,1,4.40,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=63
,,,,,,,,,,1,4.33,Dallas Mavericks,foul,,,,,,,,,,Brand,,,,,,Shooting,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=64
,,,,,,,,,,1,4.33,Utah Jazz,free throw,,,,,,,1,,2,Favors,1,,foul,made,,,,,15-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=65
,,,,,,,,,,1,4.33,Utah Jazz,free throw,,,,,,,2,,2,Favors,,,foul,missed,,,,,15-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=67
,,,,,,,,,,1,4.32,Dallas Mavericks,rebound,,,,,,,,,,Marion,,,,,,,,,15-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=69
,,,,,,,,,,1,4.16,Dallas Mavericks,shot,Mayo,,,,,,,,,Brand,2,,,made,,Jump Shot,,,17-14,16,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=70
,,,,,,,,,,1,3.55,Utah Jazz,shot,,,,,,,,,,Tinsley,,,,missed,,3PT Jump Shot,,,17-14,26,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=71
,,,,,,,,,,1,3.54,Dallas Mavericks,rebound,,,,,,,,,,Carter,,,,,,,,,17-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=72
,,,,,,,,,,1,3.44,Dallas Mavericks,shot,,,Favors,,,,,,,Marion,,,,missed,,Jump Shot,,,17-14,4,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=73
,,,,,,,,,,1,3.42,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,17-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=74
,,,,,,,,,,1,3.38,Utah Jazz,shot,,,,,,,,,,Tinsley,,,,missed,,Jump Shot,,,17-14,16,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=75
,,,,,,,,,,1,3.36,Dallas Mavericks,rebound,,,,,,,,,,Carter,,,,,,,,,17-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=76
,,,,,,,,,,1,3.25,Dallas Mavericks,shot,,,,,,,,,,Carter,,,,missed,,3PT Jump Shot,,,17-14,25,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=77
,,,,,,,,,,1,3.24,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,17-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=78
,,,,,,,,,,1,3.21,Utah Jazz,turnover,,,,,,,,,,Tinsley,,,Bad Pass,,,,,,17-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=79
,,,,,,,,,,1,3.21,Utah Jazz,substitute,,,,Watson,,Tinsley,,,,,,,,,,,,,17-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=80
,,,,,,,,,,1,3.06,Dallas Mavericks,shot,,,,,,,,,,Marion,,,,missed,,Running Jump Shot,,,17-14,5,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=81
,,,,,,,,,,1,3.05,Utah Jazz,rebound,,,,,,,,,,Favors,,,,,,,,,17-14,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=82
,,,,,,,,,,1,2.54,Utah Jazz,shot,,,,,,,,,,Hayward,2,,,made,,Jump Bank Shot,,,17-16,3,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=83
,,,,,,,,,,1,2.54,Dallas Mavericks,foul,,,,,,,,,,Carter,,,,,,Shooting,,,17-16,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=84
,,,,,,,,,,1,2.54,Utah Jazz,timeout,,,,,,,,,,,,,,,,,,,17-16,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=85
,,,,,,,,,,1,2.54,Utah Jazz,substitute,,,,Kanter,,Jefferson,,,,,,,,,,,,,17-16,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=87
,,,,,,,,,,1,2.54,Utah Jazz,substitute,,,,Burks,,Foye,,,,,,,,,,,,,17-16,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=88
,,,,,,,,,,1,2.54,Dallas Mavericks,substitute,,,,Crowder,,Collison,,,,,,,,,,,,,17-16,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=89
,,,,,,,,,,1,2.54,Dallas Mavericks,substitute,,,,Beaubois,,Marion,,,,,,,,,,,,,17-16,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=90
,,,,,,,,,,1,2.54,Utah Jazz,free throw,,,,,,,1,,1,Hayward,1,,foul,made,,,,,17-17,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=91
,,,,,,,,,,1,2.38,Dallas Mavericks,shot,,,Burks,,,,,,,Beaubois,,,,missed,,Jump Shot,,,17-17,3,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=93
,,,,,,,,,,1,2.38,Dallas Mavericks,rebound,,,,,,,,,,,,,,,,,,,17-17,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=94
,,,,,,,,,,1,2.35,Dallas Mavericks,shot,Carter,,,,,,,,,Crowder,3,,,made,,3PT Jump Shot,,,20-17,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=95
,,,,,,,,,,1,2.11,Utah Jazz,shot,,,,,,,,,,Kanter,,,,missed,,Jump Shot,,,20-17,16,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=96
,,,,,,,,,,1,2.10,Dallas Mavericks,rebound,,,,,,,,,,Beaubois,,,,,,,,,20-17,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=97
,,,,,,,,,,1,1.59,Dallas Mavericks,shot,,,Hayward,,,,,,,Crowder,,,,missed,,Jump Shot,,,20-17,4,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=98
,,,,,,,,,,1,1.58,Utah Jazz,rebound,,,,,,,,,,Favors,,,,,,,,,20-17,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=99
,,,,,,,,,,1,1.52,Utah Jazz,shot,,,,,,,,,,Burks,,,,missed,,Layup,,,20-17,3,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=100
,,,,,,,,,,1,1.51,Utah Jazz,rebound,,,,,,,,,,Kanter,,,,,,,,,20-17,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=102
,,,,,,,,,,1,1.51,Utah Jazz,shot,,,,,,,,,,Kanter,2,,,made,,Layup,,,20-19,2,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=101
,,,,,,,,,,1,1.39,Dallas Mavericks,shot,,,,,,,,,,Mayo,2,,,made,,Jump Shot,,,22-19,15,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=103
,,,,,,,,,,1,1.19,Utah Jazz,shot,,,,,,,,,,Hayward,,,,missed,,3PT Jump Shot,,,22-19,24,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=104
,,,,,,,,,,1,1.19,Dallas Mavericks,rebound,,,,,,,,,,Carter,,,,,,,,,22-19,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=105
,,,,,,,,,,1,1.19,Utah Jazz,foul,,,,,,,,,,Watson,,,,,,Personal,,,22-19,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=106
,,,,,,,,,,1,1.19,Dallas Mavericks,substitute,,,,Nowitzki,,Mayo,,,,,,,,,,,,,22-19,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=107
,,,,,,,,,,1,1.00,Utah Jazz,foul,,,,,,,,,,Favors,,,,,,Shooting,,,22-19,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=108
,,,,,,,,,,1,1.00,Dallas Mavericks,free throw,,,,,,,1,,2,Carter,,,foul,missed,,,,,22-19,,http://stats.nba.com/cvp.html?GameID=0021200508&GameEventID=109
