a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Dallas Mavericks,jumpball,,Lopez,,,Kaman,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=1
,,,,,,,,,,1,11.41,New Orleans Hornets,shot,Gordon,,,,,,,,,Davis,2,,,made,,Jump Shot,,,2-0,15,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=2
,,,,,,,,,,1,11.14,Dallas Mavericks,shot,,,,,,,,,,Mayo,,,,missed,,Running Jump Shot,,,2-0,13,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=3
,,,,,,,,,,1,11.13,Dallas Mavericks,rebound,,,,,,,,,,Mayo,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=4
,,,,,,,,,,1,11.02,Dallas Mavericks,turnover,,,,,,,,,,Nowitzki,,,Bad Pass,,Lopez,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=6
,,,,,,,,,,1,10.50,New Orleans Hornets,turnover,,,,,,,,,,Gordon,,,Bad Pass,,Nowitzki,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=7
,,,,,,,,,,1,10.38,New Orleans Hornets,foul,,,,,,,,,,Davis,,,,,,Shooting,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=8
,,,,,,,,,,1,10.38,Dallas Mavericks,free throw,,,,,,,1,,2,Nowitzki,1,,foul,made,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=9
,,,,,,,,,,1,10.38,Dallas Mavericks,free throw,,,,,,,2,,2,Nowitzki,1,,foul,made,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=11
,,,,,,,,,,1,10.25,Dallas Mavericks,foul,,,,,,,,,,Mayo,,,,,,Personal,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=13
,,,,,,,,,,1,10.18,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Fadeaway Jumper,,,2-2,11,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=14
,,,,,,,,,,1,10.17,Dallas Mavericks,rebound,,,,,,,,,,Marion,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=15
,,,,,,,,,,1,9.57,Dallas Mavericks,shot,,,,,,,,,,Mayo,,,,missed,,3PT Jump Shot,,,2-2,25,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=16
,,,,,,,,,,1,9.56,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=17
,,,,,,,,,,1,9.46,New Orleans Hornets,shot,,,,,,,,,,Gordon,2,,,made,,Driving Layup,,,4-2,2,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=18
,,,,,,,,,,1,9.30,Dallas Mavericks,shot,,,,,,,,,,Kaman,,,,missed,,Jump Shot,,,4-2,18,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=19
,,,,,,,,,,1,9.29,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=20
,,,,,,,,,,1,9.15,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Hook Shot,,,4-2,8,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=21
,,,,,,,,,,1,9.14,Dallas Mavericks,rebound,,,,,,,,,,Kaman,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=22
,,,,,,,,,,1,9.09,Dallas Mavericks,shot,,,,,,,,,,Collison,2,,,made,,Running Layup,,,4-4,1,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=23
,,,,,,,,,,1,8.54,New Orleans Hornets,shot,,,,,,,,,,Gordon,,,,missed,,Jump Shot,,,4-4,21,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=24
,,,,,,,,,,1,8.53,Dallas Mavericks,rebound,,,,,,,,,,Nowitzki,,,,,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=25
,,,,,,,,,,1,8.45,Dallas Mavericks,shot,,,,,,,,,,Nowitzki,,,,missed,,Jump Shot,,,4-4,15,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=26
,,,,,,,,,,1,8.44,New Orleans Hornets,rebound,,,,,,,,,,Aminu,,,,,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=27
,,,,,,,,,,1,8.17,New Orleans Hornets,shot,Vasquez,,,,,,,,,Aminu,2,,,made,,Floating Jump Shot,,,6-4,10,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=28
,,,,,,,,,,1,8.01,Dallas Mavericks,shot,,,,,,,,,,Mayo,,,,missed,,3PT Jump Shot,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=29
,,,,,,,,,,1,8.00,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=30
,,,,,,,,,,1,7.57,New Orleans Hornets,turnover,,,,,,,,,,Vasquez,,,Bad Pass,,Mayo,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=31
,,,,,,,,,,1,7.52,Dallas Mavericks,shot,,,,,,,,,,Mayo,,,,missed,,Layup,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=32
,,,,,,,,,,1,7.50,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200495&GameEventID=33
