a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.38,Utah Jazz,shot,,,,,,,,,,Jefferson,,,,missed,,Jump Shot,,,,16,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=2
,,,,,,,,,,1,11.37,Utah Jazz,rebound,,,,,,,,,,Millsap,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=3
,,,,,,,,,,1,11.22,Utah Jazz,shot,,,,,,,,,,Jefferson,2,,,made,,Hook Shot,,,2-0,3,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=6
,,,,,,,,,,1,10.58,Portland Trail Blazers,shot,,,,,,,,,,Claver,,,,missed,,Jump Shot,,,2-0,17,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=7
,,,,,,,,,,1,10.56,Portland Trail Blazers,rebound,,,,,,,,,,Claver,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=9
,,,,,,,,,,1,10.56,Portland Trail Blazers,shot,,,,,,,,,,Claver,,,,missed,,Tip Shot,,,2-0,1,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=8
,,,,,,,,,,1,10.54,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=10
,,,,,,,,,,1,10.51,Utah Jazz,shot,,,,,,,,,,Jefferson,,,,missed,,Jump Shot,,,2-0,22,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=11
,,,,,,,,,,1,10.50,Portland Trail Blazers,rebound,,,,,,,,,,Claver,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=12
,,,,,,,,,,1,10.42,Portland Trail Blazers,shot,Lillard,,,,,,,,,Aldridge,2,,,made,,Jump Shot,,,2-2,20,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=13
,,,,,,,,,,1,10.24,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Running Jump Shot,,,2-2,4,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=14
,,,,,,,,,,1,10.23,Portland Trail Blazers,rebound,,,,,,,,,,Batum,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=15
,,,,,,,,,,1,10.16,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,3PT Jump Shot,,,2-2,26,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=16
,,,,,,,,,,1,10.15,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=17
,,,,,,,,,,1,10.12,Portland Trail Blazers,shot,,,,,,,,,,Hickson,,,,missed,,Layup,,,2-2,1,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=18
,,,,,,,,,,1,10.11,Portland Trail Blazers,rebound,,,,,,,,,,Claver,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=19
,,,,,,,,,,1,10.05,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Jump Bank Shot,,,2-2,17,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=20
,,,,,,,,,,1,10.04,Utah Jazz,rebound,,,,,,,,,,Tinsley,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=21
,,,,,,,,,,1,9.51,Utah Jazz,shot,,,,,,,,,,Tinsley,,,,missed,,3PT Jump Shot,,,2-2,24,http://stats.nba.com/cvp.html?GameID=0021200703&GameEventID=22
