a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Golden State Warriors,jumpball,,McGee,,,Bogut,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=1
,,,,,,,,,,1,11.40,Denver Nuggets,shot,,,,,,,,,,Iguodala,,,,missed,,Jump Shot,,,,10,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=2
,,,,,,,,,,1,11.39,Denver Nuggets,rebound,,,,,,,,,,McGee,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=3
,,,,,,,,,,1,11.38,Denver Nuggets,shot,,,,,,,,,,McGee,2,,,made,,Putback Slam Dunk,,,2-0,1,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=4
,,,,,,,,,,1,11.21,Golden State Warriors,shot,Curry,,,,,,,,,Barnes,3,,,made,,3PT Pullup Jump Shot,,,2-3,26,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=5
,,,,,,,,,,1,11.09,Denver Nuggets,shot,,,,,,,,,,Lawson,,,,missed,,Pullup Jump Shot,,,2-3,17,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=6
,,,,,,,,,,1,11.08,Denver Nuggets,rebound,,,,,,,,,,Faried,,,,,,,,,2-3,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=7
,,,,,,,,,,1,10.51,Denver Nuggets,shot,Chandler,,,,,,,,,Iguodala,3,,,made,,3PT Pullup Jump Shot,,,5-3,26,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=8
,,,,,,,,,,1,10.31,Golden State Warriors,shot,,,,,,,,,,Curry,,,,missed,,Jump Shot,,,5-3,16,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=9
,,,,,,,,,,1,10.30,Denver Nuggets,rebound,,,,,,,,,,Iguodala,,,,,,,,,5-3,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=10
,,,,,,,,,,1,10.14,Denver Nuggets,shot,Iguodala,,,,,,,,,McGee,2,,,made,,Layup,,,7-3,2,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=11
,,,,,,,,,,1,9.59,Golden State Warriors,shot,,,,,,,,,,Landry,,,,missed,,Pullup Jump Shot,,,7-3,19,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=12
,,,,,,,,,,1,9.56,Golden State Warriors,rebound,,,,,,,,,,Bogut,,,,,,,,,7-3,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=14
,,,,,,,,,,1,9.56,Golden State Warriors,shot,,,,,,,,,,Bogut,2,,,made,,Tip Shot,,,7-5,1,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=13
,,,,,,,,,,1,9.31,Denver Nuggets,shot,,,,,,,,,,Iguodala,,,,missed,,Fadeaway Jumper,,,7-5,12,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=15
,,,,,,,,,,1,9.29,Denver Nuggets,rebound,,,,,,,,,,Faried,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=16
,,,,,,,,,,1,9.19,Denver Nuggets,shot,,,,,,,,,,Chandler,,,,missed,,3PT Jump Shot,,,7-5,26,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=17
,,,,,,,,,,1,9.18,Denver Nuggets,rebound,,,,,,,,,,McGee,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=18
,,,,,,,,,,1,9.13,Denver Nuggets,shot,,,,,,,,,,Lawson,,,,missed,,3PT Jump Shot,,,7-5,26,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=19
,,,,,,,,,,1,9.12,Denver Nuggets,rebound,,,,,,,,,,McGee,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=20
,,,,,,,,,,1,9.06,Denver Nuggets,turnover,,,,,,,,,,McGee,,,Lost Ball,,Curry,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=21
,,,,,,,,,,1,9.02,Golden State Warriors,turnover,,,,,,,,,,Bogut,,,Bad Pass,,Lawson,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=22
,,,,,,,,,,1,8.56,Denver Nuggets,shot,Lawson,,,,,,,,,Chandler,3,,,made,,3PT Step Back Jump Shot,,,10-5,25,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=23
,,,,,,,,,,1,8.35,Golden State Warriors,shot,,,,,,,,,,Bogut,,,,missed,,Jump Hook Shot,,,10-5,5,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=24
,,,,,,,,,,1,8.34,Denver Nuggets,rebound,,,,,,,,,,Faried,,,,,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=25
,,,,,,,,,,1,8.25,Denver Nuggets,shot,,,,,,,,,,Faried,,,,missed,,Layup,,,10-5,2,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=26
,,,,,,,,,,1,8.25,Golden State Warriors,rebound,,,,,,,,,,Thompson,,,,,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=27
,,,,,,,,,,1,8.18,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,3PT Jump Shot,,,10-5,26,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=28
,,,,,,,,,,1,8.16,Denver Nuggets,rebound,,,,,,,,,,Lawson,,,,,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0041200166&GameEventID=29
