a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.58,San Antonio Spurs,turnover,,,,,,,,,,,,,Backcourt,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=2
,,,,,,,,,,1,11.47,Miami Heat,turnover,,,,,,,,,,Chalmers,,,Lost Ball,,Parker,,,,,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=3
,,,,,,,,,,1,11.25,San Antonio Spurs,shot,,,,,,,,,,Parker,2,,,made,,Jump Shot,,,0-2,18,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=4
,,,,,,,,,,1,11.13,San Antonio Spurs,foul,,,,,,,,,,Splitter,,,,,,Shooting,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=5
,,,,,,,,,,1,11.13,Miami Heat,free throw,,,,,,,1,,2,Wade,1,,foul,made,,,,,1-2,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=6
,,,,,,,,,,1,11.13,San Antonio Spurs,substitute,,,,Neal,,Splitter,,,,,,,,,,,,,1-2,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=8
,,,,,,,,,,1,11.13,Miami Heat,free throw,,,,,,,2,,2,Wade,1,,foul,made,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=9
,,,,,,,,,,1,10.52,San Antonio Spurs,shot,Parker,,,,,,,,,Green,3,,,made,,3PT Jump Shot,,,2-5,26,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=11
,,,,,,,,,,1,10.30,Miami Heat,shot,,,,,,,,,,Miller,,,,missed,,3PT Jump Shot,,,2-5,25,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=12
,,,,,,,,,,1,10.29,San Antonio Spurs,rebound,,,,,,,,,,Duncan,,,,,,,,,2-5,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=13
,,,,,,,,,,1,10.10,San Antonio Spurs,shot,,,,,,,,,,Parker,2,,,made,,Driving Layup,,,2-7,1,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=15
,,,,,,,,,,1,9.59,Miami Heat,shot,,,Green,,,,,,,Bosh,,,,missed,,Layup,,,2-7,2,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=16
,,,,,,,,,,1,9.56,San Antonio Spurs,rebound,,,,,,,,,,Leonard,,,,,,,,,2-7,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=17
,,,,,,,,,,1,9.53,San Antonio Spurs,turnover,,,,,,,,,,Leonard,,,Lost Ball,,Chalmers,,,,2-7,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=18
,,,,,,,,,,1,9.51,San Antonio Spurs,foul,,,,,,,,,,Neal,,,,,,Shooting,,,2-7,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=19
,,,,,,,,,,1,9.51,Miami Heat,free throw,,,,,,,1,,2,James,,,foul,missed,,,,,2-7,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=20
,,,,,,,,,,1,9.51,Miami Heat,rebound,,,,,,,,,,,,,,,,,,,2-7,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=21
,,,,,,,,,,1,9.51,Miami Heat,free throw,,,,,,,2,,2,James,1,,foul,made,,,,,3-7,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=22
,,,,,,,,,,1,9.30,San Antonio Spurs,shot,Green,,,,,,,,,Neal,3,,,made,,3PT Pullup Jump Shot,,,3-10,25,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=24
,,,,,,,,,,1,9.10,Miami Heat,shot,Chalmers,,,,,,,,,Wade,2,,,made,,Jump Shot,,,5-10,16,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=25
,,,,,,,,,,1,8.54,San Antonio Spurs,shot,,,,,,,,,,Duncan,,,,missed,,Jump Shot,,,5-10,17,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=26
,,,,,,,,,,1,8.52,Miami Heat,rebound,,,,,,,,,,Wade,,,,,,,,,5-10,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=27
,,,,,,,,,,1,8.45,Miami Heat,shot,,,,,,,,,,Wade,,,,missed,,Jump Shot,,,5-10,20,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=28
,,,,,,,,,,1,8.43,San Antonio Spurs,rebound,,,,,,,,,,Leonard,,,,,,,,,5-10,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=29
,,,,,,,,,,1,8.22,San Antonio Spurs,shot,,,,,,,,,,Parker,,,,missed,,Jump Shot,,,5-10,6,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=30
,,,,,,,,,,1,8.21,Miami Heat,rebound,,,,,,,,,,Bosh,,,,,,,,,5-10,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=31
,,,,,,,,,,1,8.05,San Antonio Spurs,foul,,,,,,,,,,Leonard,,,,,,Personal,,,5-10,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=32
,,,,,,,,,,1,8.00,Miami Heat,turnover,,,,,,,,,,Chalmers,,,Bad Pass,,,,,,5-10,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=33
,,,,,,,,,,1,7.41,San Antonio Spurs,shot,,,,,,,,,,Parker,2,,,made,,Floating Jump Shot,,,5-12,8,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=34
,,,,,,,,,,1,7.24,Miami Heat,shot,,,,,,,,,,Bosh,,,,missed,,Jump Shot,,,5-12,16,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=35
,,,,,,,,,,1,7.22,San Antonio Spurs,rebound,,,,,,,,,,Parker,,,,,,,,,5-12,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=36
,,,,,,,,,,1,7.10,San Antonio Spurs,shot,Parker,,,,,,,,,Leonard,3,,,made,,3PT Jump Shot,,,5-15,24,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=37
,,,,,,,,,,1,7.10,Miami Heat,timeout,,,,,,,,,,,,,,,,,,,5-15,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=38
,,,,,,,,,,1,7.10,San Antonio Spurs,substitute,,,,Ginobili,,Leonard,,,,,,,,,,,,,5-15,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=40
,,,,,,,,,,1,7.10,Miami Heat,substitute,,,,Cole,,Chalmers,,,,,,,,,,,,,5-15,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=41
,,,,,,,,,,1,6.58,Miami Heat,shot,James,,,,,,,,,Wade,2,,,made,,Jump Shot,,,7-15,8,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=42
,,,,,,,,,,1,6.35,San Antonio Spurs,turnover,,,,,,,,,,Neal,,,Lost Ball,,Bosh,,,,7-15,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=43
,,,,,,,,,,1,6.32,Miami Heat,shot,Cole,,,,,,,,,James,2,,,made,,Layup,,,9-15,2,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=44
,,,,,,,,,,1,6.05,San Antonio Spurs,shot,Green,,,,,,,,,Parker,2,,,made,,Jump Shot,,,9-17,16,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=46
,,,,,,,,,,1,5.48,Miami Heat,shot,,,,,,,,,,Bosh,,,,missed,,Jump Bank Shot,,,9-17,10,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=47
,,,,,,,,,,1,5.46,San Antonio Spurs,rebound,,,,,,,,,,Green,,,,,,,,,9-17,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=48
,,,,,,,,,,1,5.42,San Antonio Spurs,foul,,,,,,,,,,,,,,,,,,,9-17,,http://stats.nba.com/cvp.html?GameID=0041200404&GameEventID=49
