a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.44,Phoenix Suns,shot,,,,,,,,,,Scola,,,,missed,,Turnaround Jump Shot,,,,12,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=2
,,,,,,,,,,1,11.42,San Antonio Spurs,rebound,,,,,,,,,,Splitter,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=3
,,,,,,,,,,1,11.24,San Antonio Spurs,shot,,,,,,,,,,Diaw,,,,missed,,Finger Roll Layup,,,,2,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=4
,,,,,,,,,,1,11.23,Phoenix Suns,rebound,,,,,,,,,,Dragic,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=5
,,,,,,,,,,1,11.07,Phoenix Suns,shot,Tucker,,,,,,,,,Dudley,2,,,made,,Jump Shot,,,2-0,19,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=6
,,,,,,,,,,1,10.45,San Antonio Spurs,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,2-0,25,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=7
,,,,,,,,,,1,10.44,Phoenix Suns,rebound,,,,,,,,,,Tucker,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=8
,,,,,,,,,,1,10.20,Phoenix Suns,shot,,,,,,,,,,Scola,2,,,made,,Layup,,,4-0,2,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=9
,,,,,,,,,,1,10.01,San Antonio Spurs,shot,,,,,,,,,,Leonard,,,,missed,,3PT Jump Shot,,,4-0,25,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=10
,,,,,,,,,,1,10.00,Phoenix Suns,rebound,,,,,,,,,,Tucker,,,,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=11
,,,,,,,,,,1,9.50,Phoenix Suns,shot,Dudley,,,,,,,,,Scola,2,,,made,,Jump Shot,,,6-0,21,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=12
,,,,,,,,,,1,9.30,San Antonio Spurs,turnover,,,,,,,,,,Parker,,,Lost Ball,,,,,,6-0,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=13
,,,,,,,,,,1,9.21,Phoenix Suns,shot,,,,,,,,,,Dragic,,,,missed,,Jump Bank Shot,,,6-0,22,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=14
,,,,,,,,,,1,9.20,San Antonio Spurs,rebound,,,,,,,,,,Leonard,,,,,,,,,6-0,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=15
,,,,,,,,,,1,9.01,San Antonio Spurs,shot,,,,,,,,,,Parker,2,,,made,,Layup,,,6-2,1,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=16
,,,,,,,,,,1,8.41,Phoenix Suns,shot,,,,,,,,,,Gortat,,,,missed,,Jump Shot,,,6-2,14,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=17
,,,,,,,,,,1,8.40,San Antonio Spurs,rebound,,,,,,,,,,Diaw,,,,,,,,,6-2,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=18
,,,,,,,,,,1,8.26,San Antonio Spurs,shot,,,,,,,,,,Diaw,3,,,made,,3PT Jump Shot,,,6-5,25,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=19
,,,,,,,,,,1,8.12,Phoenix Suns,shot,Scola,,,,,,,,,Dragic,3,,,made,,3PT Jump Shot,,,9-5,25,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=20
,,,,,,,,,,1,7.55,San Antonio Spurs,shot,,,,,,,,,,Parker,2,,,made,,Floating Jump Shot,,,9-7,13,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=21
,,,,,,,,,,1,7.44,Phoenix Suns,shot,,,,,,,,,,Scola,,,,missed,,Jump Shot,,,9-7,20,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=22
,,,,,,,,,,1,7.43,San Antonio Spurs,rebound,,,,,,,,,,Leonard,,,,,,,,,9-7,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=23
,,,,,,,,,,1,7.35,San Antonio Spurs,shot,Leonard,,,,,,,,,Splitter,2,,,made,,Layup,,,9-9,1,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=24
,,,,,,,,,,1,7.20,Phoenix Suns,shot,,,,,,,,,,Dragic,,,,missed,,Layup,,,9-9,2,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=25
,,,,,,,,,,1,7.19,San Antonio Spurs,rebound,,,,,,,,,,Splitter,,,,,,,,,9-9,,http://stats.nba.com/cvp.html?GameID=0021200648&GameEventID=26
