a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Milwaukee Bucks,jumpball,,Valanciunas,,,Sanders,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=1
,,,,,,,,,,1,11.41,Toronto Raptors,shot,,,,,,,,,,Valanciunas,2,,,made,,Jump Hook Shot,,,2-0,5,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=2
,,,,,,,,,,1,11.17,Milwaukee Bucks,shot,Ilyasova,,,,,,,,,Jennings,3,,,made,,3PT Jump Shot,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=3
,,,,,,,,,,1,10.56,Toronto Raptors,shot,,,,,,,,,,Valanciunas,,,,missed,,Layup,,,2-3,1,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=4
,,,,,,,,,,1,10.53,Milwaukee Bucks,rebound,,,,,,,,,,Sanders,,,,,,,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=5
,,,,,,,,,,1,10.36,Milwaukee Bucks,shot,,,,,,,,,,Jennings,,,,missed,,Jump Shot,,,2-3,15,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=7
,,,,,,,,,,1,10.35,Toronto Raptors,rebound,,,,,,,,,,Gay,,,,,,,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=8
,,,,,,,,,,1,10.20,Toronto Raptors,shot,Gay,,,,,,,,,Valanciunas,2,,,made,,Layup,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=9
,,,,,,,,,,1,10.00,Milwaukee Bucks,shot,,,,,,,,,,Ilyasova,,,,missed,,Jump Shot,,,4-3,22,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=10
,,,,,,,,,,1,9.58,Toronto Raptors,rebound,,,,,,,,,,Gay,,,,,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=11
,,,,,,,,,,1,9.50,Toronto Raptors,shot,,,,,,,,,,Gay,,,,missed,,Jump Shot,,,4-3,15,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=12
,,,,,,,,,,1,9.49,Milwaukee Bucks,rebound,,,,,,,,,,Jennings,,,,,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=13
,,,,,,,,,,1,9.40,Milwaukee Bucks,foul,,,,,,,,,,Sanders,,,,,,Offensive Charge,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=14
,,,,,,,,,,1,9.40,Milwaukee Bucks,turnover,,,,,,,,,,Sanders,,,Foul,,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=15
,,,,,,,,,,1,9.25,Toronto Raptors,shot,,,,,,,,,,DeRozan,,,,missed,,Jump Shot,,,4-3,16,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=16
,,,,,,,,,,1,9.24,Milwaukee Bucks,rebound,,,,,,,,,,Ilyasova,,,,,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=17
,,,,,,,,,,1,9.13,Milwaukee Bucks,shot,,,,,,,,,,Jennings,2,,,made,,Driving Layup,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=18
,,,,,,,,,,1,8.59,Toronto Raptors,shot,,,,,,,,,,Gay,,,,missed,,Jump Shot,,,4-5,7,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=19
,,,,,,,,,,1,8.58,Toronto Raptors,rebound,,,,,,,,,,Gay,,,,,,,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=20
,,,,,,,,,,1,8.54,Toronto Raptors,shot,Gay,,,,,,,,,DeRozan,2,,,made,,Dunk,,,6-5,1,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=21
,,,,,,,,,,1,8.35,Milwaukee Bucks,shot,,,,,,,,,,Ellis,,,,missed,,3PT Jump Shot,,,6-5,26,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=22
,,,,,,,,,,1,8.34,Milwaukee Bucks,rebound,,,,,,,,,,Jennings,,,,,,,,,6-5,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=23
,,,,,,,,,,1,8.23,Milwaukee Bucks,shot,Daniels,,,,,,,,,Jennings,3,,,made,,3PT Jump Shot,,,6-8,26,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=24
,,,,,,,,,,1,8.13,Toronto Raptors,turnover,,,,,,,,,,Lowry,,,Lost Ball,,Sanders,,,,6-8,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=25
,,,,,,,,,,1,8.07,Milwaukee Bucks,shot,Ellis,,,,,,,,,Sanders,2,,,made,,Layup,,,6-10,1,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=26
,,,,,,,,,,1,7.46,Milwaukee Bucks,foul,,,,,,,,,,Ilyasova,,,,,,Personal,,,6-10,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=27
,,,,,,,,,,1,7.35,Toronto Raptors,shot,Lowry,,,,,,,,,Gay,2,,,made,,Jump Shot,,,8-10,12,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=28
,,,,,,,,,,1,7.20,Milwaukee Bucks,shot,,,,,,,,,,Daniels,,,,missed,,Jump Shot,,,8-10,19,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=29
,,,,,,,,,,1,7.19,Toronto Raptors,rebound,,,,,,,,,,Gay,,,,,,,,,8-10,,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=30
,,,,,,,,,,1,7.09,Toronto Raptors,shot,,,,,,,,,,Valanciunas,,,,missed,,Jump Shot,,,8-10,15,http://stats.nba.com/cvp.html?GameID=0021201142&GameEventID=31
