a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.34,Orlando Magic,shot,Nelson,,,,,,,,,Harkless,2,,,made,,Jump Bank Shot,,,0-2,4,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=3
,,,,,,,,,,1,11.15,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Jump Shot,,,0-2,20,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=4
,,,,,,,,,,1,11.14,Orlando Magic,rebound,,,,,,,,,,Ayon,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=5
,,,,,,,,,,1,11.04,Orlando Magic,shot,Nelson,,,,,,,,,Ayon,2,,,made,,Reverse Layup,,,0-4,1,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=6
,,,,,,,,,,1,10.47,Utah Jazz,shot,,,,,,,,,,Tinsley,,,,missed,,3PT Jump Shot,,,0-4,25,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=7
,,,,,,,,,,1,10.46,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=8
,,,,,,,,,,1,10.33,Utah Jazz,shot,Jefferson,,,,,,,,,Tinsley,3,,,made,,3PT Jump Shot,,,3-4,24,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=9
,,,,,,,,,,1,10.17,Orlando Magic,shot,,,,,,,,,,Vucevic,,,,missed,,Jump Shot,,,3-4,14,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=10
,,,,,,,,,,1,10.16,Utah Jazz,rebound,,,,,,,,,,Millsap,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=11
,,,,,,,,,,1,10.09,Utah Jazz,turnover,,,,,,,,,,Foye,,,Bad Pass,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=12
,,,,,,,,,,1,9.54,Orlando Magic,turnover,,,,,,,,,,Nelson Poss,,,Lost Ball,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=13
,,,,,,,,,,1,9.48,Orlando Magic,foul,,,,,,,,,,Harkless,,,,,,Personal,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=14
,,,,,,,,,,1,9.37,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Jump Shot,,,3-4,19,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=15
,,,,,,,,,,1,9.36,Orlando Magic,rebound,,,,,,,,,,Vucevic,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=16
,,,,,,,,,,1,9.17,Orlando Magic,shot,,,,,,,,,,Afflalo,2,,,made,,Pullup Jump Shot,,,3-6,15,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=17
,,,,,,,,,,1,9.02,Utah Jazz,shot,,,,,,,,,,Millsap,,,,missed,,Jump Shot,,,3-6,18,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=18
,,,,,,,,,,1,9.01,Orlando Magic,rebound,,,,,,,,,,Ayon,,,,,,,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=19
,,,,,,,,,,1,8.50,Orlando Magic,shot,,,,,,,,,,Afflalo,2,,,made,,Turnaround Jump Shot,,,3-8,12,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=20
,,,,,,,,,,1,8.25,Utah Jazz,shot,,,,,,,,,,Jefferson,2,,,made,,Jump Shot,,,5-8,17,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=21
,,,,,,,,,,1,8.17,Orlando Magic,turnover,,,,,,,,,,Nelson,,,Bad Pass,,,,,,5-8,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=22
,,,,,,,,,,1,8.04,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Jump Shot,,,5-8,20,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=23
,,,,,,,,,,1,8.03,Utah Jazz,rebound,,,,,,,,,,Millsap,,,,,,,,,5-8,,http://stats.nba.com/cvp.html?GameID=0021200401&GameEventID=24
