a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.45,Memphis Grizzlies,shot,,,,,,,,,,Gasol,,,,missed,,Jump Shot,,,,3,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=2
,,,,,,,,,,1,11.44,Memphis Grizzlies,rebound,,,,,,,,,,Allen,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=4
,,,,,,,,,,1,11.44,Memphis Grizzlies,shot,,,,,,,,,,Allen,,,,missed,,Tip Shot,,,,2,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=3
,,,,,,,,,,1,11.42,Washington Wizards,rebound,,,,,,,,,,Okafor,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=5
,,,,,,,,,,1,11.26,Washington Wizards,shot,,,,,,,,,,Nene,,,,missed,,Turnaround Fadeaway Shot,,,,10,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=6
,,,,,,,,,,1,11.24,Memphis Grizzlies,rebound,,,,,,,,,,Gasol,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=7
,,,,,,,,,,1,11.12,Memphis Grizzlies,shot,,,,,,,,,,Allen,,,,missed,,Jump Shot,,,,20,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=8
,,,,,,,,,,1,11.12,Washington Wizards,rebound,,,,,,,,,,Wall,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=9
,,,,,,,,,,1,10.58,Washington Wizards,shot,,,,,,,,,,Temple,,,,missed,,3PT Jump Shot,,,,24,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=10
,,,,,,,,,,1,10.57,Memphis Grizzlies,rebound,,,,,,,,,,Gasol,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=11
,,,,,,,,,,1,10.46,Memphis Grizzlies,shot,Conley,,,,,,,,,Randolph,2,,,made,,Jump Shot,,,0-2,20,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=12
,,,,,,,,,,1,10.31,Washington Wizards,shot,,,,,,,,,,Nene,,,,missed,,Jump Shot,,,0-2,18,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=13
,,,,,,,,,,1,10.30,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=14
,,,,,,,,,,1,10.20,Memphis Grizzlies,shot,,,,,,,,,,Bayless,,,,missed,,Jump Shot,,,0-2,4,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=15
,,,,,,,,,,1,10.20,Washington Wizards,rebound,,,,,,,,,,Okafor,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=16
,,,,,,,,,,1,10.16,Washington Wizards,shot,,,,,,,,,,Temple,,,,missed,,Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0021200691&GameEventID=17
