a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.36,Brooklyn Nets,shot,,,,,,,,,,Wallace,,,,missed,,3PT Jump Shot,,,,25,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=2
,,,,,,,,,,1,11.35,Phoenix Suns,rebound,,,,,,,,,,Tucker,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=3
,,,,,,,,,,1,11.20,Phoenix Suns,shot,,,,,,,,,,Morris,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=4
,,,,,,,,,,1,11.19,Brooklyn Nets,rebound,,,,,,,,,,Lopez,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=5
,,,,,,,,,,1,11.05,Brooklyn Nets,shot,D. Williams,,,,,,,,,Lopez,2,,,made,,Layup,,,2-0,1,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=6
,,,,,,,,,,1,10.54,Phoenix Suns,shot,Dragic,,,,,,,,,Scola,2,,,made,,Jump Shot,,,2-2,18,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=7
,,,,,,,,,,1,10.39,Phoenix Suns,foul,,,,,,,,,,Tucker,,,,,,Personal,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=8
,,,,,,,,,,1,10.31,Brooklyn Nets,shot,,,,,,,,,,D. Williams,2,,,made,,Layup,,,4-2,1,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=9
,,,,,,,,,,1,10.05,Phoenix Suns,shot,,,,,,,,,,Scola,,,,missed,,Jump Shot,,,4-2,10,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=10
,,,,,,,,,,1,10.03,Phoenix Suns,rebound,,,,,,,,,,Dragic,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=11
,,,,,,,,,,1,10.03,Phoenix Suns,turnover,,,,,,,,,,,,,Shot Clock,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=12
,,,,,,,,,,1,9.51,Phoenix Suns,foul,,,,,,,,,,Scola,,,,,,Shooting,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=13
,,,,,,,,,,1,9.51,Brooklyn Nets,free throw,,,,,,,1,,2,Lopez,1,,foul,made,,,,,5-2,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=14
,,,,,,,,,,1,9.51,Brooklyn Nets,free throw,,,,,,,2,,2,Lopez,1,,foul,made,,,,,6-2,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=16
,,,,,,,,,,1,9.44,Phoenix Suns,turnover,,,,,,,,,,Dragic Out of Bounds,,,Lost Ball,,,,,,6-2,,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=18
,,,,,,,,,,1,9.33,Brooklyn Nets,shot,D. Williams,,,,,,,,,Lopez,2,,,made,,Layup,,,8-2,1,http://stats.nba.com/cvp.html?GameID=0021201046&GameEventID=19
