" quarter@br","min@br","sec@br"," eventtype@br"," team@br"," outof@br"," numfreeshot@br"," points@br"," reason@br"," result@br"," type@br"," score@br"," shotdistance@br"," x@br"," y@br","assist_0@br","assist_1@br","awayjumpball_0@br","awayjumpball_1@br","block_0@br","block_1@br","entered_0@br","entered_1@br","homejumpball_0@br","homejumpball_1@br","left_0@br","left_1@br","opponent_0@br","opponent_1@br","player_0@br","player_1@br","split_0@br","split_1@br"," quarter@NBA","min@NBA","sec@NBA"," eventtype@NBA"," team@NBA"," outof@NBA"," numfreeshot@NBA"," points@NBA"," reason@NBA"," result@NBA"," type@NBA"," score@NBA"," shotdistance@NBA"," url @NBA"," assist@NBA"," awayjumpball@NBA"," block@NBA"," entered@NBA"," homejumpball@NBA"," left@NBA"," opponent@NBA"," player@NBA"," steal@NBA","Confidence"
"1","10","21.0","rebound","Houston Rockets","","","","","","Offensive","1-0","","","","","","","","","","","","","","","","","","Marcus","Morris","","","1","10","21","rebound","Houston Rockets","","","","","","","1-0","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=19","","","","","","","","Morris","","80"
"1","10","07.0","shot","Houston Rockets","","","2","","missed","jumper","1-0","17","86","73","","","","","","","","","","","","","","","Jeremy","Lin","","","1","10","07","shot","Houston Rockets","","","","","missed","Jump Shot","1-0","17","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=20","","","","","","","","Lin","","80"
"1","10","06.0","rebound","Detroit Pistons","","","","","","Defensive","1-0","","","","","","","","","","","","","","","","","","Greg","Monroe","","","1","10","06","rebound","Detroit Pistons","","","","","","","1-0","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=21","","","","","","","","Monroe","","80"
"1","9","56.0","shot","Detroit Pistons","","","2","","made","jumper","1-2","14","385","47","Brandon","Knight","","","","","","","","","","","","","Jason","Maxiell","","","1","9","56","shot","Detroit Pistons","","","2","","made","Jump Shot","1-2","14","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=22","Knight","","","","","","","Maxiell","","84"
"1","9","39.0","shot","Houston Rockets","","","2","","made","shot","3-2","","246","50","James","Harden","","","","","","","","","","","","","Omer","Asik","","","1","9","39","shot","Houston Rockets","","","2","","made","Reverse Layup","3-2","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=23","Harden","","","","","","","Asik","","82"
"1","9","29.0","foul","Detroit Pistons","","","","","","Personal","3-2","","","","","","","","","","","","","","","","Jason","Maxiell","Marcus","Morris","","","1","9","29","foul","Houston Rockets","","","","","","Personal","3-2","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=24","","","","","","","","Morris","","73"
"1","9","24.0","shot","Detroit Pistons","","","2","","made","jumper","3-4","16","92","86","Rodney","Stuckey","","","","","","","","","","","","","Greg","Monroe","","","1","9","24","shot","Detroit Pistons","","","2","","made","Jump Shot","3-4","16","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=25","Stuckey","","","","","","","Monroe","","84"
"1","9","14.0","shot","Houston Rockets","","","2","","missed","layup","3-4","1","243","57","","","","","","","","","","","","","","","Marcus","Morris","","","1","9","14","shot","Houston Rockets","","","","","missed","Layup","3-4","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=26","","","","","","","","Morris","","82"
"1","9","12.0","rebound","Detroit Pistons","","","","","","Defensive","3-4","","","","","","","","","","","","","","","","","","Jason","Maxiell","","","1","9","12","rebound","Detroit Pistons","","","","","","","3-4","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=27","","","","","","","","Maxiell","","80"
"1","9","03.0","shot","Detroit Pistons","","","2","","made","driving layup","3-6","","245","50","","","","","","","","","","","","","","","Brandon","Knight","","","1","9","03","shot","Detroit Pistons","","","2","","made","Driving Layup","3-6","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=28","","","","","","","","Knight","","80"
"1","8","56.0","shot","Houston Rockets","","","2","","missed","layup","3-6","1","257","50","","","","","","","","","","","","","","","Marcus","Morris","","","1","8","56","shot","Houston Rockets","","","","","missed","Layup","3-6","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=29","","","","","","","","Morris","","82"
"1","8","54.0","rebound","Detroit Pistons","","","","","","Defensive","3-6","","","","","","","","","","","","","","","","","","Brandon","Knight","","","1","8","54","rebound","Detroit Pistons","","","","","","","3-6","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=30","","","","","","","","Knight","","80"
"1","8","44.0","turnover","Detroit Pistons","","","","bad pass","","","3-6","","","","","","","","","","","","","","","","","","Jason","Maxiell","","","1","8","44","turnover","Detroit Pistons","","","","Bad Pass","","","3-6","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=31","","","","","","","","Maxiell","","80"
