"href","period","score","team","text","time"
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=213,2,,Cleveland Cavaliers,Irving BLOCK (1 BLK),4:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=213,2,,Washington Wizards,MISS Booker 1' Layup,4:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=214,2,,Washington Wizards,Wizards Rebound,4:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=216,2,,Washington Wizards,SUB: Ariza FOR Crawford,4:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=217,2,,Washington Wizards,SUB: Beal FOR Webster,4:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=218,2,,Washington Wizards,MISS Beal 19' Jump Shot,4:16
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=219,2,,Washington Wizards,Booker REBOUND (Off:1 Def:0),4:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=220,2,,Washington Wizards,MISS Booker 7' Jump Hook Shot,4:13
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=221,2,,Cleveland Cavaliers,CAVALIERS Rebound,4:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=222,2,,Cleveland Cavaliers,Irving Lost Ball Turnover (P2.T8),4:10
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=222,2,,Washington Wizards,Ariza STEAL (2 STL),4:10
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=223,2,,Washington Wizards,MISS Ariza 2' Driving Layup,3:51
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=224,2,,Cleveland Cavaliers,Varejao REBOUND (Off:5 Def:3),3:49
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=225,2,,Cleveland Cavaliers,MISS Waiters 25' 3PT Jump Shot,3:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=226,2,,Cleveland Cavaliers,CAVALIERS Rebound,3:32
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=227,2,,Washington Wizards,Booker L.B.FOUL (P3.T4),3:32
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=228,2,,Washington Wizards,SUB: Vesely FOR Booker,3:32
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=229,2,[ 31 - 46 ],Cleveland Cavaliers,Waiters 18' Jump Shot (6 PTS) (Thompson 5 AST),3:10
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=230,2,[ 33 - 46 ],Washington Wizards,Okafor 6' Jump Shot (8 PTS) (Ariza 2 AST),2:48
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=231,2,,Cleveland Cavaliers,MISS Gee 24' 3PT Jump Shot,2:24
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=232,2,,Washington Wizards,Beal REBOUND (Off:0 Def:2),2:23
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=233,2,,Cleveland Cavaliers,Irving P.FOUL (P3.PN),2:21
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=234,2,,Washington Wizards,Wizards Timeout: Regular (Reg.2 Short 0),2:21
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=237,2,,Cleveland Cavaliers,SUB: Sloan FOR Irving,2:21
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=239,2,[ 34 - 46 ],Washington Wizards,Beal Free Throw 1 of 2 (7 PTS),2:21
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=241,2,[ 35 - 46 ],Washington Wizards,Beal Free Throw 2 of 2 (8 PTS),2:21
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=244,2,,Cleveland Cavaliers,MISS Waiters 1' Dunk,2:07
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=244,2,,Washington Wizards,Vesely BLOCK (1 BLK),2:07
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=245,2,,Washington Wizards,Beal REBOUND (Off:0 Def:3),2:06
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=246,2,[ 37 - 46 ],Washington Wizards,Ariza  Dunk (5 PTS) (Beal 2 AST),2:03
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=247,2,,Washington Wizards,Okafor Violation:Kicked Ball,1:41
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=248,2,[ 37 - 48 ],Cleveland Cavaliers,Sloan 5' Jump Shot (4 PTS),1:30
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=249,2,,Washington Wizards,MISS Okafor 16' Jump Shot,1:05
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=250,2,,Washington Wizards,Ariza REBOUND (Off:1 Def:2),1:04
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=252,2,,Cleveland Cavaliers,Thompson S.FOUL (P1.PN),1:03
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=253,2,,Washington Wizards,MISS Ariza Free Throw 1 of 2,1:03
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=254,2,,Washington Wizards,Wizards Rebound,1:03
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=255,2,[ 38 - 48 ],Washington Wizards,Ariza Free Throw 2 of 2 (6 PTS),1:03
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=258,2,,Cleveland Cavaliers,Sloan Bad Pass Turnover (P2.T9),0:44
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=258,2,,Washington Wizards,Beal STEAL (1 STL),0:44
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=259,2,,Washington Wizards,MISS Beal 1' Layup,0:37
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=260,2,,Washington Wizards,Vesely REBOUND (Off:2 Def:1),0:36
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=261,2,,Cleveland Cavaliers,Varejao BLOCK (2 BLK),0:35
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=261,2,,Washington Wizards,MISS Vesely 1' Layup,0:35
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=262,2,,Cleveland Cavaliers,Varejao REBOUND (Off:5 Def:4),0:35
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=263,2,,Washington Wizards,Okafor S.FOUL (P1.PN),0:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=264,2,[ 38 - 49 ],Cleveland Cavaliers,Waiters Free Throw 1 of 2 (7 PTS),0:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=266,2,[ 38 - 50 ],Cleveland Cavaliers,Waiters Free Throw 2 of 2 (8 PTS),0:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=268,2,,Cleveland Cavaliers,Gee P.FOUL (P2.PN),0:20
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=269,2,,Washington Wizards,MISS Vesely Free Throw 1 of 2,0:20
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=270,2,,Washington Wizards,Wizards Rebound,0:20
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=271,2,[ 39 - 50 ],Washington Wizards,Vesely Free Throw 2 of 2 (5 PTS),0:20
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=276,3,,Cleveland Cavaliers,MISS Irving 10' Jump Bank Shot,11:35
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=277,3,,Washington Wizards,Wizards Rebound,11:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=278,3,[ 41 - 50 ],Washington Wizards,Booker 1' Layup (4 PTS) (Beal 3 AST),11:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=279,3,[ 41 - 53 ],Cleveland Cavaliers,Waiters 25' 3PT Jump Shot (11 PTS) (Varejao 3 AST),11:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=280,3,,Washington Wizards,MISS Booker 17' Jump Shot,10:40
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=281,3,,Cleveland Cavaliers,Varejao REBOUND (Off:5 Def:5),10:39
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=282,3,,Washington Wizards,Booker S.FOUL (P4.T1),10:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=283,3,,Cleveland Cavaliers,MISS Thompson Free Throw 1 of 2,10:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=284,3,,Cleveland Cavaliers,CAVALIERS Rebound,10:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=285,3,,Washington Wizards,SUB: Vesely FOR Booker,10:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=286,3,[ 41 - 54 ],Cleveland Cavaliers,Thompson Free Throw 2 of 2 (5 PTS),10:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=288,3,,Washington Wizards,MISS Ariza 21' Jump Shot,10:01
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=289,3,,Cleveland Cavaliers,CAVALIERS Rebound,10:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=290,3,,Washington Wizards,Vesely L.B.FOUL (P1.T2),10:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=291,3,[ 41 - 56 ],Cleveland Cavaliers,Irving 15' Turnaround Jump Shot (16 PTS),9:37
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=292,3,[ 44 - 56 ],Washington Wizards,Price 26' 3PT Jump Shot (6 PTS) (Ariza 3 AST),9:19
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=293,3,,Cleveland Cavaliers,Gee S.FOUL (P3.T1),9:19
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=294,3,[ 45 - 56 ],Washington Wizards,Price Free Throw 1 of 1 (7 PTS),9:19
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=296,3,,Cleveland Cavaliers,MISS Waiters 1' Layup,9:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=297,3,,Cleveland Cavaliers,Varejao REBOUND (Off:6 Def:5),8:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=298,3,[ 45 - 59 ],Cleveland Cavaliers,Irving 25' 3PT Jump Shot (19 PTS) (Varejao 4 AST),8:55
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=299,3,,Cleveland Cavaliers,Waiters STEAL (3 STL),8:36
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=299,3,,Washington Wizards,Beal Lost Ball Turnover (P2.T10),8:36
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=300,3,[ 45 - 61 ],Cleveland Cavaliers,Waiters 1' Dunk (13 PTS),8:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=301,3,,Washington Wizards,Wizards Timeout: Regular (Reg.3 Short 0),8:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=304,3,,Washington Wizards,SUB: Crawford FOR Beal,8:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=305,3,,Washington Wizards,MISS Ariza  3PT Jump Shot,8:16
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=306,3,,Washington Wizards,Price REBOUND (Off:1 Def:1),8:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=307,3,,Washington Wizards,MISS Price 25' 3PT Jump Shot,8:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=308,3,,Cleveland Cavaliers,Varejao REBOUND (Off:6 Def:6),8:11
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=309,3,,Cleveland Cavaliers,MISS Varejao 6' Jump Shot,7:50
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=309,3,,Washington Wizards,Okafor BLOCK (2 BLK),7:50
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=310,3,,Cleveland Cavaliers,Varejao REBOUND (Off:7 Def:6),7:49
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=311,3,,Cleveland Cavaliers,CAVALIERS Turnover: Shot Clock (T#10),7:48
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=312,3,,Washington Wizards,MISS Okafor 8' Jump Shot,7:32
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=313,3,,Washington Wizards,Vesely REBOUND (Off:3 Def:1),7:30
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=314,3,,Washington Wizards,MISS Price 26' 3PT Jump Shot,7:13
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=315,3,,Cleveland Cavaliers,Thompson REBOUND (Off:2 Def:5),7:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=316,3,,Cleveland Cavaliers,MISS Gee  Reverse Layup,6:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=316,3,,Washington Wizards,Okafor BLOCK (3 BLK),6:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=317,3,,Cleveland Cavaliers,Varejao REBOUND (Off:8 Def:6),6:57
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=319,3,,Cleveland Cavaliers,CAVALIERS Timeout: Regular (Full 3 Short 0),6:54
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=323,3,,Cleveland Cavaliers,Waiters Lost Ball Turnover (P1.T11),6:52
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=323,3,,Washington Wizards,Ariza STEAL (3 STL),6:52
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=324,3,,Cleveland Cavaliers,Varejao P.FOUL (P3.T2),6:49
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=325,3,[ 47 - 61 ],Washington Wizards,Crawford 1' Driving Layup (2 PTS) (Ariza 4 AST),6:32
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=326,3,,Cleveland Cavaliers,MISS Varejao 8' Step Back Jump Shot,6:14
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=327,3,,Washington Wizards,Okafor REBOUND (Off:5 Def:2),6:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=328,3,[ 50 - 61 ],Washington Wizards,Ariza 24' 3PT Jump Shot (9 PTS) (Vesely 1 AST),5:59
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=329,3,,Cleveland Cavaliers,CAVALIERS Timeout: Regular (Full 4 Short 0),5:59
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=333,3,,Cleveland Cavaliers,MISS Irving 12' Jump Shot,5:42
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=334,3,,Cleveland Cavaliers,Varejao REBOUND (Off:9 Def:6),5:40
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=335,3,,Cleveland Cavaliers,MISS Thompson 1' Layup,5:31
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=335,3,,Washington Wizards,Ariza BLOCK (2 BLK),5:31
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=336,3,,Cleveland Cavaliers,Varejao REBOUND (Off:10 Def:6),5:29
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=337,3,[ 50 - 63 ],Cleveland Cavaliers,Irving 6' Jump Shot (21 PTS) (Varejao 5 AST),5:23
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=338,3,,Washington Wizards,MISS Price 25' 3PT Jump Shot,5:10
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=339,3,,Cleveland Cavaliers,Varejao REBOUND (Off:10 Def:7),5:09
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=340,3,,Cleveland Cavaliers,MISS Irving 25' 3PT Jump Shot,4:59
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=341,3,,Washington Wizards,Crawford REBOUND (Off:0 Def:1),4:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=342,3,[ 52 - 63 ],Washington Wizards,Okafor 1' Layup (10 PTS) (Price 6 AST),4:53
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=343,3,,Cleveland Cavaliers,MISS Waiters 25' 3PT Jump Shot,4:34
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=344,3,,Cleveland Cavaliers,Varejao REBOUND (Off:11 Def:7),4:33
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=345,3,,Cleveland Cavaliers,MISS Waiters 2' Layup,4:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=345,3,,Washington Wizards,Okafor BLOCK (4 BLK),4:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=346,3,,Cleveland Cavaliers,CAVALIERS Rebound,4:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=348,3,,Cleveland Cavaliers,SUB: Zeller FOR Thompson,4:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=349,3,,Cleveland Cavaliers,SUB: Miles FOR Waiters,4:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=350,3,,Washington Wizards,SUB: Barron FOR Okafor,4:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=351,3,,Washington Wizards,SUB: Pargo FOR Price,4:15
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=352,3,,Cleveland Cavaliers,Irving Palming Turnover (P3.T12),4:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=353,3,,Washington Wizards,MISS Pargo 26' 3PT Jump Shot,3:52
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=354,3,,Cleveland Cavaliers,Varejao REBOUND (Off:11 Def:8),3:51
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=355,3,,Cleveland Cavaliers,MISS Zeller 2' Layup,3:43
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=355,3,,Washington Wizards,Crawford BLOCK (1 BLK),3:43
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=356,3,,Washington Wizards,Crawford REBOUND (Off:0 Def:2),3:41
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=357,3,,Washington Wizards,MISS Crawford 26' 3PT Jump Shot,3:31
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=358,3,,Washington Wizards,Barron REBOUND (Off:1 Def:0),3:30
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=359,3,,Washington Wizards,Crawford Traveling Turnover (P1.T11),3:26
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=360,3,,Washington Wizards,SUB: Webster FOR Ariza,3:26
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=361,3,[ 52 - 65 ],Cleveland Cavaliers,Irving 5' Jump Shot (23 PTS) (Gee 1 AST),3:11
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=362,3,,Washington Wizards,Vesely S.FOUL (P2.T3),3:11
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=363,3,,Cleveland Cavaliers,MISS Irving Free Throw 1 of 1,3:11
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=365,3,,Washington Wizards,Barron REBOUND (Off:1 Def:1),3:10
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=366,3,[ 54 - 65 ],Washington Wizards,Crawford  Layup (4 PTS) (Pargo 2 AST),3:04
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=367,3,,Washington Wizards,Vesely S.FOUL (P3.T4),2:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=368,3,[ 54 - 66 ],Cleveland Cavaliers,Irving Free Throw 1 of 2 (24 PTS),2:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=370,3,,Cleveland Cavaliers,SUB: Gibson FOR Gee,2:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=371,3,[ 54 - 67 ],Cleveland Cavaliers,Irving Free Throw 2 of 2 (25 PTS),2:58
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=373,3,,Washington Wizards,MISS Webster 25' 3PT Jump Shot,2:41
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=374,3,,Cleveland Cavaliers,Varejao REBOUND (Off:11 Def:9),2:40
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=375,3,,Cleveland Cavaliers,MISS Irving 15' Jump Bank Shot,2:30
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=376,3,,Washington Wizards,Webster REBOUND (Off:0 Def:2),2:28
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=377,3,[ 56 - 67 ],Washington Wizards,Vesely  Layup (7 PTS) (Crawford 3 AST),2:19
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=379,3,[ 56 - 69 ],Cleveland Cavaliers,Zeller 21' Jump Shot (3 PTS) (Miles 1 AST),1:59
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=380,3,[ 58 - 69 ],Washington Wizards,Barron 16' Jump Shot (2 PTS) (Webster 1 AST),1:41
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=381,3,[ 58 - 71 ],Cleveland Cavaliers,Zeller 1' Dunk (5 PTS) (Varejao 6 AST),1:16
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=382,3,,Washington Wizards,MISS Pargo 16' Jump Shot,1:02
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=383,3,,Cleveland Cavaliers,CAVALIERS Rebound,1:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=384,3,,Cleveland Cavaliers,SUB: Sloan FOR Irving,1:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=386,3,,Cleveland Cavaliers,Varejao 3 Second Violation Turnover (P1.T13),0:46
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=387,3,[ 60 - 71 ],Washington Wizards,Crawford 17' Jump Shot (6 PTS),0:35
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=388,3,[ 60 - 74 ],Cleveland Cavaliers,Gibson 26' 3PT Jump Shot (10 PTS) (Varejao 7 AST),0:25
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=390,3,[ 62 - 74 ],Washington Wizards,Barron 20' Jump Shot (4 PTS) (Pargo 3 AST),0:17
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=391,3,,Cleveland Cavaliers,MISS Miles 27' 3PT Jump Shot,0:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=392,3,,Cleveland Cavaliers,Varejao REBOUND (Off:12 Def:9),0:00
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=396,4,,Cleveland Cavaliers,Zeller S.FOUL (P2.T1),11:45
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=397,4,[ 63 - 74 ],Washington Wizards,Crawford Free Throw 1 of 2 (7 PTS),11:45
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=399,4,,Washington Wizards,SUB: Singleton FOR Vesely,11:45
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=400,4,,Washington Wizards,MISS Crawford Free Throw 2 of 2,11:45
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=402,4,,Cleveland Cavaliers,Miles REBOUND (Off:0 Def:4),11:43
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=403,4,,Cleveland Cavaliers,MISS Sloan 16' Jump Shot,11:23
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=404,4,,Washington Wizards,Barron REBOUND (Off:1 Def:2),11:22
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=405,4,,Cleveland Cavaliers,Zeller BLOCK (1 BLK),11:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=405,4,,Washington Wizards,MISS Singleton 1' Layup,11:12
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=407,4,,Washington Wizards,Barron REBOUND (Off:2 Def:2),11:09
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=406,4,[ 65 - 74 ],Washington Wizards,Barron  Tip Shot (6 PTS),11:09
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=408,4,,Cleveland Cavaliers,Miles Lost Ball Turnover (P2.T14),10:56
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=408,4,,Washington Wizards,Webster STEAL (2 STL),10:56
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=409,4,[ 67 - 74 ],Washington Wizards,Webster 1' Slam Dunk (7 PTS) (Crawford 4 AST),10:51
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=410,4,,Cleveland Cavaliers,MISS Zeller 21' Jump Shot,10:31
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=411,4,,Washington Wizards,Singleton REBOUND (Off:1 Def:1),10:30
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=412,4,[ 69 - 74 ],Washington Wizards,Pargo 19' Jump Shot (2 PTS),10:22
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=413,4,,Cleveland Cavaliers,CAVALIERS Timeout: Regular (Full 5 Short 0),10:21
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=417,4,,Cleveland Cavaliers,Walton Bad Pass Turnover (P2.T15),10:09
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=417,4,,Washington Wizards,Crawford STEAL (1 STL),10:09
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=418,4,,Cleveland Cavaliers,Gibson S.FOUL (P2.T2),10:06
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=419,4,[ 70 - 74 ],Washington Wizards,Pargo Free Throw 1 of 2 (3 PTS),10:06
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=421,4,[ 71 - 74 ],Washington Wizards,Pargo Free Throw 2 of 2 (4 PTS),10:06
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=423,4,,Cleveland Cavaliers,Miles Traveling Turnover (P3.T16),9:52
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=424,4,,Cleveland Cavaliers,Gibson BLOCK (1 BLK),9:40
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=424,4,,Washington Wizards,MISS Crawford 14' Jump Shot,9:40
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=425,4,,Cleveland Cavaliers,CAVALIERS Rebound,9:38
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=426,4,,Cleveland Cavaliers,SUB: Gee FOR Miles,9:38
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=427,4,,Cleveland Cavaliers,SUB: Varejao FOR Zeller,9:38
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=428,4,,Cleveland Cavaliers,MISS Sloan  3PT Jump Shot,9:19
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=429,4,,Washington Wizards,Barron REBOUND (Off:2 Def:3),9:18
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=430,4,[ 73 - 74 ],Washington Wizards,Singleton 22' Jump Shot (4 PTS) (Crawford 5 AST),9:05
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=431,4,,Cleveland Cavaliers,MISS Gibson  3PT Jump Shot,8:45
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=432,4,,Washington Wizards,Singleton REBOUND (Off:1 Def:2),8:44
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=433,4,,Washington Wizards,MISS Pargo 25' 3PT Jump Shot,8:31
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=434,4,,Cleveland Cavaliers,Gibson REBOUND (Off:1 Def:2),8:29
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=435,4,,Cleveland Cavaliers,MISS Gee 24' 3PT Jump Shot,8:21
http://stats.nba.com/cvp.html?GameID=0021200001&GameEventID=436,4,,Washington Wizards,Webster REBOUND (Off:0 Def:3),8:20
