"href","period","score","team","text","time"
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=224,2,,Washington Wizards,Mack REBOUND (Off:1 Def:1),5:18
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=226,2,,Washington Wizards,MISS Beal  3PT Jump Shot,4:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=227,2,,Dallas Mavericks,Marion REBOUND (Off:1 Def:5),4:51
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=228,2,[ 33 - 41 ],Dallas Mavericks,Mayo 1' Layup (8 PTS) (Collison 3 AST),4:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=229,2,[ 33 - 44 ],Washington Wizards,Beal 24' 3PT Jump Shot (12 PTS) (Seraphin 1 AST),4:23
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=230,2,[ 35 - 44 ],Dallas Mavericks,Kaman 18' Jump Shot (4 PTS) (Marion 1 AST),4:07
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=231,2,,Washington Wizards,MISS Webster 25' 3PT Jump Shot,3:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=232,2,,Dallas Mavericks,Kaman REBOUND (Off:0 Def:4),3:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=233,2,,Dallas Mavericks,MISS Carter 6' Jump Shot,3:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=234,2,,Washington Wizards,Okafor REBOUND (Off:3 Def:2),3:34
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=235,2,[ 35 - 46 ],Washington Wizards,Okafor 10' Hook Shot (6 PTS) (Mack 3 AST),3:14
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=236,2,[ 37 - 46 ],Dallas Mavericks,Mayo 15' Pullup Jump Shot (10 PTS),3:05
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=237,2,[ 37 - 49 ],Washington Wizards,Webster 24' 3PT Jump Shot (9 PTS) (Mack 4 AST),2:50
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=238,2,[ 39 - 49 ],Dallas Mavericks,Kaman 1' Layup (6 PTS) (Carter 2 AST),2:34
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=239,2,,Dallas Mavericks,Marion S.FOUL (P1.PN),2:20
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=242,2,,Washington Wizards,SUB: Nene FOR Seraphin,2:20
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=243,2,[ 39 - 50 ],Washington Wizards,Okafor Free Throw 1 of 2 (7 PTS),2:20
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=245,2,,Washington Wizards,MISS Okafor Free Throw 2 of 2,2:20
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=247,2,,Dallas Mavericks,Marion REBOUND (Off:1 Def:6),2:18
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=249,2,[ 41 - 50 ],Dallas Mavericks,Kaman 17' Fadeaway Jumper (8 PTS) (Collison 4 AST),2:04
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=250,2,,Dallas Mavericks,Marion P.FOUL (P2.PN),1:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=251,2,[ 41 - 51 ],Washington Wizards,Nene Free Throw 1 of 2 (6 PTS),1:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=253,2,,Washington Wizards,SUB: Seraphin FOR Okafor,1:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=254,2,[ 41 - 52 ],Washington Wizards,Nene Free Throw 2 of 2 (7 PTS),1:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=257,2,[ 43 - 52 ],Dallas Mavericks,Kaman 21' Jump Shot (10 PTS) (Marion 2 AST),1:36
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=258,2,,Washington Wizards,MISS Webster 26' 3PT Jump Shot,1:16
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=259,2,,Dallas Mavericks,Mavericks Rebound,1:15
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=260,2,[ 45 - 52 ],Dallas Mavericks,Carter 2' Driving Layup (9 PTS),1:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=261,2,,Washington Wizards,Seraphin S.FOUL (P2.PN),1:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=262,2,[ 46 - 52 ],Dallas Mavericks,Carter Free Throw 1 of 1 (10 PTS),1:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=264,2,,Washington Wizards,MISS Webster 16' Jump Shot,0:39
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=265,2,,Dallas Mavericks,Kaman REBOUND (Off:0 Def:5),0:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=266,2,,Dallas Mavericks,MISS Kaman 1' Layup,0:29
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=267,2,,Washington Wizards,Mack REBOUND (Off:1 Def:2),0:28
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=268,2,,Washington Wizards,Nene Offensive Charge Foul (P2.PN),0:22
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=269,2,,Washington Wizards,Nene Foul Turnover (P1.T4),0:22
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=273,2,,Dallas Mavericks,SUB: Douglas-Roberts FOR Marion,0:22
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=271,2,[ 48 - 52 ],Dallas Mavericks,Collison 16' Floating Jump Shot (7 PTS),0:00
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=276,3,[ 48 - 54 ],Washington Wizards,Beal 21' Jump Shot (14 PTS) (Nene 1 AST),11:47
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=277,3,,Dallas Mavericks,MISS Mayo 18' Jump Shot,11:28
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=278,3,,Washington Wizards,WIZARDS Rebound,11:27
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=279,3,,Washington Wizards,MISS Nene 13' Jump Shot,11:07
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=280,3,,Dallas Mavericks,Marion REBOUND (Off:1 Def:7),11:06
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=281,3,,Washington Wizards,Temple S.FOUL (P4.T1),11:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=282,3,,Dallas Mavericks,MISS Collison Free Throw 1 of 2,11:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=283,3,,Dallas Mavericks,Mavericks Rebound,11:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=284,3,,Washington Wizards,SUB: Mack FOR Temple,11:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=285,3,[ 49 - 54 ],Dallas Mavericks,Collison Free Throw 2 of 2 (8 PTS),11:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=288,3,[ 49 - 56 ],Washington Wizards,Okafor 6' Jump Hook Shot (9 PTS),10:43
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=289,3,[ 52 - 56 ],Dallas Mavericks,Carter 26' 3PT Jump Shot (13 PTS) (Marion 3 AST),10:30
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=290,3,,Dallas Mavericks,Kaman S.FOUL (P2.T1),10:13
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=291,3,[ 52 - 57 ],Washington Wizards,Okafor Free Throw 1 of 2 (10 PTS),10:13
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=293,3,[ 52 - 58 ],Washington Wizards,Okafor Free Throw 2 of 2 (11 PTS),10:13
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=296,3,,Dallas Mavericks,MISS Carter 16' Jump Shot,10:00
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=297,3,,Washington Wizards,Okafor REBOUND (Off:3 Def:3),9:59
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=298,3,,Washington Wizards,MISS Okafor 17' Jump Shot,9:44
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=299,3,,Dallas Mavericks,Marion REBOUND (Off:1 Def:8),9:43
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=300,3,[ 54 - 58 ],Dallas Mavericks,Marion 12' Jump Shot (4 PTS) (Mayo 3 AST),9:25
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=301,3,,Washington Wizards,MISS Webster  3PT Jump Shot,9:06
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=302,3,,Dallas Mavericks,Collison REBOUND (Off:0 Def:1),9:04
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=303,3,[ 57 - 58 ],Dallas Mavericks,Mayo  3PT Jump Shot (13 PTS) (Collison 5 AST),8:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=304,3,,Washington Wizards,MISS Beal 26' 3PT Jump Shot,8:29
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=305,3,,Dallas Mavericks,Marion REBOUND (Off:1 Def:9),8:28
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=306,3,,Washington Wizards,Mack P.FOUL (P2.T2),8:25
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=307,3,[ 59 - 58 ],Dallas Mavericks,Marion 16' Fadeaway Jumper (6 PTS) (Mayo 4 AST),8:14
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=308,3,,Washington Wizards,Webster Bad Pass Turnover (P2.T5),8:07
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=308,3,,Dallas Mavericks,Marion STEAL (1 STL),8:07
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=309,3,[ 61 - 58 ],Dallas Mavericks,Marion 1' Dunk (8 PTS),8:04
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=310,3,,Washington Wizards,WIZARDS Timeout: Regular (Full 3 Short 0),8:04
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=312,3,,Washington Wizards,Nene OFF.Foul (P3),7:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=313,3,,Washington Wizards,Nene Foul Turnover (P2.T6),7:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=314,3,,Dallas Mavericks,Marion OFF.Foul (P3),7:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=315,3,,Dallas Mavericks,Marion Foul Turnover (P1.T4),7:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=316,3,,Washington Wizards,SUB: Crawford FOR Webster,7:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=317,3,,Washington Wizards,SUB: Seraphin FOR Nene,7:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=318,3,[ 61 - 60 ],Washington Wizards,Mack 20' Pullup Jump Shot (4 PTS) (Okafor 1 AST),7:21
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=319,3,,Dallas Mavericks,MISS Kaman 15' Jump Shot,7:09
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=320,3,,Washington Wizards,Okafor REBOUND (Off:3 Def:4),7:07
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=321,3,,Washington Wizards,MISS Seraphin 16' Jump Shot,6:56
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=322,3,,Dallas Mavericks,Kaman REBOUND (Off:0 Def:6),6:54
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=323,3,,Dallas Mavericks,Kaman OFF.Foul (P3),6:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=324,3,,Dallas Mavericks,Kaman Foul Turnover (P1.T5),6:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=325,3,,Dallas Mavericks,SUB: Nowitzki FOR Carter,6:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=326,3,,Dallas Mavericks,SUB: Jones FOR Marion,6:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=327,3,,Washington Wizards,Crawford OFF.Foul (P2),6:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=328,3,,Washington Wizards,Crawford Foul Turnover (P1.T7),6:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=329,3,,Washington Wizards,SUB: Vesely FOR Okafor,6:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=330,3,[ 63 - 60 ],Dallas Mavericks,Kaman 1' Layup (12 PTS) (Collison 6 AST),6:24
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=332,3,,Washington Wizards,MISS Crawford 18' Jump Shot,6:09
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=333,3,,Dallas Mavericks,Kaman REBOUND (Off:0 Def:7),6:08
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=334,3,,Washington Wizards,Mack S.FOUL (P3.T3),6:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=335,3,[ 64 - 60 ],Dallas Mavericks,Collison Free Throw 1 of 2 (9 PTS),6:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=337,3,,Dallas Mavericks,SUB: Brand FOR Kaman,6:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=338,3,[ 65 - 60 ],Dallas Mavericks,Collison Free Throw 2 of 2 (10 PTS),6:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=340,3,[ 65 - 62 ],Washington Wizards,Crawford 19' Fadeaway Jumper (7 PTS) (Mack 5 AST),5:47
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=341,3,[ 67 - 62 ],Dallas Mavericks,Nowitzki 18' Fadeaway Jumper (4 PTS),5:23
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=342,3,[ 67 - 64 ],Washington Wizards,Beal 21' Jump Shot (16 PTS) (Mack 6 AST),5:15
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=343,3,,Dallas Mavericks,Nowitzki Bad Pass Turnover (P1.T6),4:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=344,3,,Washington Wizards,Beal Bad Pass Turnover (P2.T8),4:39
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=344,3,,Dallas Mavericks,Mayo STEAL (1 STL),4:39
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=345,3,[ 69 - 64 ],Dallas Mavericks,Mayo 2' Driving Dunk (15 PTS),4:34
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=346,3,,Washington Wizards,Crawford Bad Pass Turnover (P2.T9),4:13
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=347,3,[ 72 - 64 ],Dallas Mavericks,Jones 24' 3PT Jump Shot (3 PTS) (Brand 1 AST),3:51
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=348,3,,Washington Wizards,WIZARDS Timeout: Short (Full 3 Short 1),3:50
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=350,3,,Washington Wizards,MISS Beal 20' Jump Shot,3:33
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=351,3,,Dallas Mavericks,Jones REBOUND (Off:0 Def:1),3:32
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=352,3,,Dallas Mavericks,MISS Jones 5' Jump Shot,3:23
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=353,3,,Dallas Mavericks,Jones REBOUND (Off:1 Def:1),3:22
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=354,3,,Dallas Mavericks,MISS Brand 15' Jump Shot,3:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=355,3,,Washington Wizards,Vesely REBOUND (Off:0 Def:3),3:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=356,3,,Dallas Mavericks,Jones P.FOUL (P1.T2),3:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=357,3,,Washington Wizards,MISS Seraphin 7' Jump Shot,2:59
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=358,3,,Dallas Mavericks,Brand REBOUND (Off:1 Def:4),2:58
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=359,3,[ 74 - 64 ],Dallas Mavericks,Jones 2' Layup (5 PTS) (Collison 7 AST),2:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=360,3,[ 74 - 67 ],Washington Wizards,Mack 25' 3PT Jump Shot (7 PTS) (Seraphin 2 AST),2:36
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=361,3,,Dallas Mavericks,Mavericks Timeout: Regular (Reg.3 Short 1),2:33
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=363,3,[ 77 - 67 ],Dallas Mavericks,Collison 24' 3PT Jump Shot (13 PTS),2:20
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=364,3,,Washington Wizards,MISS Mack 25' 3PT Jump Shot,2:00
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=365,3,,Dallas Mavericks,Brand REBOUND (Off:1 Def:5),1:59
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=366,3,[ 79 - 67 ],Dallas Mavericks,Collison 2' Driving Layup (15 PTS),1:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=367,3,,Dallas Mavericks,SUB: Crowder FOR Mayo,1:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=368,3,,Washington Wizards,WIZARDS Turnover: 5 Second Inbound (T#10),1:35
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=370,3,,Dallas Mavericks,MISS Nowitzki 19' Jump Shot,1:24
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=371,3,,Washington Wizards,Vesely REBOUND (Off:0 Def:4),1:23
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=372,3,[ 79 - 69 ],Washington Wizards,Crawford 10' Running Jump Shot (9 PTS),1:14
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=373,3,[ 81 - 69 ],Dallas Mavericks,Nowitzki 16' Step Back Jump Shot (6 PTS),0:58
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=374,3,[ 81 - 71 ],Washington Wizards,Seraphin 16' Jump Shot (8 PTS) (Crawford 3 AST),0:46
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=375,3,[ 83 - 71 ],Dallas Mavericks,Nowitzki 17' Fadeaway Jumper (8 PTS),0:33
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=376,3,,Washington Wizards,MISS Beal 19' Jump Shot,0:17
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=377,3,,Dallas Mavericks,Mavericks Rebound,0:17
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=378,3,,Washington Wizards,Mack Personal Take Foul (P4.T4),0:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=379,3,,Dallas Mavericks,SUB: Douglas-Roberts FOR Nowitzki,0:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=380,3,,Washington Wizards,SUB: Martin FOR Vesely,0:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=381,3,,Dallas Mavericks,MISS Collison 28' 3PT Jump Shot,0:00
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=382,3,,Dallas Mavericks,Mavericks Rebound,0:00
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=387,4,,Dallas Mavericks,MISS Marion 2' Layup,11:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=388,4,,Washington Wizards,Crawford REBOUND (Off:0 Def:1),11:37
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=389,4,[ 83 - 73 ],Washington Wizards,Seraphin 9' Hook Shot (10 PTS),11:26
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=391,4,,Dallas Mavericks,MISS Brand 5' Jump Shot,11:03
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=392,4,,Washington Wizards,Crawford REBOUND (Off:0 Def:2),11:02
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=393,4,,Washington Wizards,MISS Crawford 11' Jump Shot,10:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=394,4,,Dallas Mavericks,Carter REBOUND (Off:1 Def:1),10:48
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=395,4,[ 85 - 73 ],Dallas Mavericks,Beaubois 20' Jump Shot (5 PTS),10:24
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=396,4,,Dallas Mavericks,Beaubois P.FOUL (P1.T1),10:18
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=397,4,,Washington Wizards,MISS Seraphin 11' Jump Shot,10:06
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=398,4,,Dallas Mavericks,Carter REBOUND (Off:1 Def:2),10:05
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=399,4,[ 87 - 73 ],Dallas Mavericks,Carter 9' Jump Shot (15 PTS),9:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=400,4,[ 87 - 76 ],Washington Wizards,Webster  3PT Jump Shot (12 PTS) (Nene 2 AST),9:44
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=401,4,,Dallas Mavericks,Carter OFF.Foul (P3),9:32
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=402,4,,Dallas Mavericks,Carter Foul Turnover (P1.T7),9:32
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=404,4,,Washington Wizards,Seraphin Offensive Charge Foul (P3.T1),9:25
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=405,4,,Washington Wizards,Seraphin Foul Turnover (P1.T11),9:25
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=407,4,[ 90 - 76 ],Dallas Mavericks,Carter 25' 3PT Jump Shot (18 PTS) (Beaubois 2 AST),9:11
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=408,4,,Washington Wizards,WIZARDS Timeout: Regular (Full 4 Short 1),9:10
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=410,4,,Washington Wizards,MISS Nene 4' Jump Shot,8:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=410,4,,Dallas Mavericks,Brand BLOCK (1 BLK),8:53
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=411,4,,Dallas Mavericks,Brand REBOUND (Off:1 Def:6),8:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=412,4,,Dallas Mavericks,Carter OFF.Foul (P4),8:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=413,4,,Dallas Mavericks,Carter Foul Turnover (P2.T8),8:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=414,4,,Washington Wizards,SUB: Okafor FOR Seraphin,8:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=415,4,[ 90 - 79 ],Washington Wizards,Temple  3PT Jump Shot (5 PTS) (Nene 3 AST),8:18
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=417,4,,Dallas Mavericks,MISS Beaubois 25' 3PT Jump Shot,7:56
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=418,4,,Washington Wizards,Nene REBOUND (Off:0 Def:4),7:55
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=419,4,,Dallas Mavericks,Brand S.FOUL (P2.T2),7:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=420,4,[ 90 - 80 ],Washington Wizards,Webster Free Throw 1 of 2 (13 PTS),7:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=422,4,,Dallas Mavericks,SUB: Kaman FOR Carter,7:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=423,4,,Dallas Mavericks,SUB: Mayo FOR Brand,7:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=424,4,,Dallas Mavericks,SUB: Collison FOR Beaubois,7:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=425,4,[ 90 - 81 ],Washington Wizards,Webster Free Throw 2 of 2 (14 PTS),7:52
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=427,4,,Washington Wizards,Nene BLOCK (1 BLK),7:29
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=427,4,,Dallas Mavericks,MISS Collison 14' Jump Shot,7:29
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=428,4,,Dallas Mavericks,Marion REBOUND (Off:2 Def:9),7:28
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=429,4,,Dallas Mavericks,Mavericks Turnover: Shot Clock (T#9),7:28
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=431,4,,Washington Wizards,MISS Temple 24' 3PT Jump Shot,7:07
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=432,4,,Dallas Mavericks,Collison REBOUND (Off:0 Def:2),7:06
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=433,4,[ 93 - 81 ],Dallas Mavericks,Marion 24' 3PT Jump Shot (11 PTS) (Mayo 5 AST),6:49
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=434,4,,Washington Wizards,MISS Webster 25' 3PT Jump Shot,6:32
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=435,4,,Dallas Mavericks,Marion REBOUND (Off:2 Def:10),6:31
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=436,4,,Washington Wizards,Okafor P.FOUL (P3.T2),6:20
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=437,4,,Dallas Mavericks,SUB: Nowitzki FOR Marion,6:20
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=438,4,,Washington Wizards,SUB: Beal FOR Webster,6:20
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=439,4,,Dallas Mavericks,MISS Jones  3PT Jump Shot,6:12
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=440,4,,Washington Wizards,Okafor REBOUND (Off:3 Def:5),6:10
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=441,4,,Washington Wizards,MISS Temple 25' 3PT Jump Shot,6:00
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=442,4,,Washington Wizards,Nene REBOUND (Off:1 Def:4),5:59
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=443,4,,Dallas Mavericks,Collison P.FOUL (P2.T3),5:50
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=446,4,,Washington Wizards,Crawford OFF.Foul (P3),5:47
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=447,4,,Washington Wizards,Crawford Foul Turnover (P3.T12),5:47
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=448,4,,Dallas Mavericks,Jones OFF.Foul (P2),5:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=449,4,,Dallas Mavericks,Jones Foul Turnover (P1.T10),5:38
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=450,4,[ 93 - 83 ],Washington Wizards,Okafor 10' Floating Jump Shot (13 PTS) (Crawford 4 AST),5:23
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=451,4,,Dallas Mavericks,MISS Nowitzki 25' 3PT Jump Shot,5:04
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=452,4,,Washington Wizards,Okafor REBOUND (Off:3 Def:6),5:03
http://stats.nba.com/cvp.html?GameID=0021200458&GameEventID=453,4,,Washington Wizards,MISS Nene 8' Jump Shot,4:52
