" quarter@br","min@br","sec@br"," eventtype@br"," team@br"," outof@br"," numfreeshot@br"," points@br"," reason@br"," result@br"," type@br"," score@br"," shotdistance@br"," x@br"," y@br","assist_0@br","assist_1@br","awayjumpball_0@br","awayjumpball_1@br","block_0@br","block_1@br","entered_0@br","entered_1@br","homejumpball_0@br","homejumpball_1@br","left_0@br","left_1@br","opponent_0@br","opponent_1@br","player_0@br","player_1@br","split_0@br","split_1@br"," quarter@NBA","min@NBA","sec@NBA"," eventtype@NBA"," team@NBA"," outof@NBA"," numfreeshot@NBA"," points@NBA"," reason@NBA"," result@NBA"," type@NBA"," score@NBA"," shotdistance@NBA"," url @NBA"," assist@NBA"," awayjumpball@NBA"," block@NBA"," entered@NBA"," homejumpball@NBA"," left@NBA"," opponent@NBA"," player@NBA"," steal@NBA","Confidence"
"1","2","05.0","substitute","Chicago Bulls","","","","","","","22-18","","","","","","","","","","Marco","Belinelli","","","Richard","Hamilton","","","","","","","1","2","05","substitute","Chicago Bulls","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=86","","","","Belinelli","","Hamilton","","","","82"
"1","2","05.0","substitute","Sacramento Kings","","","","","","","22-18","","","","","","","","","","Marcus","Thornton","","","Tyreke","Evans","","","","","","","1","2","05","substitute","Sacramento Kings","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=87","","","","Thornton","","Evans","","","","82"
"1","2","05.0","free throw","Chicago Bulls","1","1","","technical","missed","","22-18","","","","","","","","","","","","","","","","","","Kirk","Hinrich","","","1","2","05","free throw","Chicago Bulls","","","","Technical","missed","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=88","","","","","","","","Hinrich","","78"
"1","2","05.0","rebound","Chicago Bulls","","","","","","Offensive","22-18","","","","","","","","","","","","","","","","","","","","","","1","2","05","rebound","Chicago Bulls","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=89","","","","","","","","","","78"
"1","1","49.0","shot","Chicago Bulls","","","2","","missed","hook shot","22-18","5","239","102","","","","","","","","","","","","","","","Luol","Deng","","","1","1","49","shot","Chicago Bulls","","","","","missed","Hook Shot","22-18","5","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=90","","","","","","","","Deng","","80"
"1","1","48.0","rebound","Chicago Bulls","","","","","","Offensive","22-18","","","","","","","","","","","","","","","","","","Taj","Gibson","","","1","1","48","rebound","Chicago Bulls","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=92","","","","","","","","Gibson","","80"
"1","1","48.0","shot","Chicago Bulls","","","2","","missed","tip shot","22-18","2","268","57","","","","","","","","","","","","","","","Taj","Gibson","","","1","1","48","shot","Chicago Bulls","","","","","missed","Tip Shot","22-18","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=91","","","","","","","","Gibson","","80"
"1","1","48.0","rebound","Sacramento Kings","","","","","","Defensive","22-18","","","","","","","","","","","","","","","","","","","","","","1","1","48","rebound","Sacramento Kings","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=93","","","","","","","","","","78"
"1","1","31.0","shot","Sacramento Kings","","","2","","missed","jumper","22-18","6","194","61","","","","","Taj","Gibson","","","","","","","","","Isaiah","Thomas","","","1","1","31","shot","Sacramento Kings","","","","","missed","Running Jump Shot","22-18","6","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=94","","","Gibson","","","","","Thomas","","82"
"1","1","31.0","rebound","Sacramento Kings","","","","","","Offensive","22-18","","","","","","","","","","","","","","","","","","","","","","1","1","31","rebound","Sacramento Kings","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=95","","","","","","","","","","78"
"1","1","31.0","substitute","Chicago Bulls","","","","","","","22-18","","","","","","","","","","Nate","Robinson","","","Kirk","Hinrich","","","","","","","1","1","31","substitute","Chicago Bulls","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=96","","","","Robinson","","Hinrich","","","","82"
"1","1","31.0","substitute","Sacramento Kings","","","","","","","22-18","","","","","","","","","","Thomas","Robinson","","","Jason","Thompson","","","","","","","1","1","31","substitute","Sacramento Kings","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=97","","","","Robinson","","Thompson","","","","82"
"1","1","24.0","turnover","Sacramento Kings","","","","shot clock","","","22-18","","","","","","","","","","","","","","","","","","","","","","1","1","24","turnover","Sacramento Kings","","","","Shot Clock","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=98","","","","","","","","","","78"
"1","1","16.0","substitute","Sacramento Kings","","","","","","","22-18","","","","","","","","","","Aaron","Brooks","","","Isaiah","Thomas","","","","","","","1","1","16","substitute","Sacramento Kings","","","","","","","22-18","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=100","","","","Brooks","","Thomas","","","","82"
"1","1","06.0","shot","Chicago Bulls","","","2","","made","shot","22-20","2","274","56","Luol","Deng","","","","","","","","","","","","","Joakim","Noah","","","1","1","06","shot","Chicago Bulls","","","2","","made","Alley Oop Layup","22-20","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=101","Deng","","","","","","","Noah","","84"
"1","0","55.9","shot","Sacramento Kings","","","2","","missed","jumper","22-20","20","355","218","","","","","","","","","","","","","","","Marcus","Thornton","","","1","0","55","shot","Sacramento Kings","","","","","missed","Jump Shot","22-20","20","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=102","","","","","","","","Thornton","","76"
"1","0","54.9","rebound","Chicago Bulls","","","","","","Defensive","22-20","","","","","","","","","","","","","","","","","","Luol","Deng","","","1","0","54","rebound","Chicago Bulls","","","","","","","22-20","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=103","","","","","","","","Deng","","76"
"1","0","51.2","shot","Chicago Bulls","","","2","","made","shot","22-22","2","267","65","","","","","","","","","","","","","","","Luol","Deng","","","1","0","51","shot","Chicago Bulls","","","2","","made","Running Layup","22-22","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=104","","","","","","","","Deng","","81"
"1","0","51.2","foul","Chicago Bulls","","","","","","Shooting","22-22","","","","","","","","","","","","","","","","Luol","Deng","Aaron","Brooks","","","1","0","51","foul","Sacramento Kings","","","","","","Shooting","22-22","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=105","","","","","","","","Brooks","","72"
"1","0","51.2","free throw","Chicago Bulls","1","1","","foul","missed","","22-22","","","","","","","","","","","","","","","","","","Luol","Deng","","","1","0","51","free throw","Chicago Bulls","1","1","","foul","missed","","22-22","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=106","","","","","","","","Deng","","81"
"1","0","48.9","rebound","Sacramento Kings","","","","","","Defensive","22-22","","","","","","","","","","","","","","","","","","","","","","1","0","48","rebound","Sacramento Kings","","","","","","","22-22","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=108","","","","","","","","","","74"
"1","0","32.3","foul","Sacramento Kings","","","","","","Offensive","22-22","","","","","","","","","","","","","","","","Marco","Belinelli","James","Johnson","","","1","0","32","foul","Sacramento Kings","","","","","","","22-22","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=109","","","","","","","","","","76"
"1","0","32.3","turnover","Sacramento Kings","","","","offensive foul","","","22-22","","","","","","","","","","","","","","","","","","James","Johnson","","","1","0","32","turnover","Sacramento Kings","","","","Foul","","","22-22","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=110","","","","","","","","Johnson","","78"
"1","0","20.4","shot","Chicago Bulls","","","3","","made","jumper","22-25","24","15","33","Nate","Robinson","","","","","","","","","","","","","Marco","Belinelli","","","1","0","20","shot","Chicago Bulls","","","3","","made","3PT Jump Shot","22-25","24","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=112","Robinson","","","","","","","Belinelli","","82"
"1","0","07.9","foul","Sacramento Kings","","","","","","Personal","22-25","","","","","","","","","","","","","","","","DeMarcus","Cousins","Nate","Robinson","","","1","0","07","foul","Chicago Bulls","","","","","","Personal","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=114","","","","","","","","Robinson","","69"
"1","0","07.9","substitute","Sacramento Kings","","","","","","","22-25","","","","","","","","","","Francisco","Garcia","","","Marcus","Thornton","","","","","","","1","0","07","substitute","Sacramento Kings","","","","","","","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=115","","","","Garcia","","Thornton","","","","78"
"1","0","07.9","substitute","Chicago Bulls","","","","","","","22-25","","","","","","","","","","Jimmy","Butler","","","Marco","Belinelli","","","","","","","1","0","07","substitute","Chicago Bulls","","","","","","","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=116","","","","Butler","","Belinelli","","","","78"
"1","0","00.3","foul","Sacramento Kings","","","","","","Shooting","22-25","","","","","","","","","","","","","","","","Thomas","Robinson","Jimmy","Butler","","","1","0","00","foul","Chicago Bulls","","","","","","Shooting","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=117","","","","","","","","Butler","","71"
"1","0","00.3","free throw","Sacramento Kings","2","1","","foul","missed","","22-25","","","","","","","","","","","","","","","","","","Thomas","Robinson","","","1","0","00","free throw","Sacramento Kings","2","1","","foul","missed","","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=120","","","","","","","","Robinson","","80"
"1","0","00.3","rebound","Sacramento Kings","","","","","","Offensive","22-25","","","","","","","","","","","","","","","","","","","","","","1","0","00","rebound","Sacramento Kings","","","","","","","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=121","","","","","","","","","","76"
"1","0","00.3","substitute","Sacramento Kings","","","","","","","22-25","","","","","","","","","","Marcus","Thornton","","","James","Johnson","","","","","","","1","0","00","substitute","Sacramento Kings","","","","","","","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=122","","","","Thornton","","Johnson","","","","80"
"1","0","00.3","substitute","Sacramento Kings","","","","","","","22-25","","","","","","","","","","Chuck","Hayes","","","DeMarcus","Cousins","","","","","","","1","0","00","substitute","Sacramento Kings","","","","","","","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=123","","","","Hayes","","Cousins","","","","80"
"1","0","00.3","substitute","Chicago Bulls","","","","","","","23-25","","","","","","","","","","Marco","Belinelli","","","Jimmy","Butler","","","","","","","1","0","00","substitute","Chicago Bulls","","","","","","","22-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=128","","","","Belinelli","","Butler","","","","80"
"1","0","00.3","free throw","Sacramento Kings","2","2","","foul","made","","23-25","","","","","","","","","","","","","","","","","","Thomas","Robinson","","","1","0","00","free throw","Sacramento Kings","2","2","1","foul","made","","23-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=124","","","","","","","","Robinson","","78"
"2","11","47.0","shot","Sacramento Kings","","","2","","made","layup","25-25","1","242","59","Chuck","Hayes","","","","","","","","","","","","","Francisco","Garcia","","","2","11","47","shot","Sacramento Kings","","","2","","made","Layup","25-25","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=130","Hayes","","","","","","","Garcia","","86"
"2","11","29.0","shot","Chicago Bulls","","","2","","missed","jumper","25-25","5","297","72","","","","","","","","","","","","","","","Taj","Gibson","","","2","11","29","shot","Chicago Bulls","","","","","missed","Jump Shot","25-25","5","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=131","","","","","","","","Gibson","","80"
"2","11","28.0","rebound","Chicago Bulls","","","","","","Offensive","25-25","","","","","","","","","","","","","","","","","","Luol","Deng","","","2","11","28","rebound","Chicago Bulls","","","","","","","25-25","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=132","","","","","","","","Deng","","80"
"2","11","25.0","shot","Chicago Bulls","","","2","","made","shot","25-27","1","242","47","","","","","","","","","","","","","","","Luol","Deng","","","2","11","25","shot","Chicago Bulls","","","2","","made","Putback Layup","25-27","1","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=133","","","","","","","","Deng","","82"
"2","11","07.0","free throw","Sacramento Kings","1","1","","technical","missed","","25-27","","","","","","","","","","","","","","","","","","Marcus","Thornton","","","2","11","07","free throw","Sacramento Kings","","","","Technical","missed","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=135","","","","","","","","Thornton","","78"
"2","11","07.0","rebound","Sacramento Kings","","","","","","Offensive","25-27","","","","","","","","","","","","","","","","","","","","","","2","11","07","rebound","Sacramento Kings","","","","","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=136","","","","","","","","","","78"
"2","11","07.0","foul","Sacramento Kings","","","","","","Def 3 sec tech","25-27","","","","","","","","","","","","","","","","","","Taj","Gibson","","","2","11","07","foul","Sacramento Kings","","","","","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=137","","","","","","","","","","78"
"2","11","07.0","turnover","Sacramento Kings","","","","offensive foul","","","25-27","","","","","","","","","","","","","","","","","","Thomas","Robinson","","","2","11","07","turnover","Sacramento Kings","","","","Foul","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=138","","","","","","","","Robinson","","80"
"2","10","45.0","shot","Chicago Bulls","","","3","","missed","jumper","25-27","24","390","245","","","","","","","","","","","","","","","Luol","Deng","","","2","10","45","shot","Chicago Bulls","","","","","missed","3PT Pullup Jump Shot","25-27","24","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=139","","","","","","","","Deng","","80"
"2","10","44.0","rebound","Sacramento Kings","","","","","","Defensive","25-27","","","","","","","","","","","","","","","","","","Chuck","Hayes","","","2","10","44","rebound","Sacramento Kings","","","","","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=140","","","","","","","","Hayes","","80"
"2","10","34.0","foul","Sacramento Kings","","","","","","Offensive","25-27","","","","","","","","","","","","","","","","Taj","Gibson","Thomas","Robinson","","","2","10","34","foul","Sacramento Kings","","","","","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=141","","","","","","","","","","78"
"2","10","34.0","turnover","Sacramento Kings","","","","offensive foul","","","25-27","","","","","","","","","","","","","","","","","","Thomas","Robinson","","","2","10","34","turnover","Sacramento Kings","","","","Foul","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=142","","","","","","","","Robinson","","80"
"2","10","17.0","shot","Chicago Bulls","","","2","","missed","jumper","25-27","15","388","95","","","","","","","","","","","","","","","Taj","Gibson","","","2","10","17","shot","Chicago Bulls","","","","","missed","Jump Shot","25-27","15","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=143","","","","","","","","Gibson","","80"
"2","10","15.0","rebound","Sacramento Kings","","","","","","Defensive","25-27","","","","","","","","","","","","","","","","","","Aaron","Brooks","","","2","10","15","rebound","Sacramento Kings","","","","","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=144","","","","","","","","Brooks","","80"
"2","9","51.0","shot","Sacramento Kings","","","3","","missed","jumper","25-27","26","87","251","","","","","","","","","","","","","","","Aaron","Brooks","","","2","9","51","shot","Sacramento Kings","","","","","missed","3PT Jump Shot","25-27","26","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=145","","","","","","","","Brooks","","80"
"2","9","49.0","rebound","Chicago Bulls","","","","","","Defensive","25-27","","","","","","","","","","","","","","","","","","Taj","Gibson","","","2","9","49","rebound","Chicago Bulls","","","","","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=146","","","","","","","","Gibson","","80"
"2","9","42.0","violation","Sacramento Kings","","","","kicked ball","","","25-27","","","","","","","","","","","","","","","","","","Chuck","Hayes","","","2","9","42","violation","Sacramento Kings","","","","Kicked Ball","","","25-27","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=147","","","","","","","","Hayes","","80"
"2","9","31.0","shot","Chicago Bulls","","","2","","made","shot","25-29","4","248","92","Marco","Belinelli","","","","","","","","","","","","","Taj","Gibson","","","2","9","31","shot","Chicago Bulls","","","2","","made","Turnaround Hook Shot","25-29","4","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=148","Belinelli","","","","","","","Gibson","","84"
"2","9","18.0","shot","Sacramento Kings","","","2","","missed","shot","25-29","8","331","59","","","","","","","","","","","","","","","Aaron","Brooks","","","2","9","18","shot","Sacramento Kings","","","","","missed","Floating Jump Shot","25-29","8","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=149","","","","","","","","Brooks","","80"
"2","9","17.0","rebound","Chicago Bulls","","","","","","Defensive","25-29","","","","","","","","","","","","","","","","","","Nate","Robinson","","","2","9","17","rebound","Chicago Bulls","","","","","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=150","","","","","","","","Robinson","","80"
"2","9","17.0","foul","Chicago Bulls","","","","","","Personal","25-29","","","","","","","","","","","","","","","","Nate","Robinson","Aaron","Brooks","","","2","9","17","foul","Sacramento Kings","","","","","","Personal","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=151","","","","","","","","Brooks","","73"
"2","9","05.0","shot","Chicago Bulls","","","2","","missed","Running Jumper","25-29","11","145","72","","","","","","","","","","","","","","","Joakim","Noah","","","2","9","05","shot","Chicago Bulls","","","","","missed","Running Jump Shot","25-29","11","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=153","","","","","","","","Noah","","80"
"2","9","04.0","rebound","Sacramento Kings","","","","","","Defensive","25-29","","","","","","","","","","","","","","","","","","Aaron","Brooks","","","2","9","04","rebound","Sacramento Kings","","","","","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=154","","","","","","","","Brooks","","80"
"2","8","44.0","shot","Sacramento Kings","","","3","","missed","jumper","25-29","25","276","300","","","","","","","","","","","","","","","Francisco","Garcia","","","2","8","44","shot","Sacramento Kings","","","","","missed","3PT Jump Shot","25-29","25","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=155","","","","","","","","Garcia","","80"
"2","8","43.0","rebound","Chicago Bulls","","","","","","Defensive","25-29","","","","","","","","","","","","","","","","","","Nate","Robinson","","","2","8","43","rebound","Chicago Bulls","","","","","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=156","","","","","","","","Robinson","","80"
"2","8","39.0","turnover","Chicago Bulls","","","","bad pass","","","25-29","","","","","","","","","","","","","","","","","","Nate","Robinson","","","2","8","39","turnover","Chicago Bulls","","","","Bad Pass","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=157","","","","","","","","Robinson","","80"
"2","8","39.0","substitute","Chicago Bulls","","","","","","","25-29","","","","","","","","","","Nazr","Mohammed","","","Joakim","Noah","","","","","","","2","8","39","substitute","Chicago Bulls","","","","","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=159","","","","Mohammed","","Noah","","","","82"
"2","8","13.0","shot","Sacramento Kings","","","3","","missed","jumper","25-29","33","109","349","","","","","","","","","","","","","","","Marcus","Thornton","","","2","8","13","shot","Sacramento Kings","","","","","missed","3PT Jump Shot","25-29","33","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=161","","","","","","","","Thornton","","80"
"2","8","11.0","rebound","Sacramento Kings","","","","","","Offensive","25-29","","","","","","","","","","","","","","","","","","Thomas","Robinson","","","2","8","11","rebound","Sacramento Kings","","","","","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=162","","","","","","","","Robinson","","80"
"2","8","08.0","shot","Sacramento Kings","","","2","","missed","","25-29","3","227","61","","","","","","","","","","","","","","","Thomas","Robinson","","","2","8","08","shot","Sacramento Kings","","","","","missed","Putback Layup","25-29","3","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=163","","","","","","","","Robinson","","80"
"2","8","07.0","rebound","Chicago Bulls","","","","","","Defensive","25-29","","","","","","","","","","","","","","","","","","Nate","Robinson","","","2","8","07","rebound","Chicago Bulls","","","","","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=164","","","","","","","","Robinson","","80"
"2","7","54.0","shot","Chicago Bulls","","","2","","missed","jumper","25-29","16","405","65","","","","","","","","","","","","","","","Taj","Gibson","","","2","7","54","shot","Chicago Bulls","","","","","missed","Jump Shot","25-29","16","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=165","","","","","","","","Gibson","","80"
"2","7","53.0","rebound","Sacramento Kings","","","","","","Defensive","25-29","","","","","","","","","","","","","","","","","","Francisco","Garcia","","","2","7","53","rebound","Sacramento Kings","","","","","","","25-29","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=166","","","","","","","","Garcia","","80"
"2","7","48.0","shot","Sacramento Kings","","","2","","made","shot","27-29","2","234","62","Marcus","Thornton","","","","","","","","","","","","","Thomas","Robinson","","","2","7","48","shot","Sacramento Kings","","","2","","made","Alley Oop Layup","27-29","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=167","Thornton","","","","","","","Robinson","","84"
"2","7","36.0","shot","Chicago Bulls","","","2","","made","driving layup","27-31","2","265","53","","","","","","","","","","","","","","","Nate","Robinson","","","2","7","36","shot","Chicago Bulls","","","2","","made","Driving Layup","27-31","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=168","","","","","","","","Robinson","","82"
"2","7","19.0","shot","Sacramento Kings","","","2","","missed","jumper","27-31","21","424","162","","","","","","","","","","","","","","","Thomas","Robinson","","","2","7","19","shot","Sacramento Kings","","","","","missed","Jump Shot","27-31","21","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=170","","","","","","","","Robinson","","80"
"2","7","18.0","rebound","Chicago Bulls","","","","","","Defensive","27-31","","","","","","","","","","","","","","","","","","Luol","Deng","","","2","7","18","rebound","Chicago Bulls","","","","","","","27-31","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=171","","","","","","","","Deng","","80"
"2","7","12.0","turnover","Chicago Bulls","","","","bad pass","","","27-31","","","","","","","","","","","","","","","","","","Marco","Belinelli","Marcus","Thornton","2","7","12","turnover","Chicago Bulls","","","","Bad Pass","","","27-31","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=172","","","","","","","","Belinelli","Thornton","82"
"2","6","56.0","shot","Sacramento Kings","","","2","","missed","layup","27-31","2","268","61","","","","","Nazr","Mohammed","","","","","","","","","Chuck","Hayes","","","2","6","56","shot","Sacramento Kings","","","","","missed","Layup","27-31","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=173","","","Mohammed","","","","","Hayes","","84"
"2","6","56.0","rebound","Chicago Bulls","","","","","","Defensive","27-31","","","","","","","","","","","","","","","","","","","","","","2","6","56","rebound","Chicago Bulls","","","","","","","27-31","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=174","","","","","","","","","","78"
"2","6","38.0","shot","Chicago Bulls","","","2","","missed","jumper","27-31","19","56","40","","","","","","","","","","","","","","","Marco","Belinelli","","","2","6","38","shot","Chicago Bulls","","","","","missed","Jump Shot","27-31","19","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=177","","","","","","","","Belinelli","","80"
"2","6","36.0","rebound","Chicago Bulls","","","","","","Offensive","27-31","","","","","","","","","","","","","","","","","","Nazr","Mohammed","","","2","6","36","rebound","Chicago Bulls","","","","","","","27-31","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=175","","","","","","","","Mohammed","","80"
"2","6","35.0","shot","Chicago Bulls","","","2","","made","shot","27-33","2","250","70","","","","","","","","","","","","","","","Nazr","Mohammed","","","2","6","35","shot","Chicago Bulls","","","2","","made","Putback Layup","27-33","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=176","","","","","","","","Mohammed","","82"
"2","6","27.0","shot","Sacramento Kings","","","2","","made","layup","29-33","2","270","56","","","","","","","","","","","","","","","Aaron","Brooks","","","2","6","27","shot","Sacramento Kings","","","2","","made","Layup","29-33","2","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=178","","","","","","","","Brooks","","84"
"2","6","27.0","foul","Sacramento Kings","","","","","","Shooting","29-33","","","","","","","","","","","","","","","","Aaron","Brooks","Nazr","Mohammed","","","2","6","27","foul","Chicago Bulls","","","","","","Shooting","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=179","","","","","","","","Mohammed","","73"
"2","6","27.0","substitute","Sacramento Kings","","","","","","","29-33","","","","","","","","","","James","Johnson","","","Thomas","Robinson","","","","","","","2","6","27","substitute","Sacramento Kings","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=180","","","","Johnson","","Robinson","","","","82"
"2","6","27.0","substitute","Sacramento Kings","","","","","","","29-33","","","","","","","","","","DeMarcus","Cousins","","","Chuck","Hayes","","","","","","","2","6","27","substitute","Sacramento Kings","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=181","","","","Cousins","","Hayes","","","","82"
"2","6","27.0","substitute","Chicago Bulls","","","","","","","29-33","","","","","","","","","","Richard","Hamilton","","","Luol","Deng","","","","","","","2","6","27","substitute","Chicago Bulls","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=182","","","","Hamilton","","Deng","","","","82"
"2","6","27.0","substitute","Chicago Bulls","","","","","","","29-33","","","","","","","","","","Jimmy","Butler","","","Marco","Belinelli","","","","","","","2","6","27","substitute","Chicago Bulls","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=183","","","","Butler","","Belinelli","","","","82"
"2","6","27.0","free throw","Sacramento Kings","1","1","","foul","missed","","29-33","","","","","","","","","","","","","","","","","","Aaron","Brooks","","","2","6","27","free throw","Sacramento Kings","1","1","","foul","missed","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=185","","","","","","","","Brooks","","82"
"2","6","26.0","rebound","Chicago Bulls","","","","","","Defensive","29-33","","","","","","","","","","","","","","","","","","Taj","Gibson","","","2","6","26","rebound","Chicago Bulls","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=188","","","","","","","","Gibson","","80"
"2","6","14.0","shot","Chicago Bulls","","","2","","missed","jumper","29-33","16","89","51","","","","","","","","","","","","","","","Nate","Robinson","","","2","6","14","shot","Chicago Bulls","","","","","missed","Jump Shot","29-33","16","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=189","","","","","","","","Robinson","","80"
"2","6","13.0","rebound","Sacramento Kings","","","","","","Defensive","29-33","","","","","","","","","","","","","","","","","","DeMarcus","Cousins","","","2","6","13","rebound","Sacramento Kings","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=190","","","","","","","","Cousins","","80"
"2","6","03.0","foul","Sacramento Kings","","","","","","Personal","29-33","","","","","","","","","","","","","","","","Aaron","Brooks","Nate","Robinson","","","2","6","03","foul","Chicago Bulls","","","","","","Personal","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=191","","","","","","","","Robinson","","73"
"2","6","03.0","substitute","Chicago Bulls","","","","","","","29-33","","","","","","","","","","Carlos","Boozer","","","Taj","Gibson","","","","","","","2","6","03","substitute","Chicago Bulls","","","","","","","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=192","","","","Boozer","","Gibson","","","","82"
"2","5","55.0","foul","Sacramento Kings","","","","","","Personal","29-33","","","","","","","","","","","","","","","","DeMarcus","Cousins","Nazr","Mohammed","","","2","5","55","foul","Chicago Bulls","","","","","","Personal","29-33","","http://stats.nba.com/cvp.html?GameID=0021200007&GameEventID=193","","","","","","","","Mohammed","","73"
