"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","12:00.0","","jumpball","","Andris Biedrins","","","Roy Hibbert","","","","","","","","","","","","","","",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:38.0","Golden State Warriors","shot","","","Roy Hibbert","","","","","","","Klay Thompson","2","","","missed","","jumper","229","91","0-0","5"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:37.0","Indiana Pacers","rebound","","","","","","","","","","Roy Hibbert","","","","","","Defensive","","","0-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:17.0","Indiana Pacers","shot","","","","","","","","","","Lance Stephenson","2","","","missed","","step back jumpshot","412","80","0-0","16"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:16.0","Golden State Warriors","rebound","","","","","","","","","","David Lee","","","","","","Defensive","","","0-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:09.0","Golden State Warriors","shot","","","","","","","","","","Stephen Curry","2","","","made","","shot","443","114","2-0","20"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:49.0","Indiana Pacers","shot","","","Andris Biedrins","","","","","","","Roy Hibbert","2","","","missed","","shot","227","94","2-0","5"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:48.0","Golden State Warriors","rebound","","","","","","","","","","Klay Thompson","","","","","","Defensive","","","2-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:42.0","Golden State Warriors","shot","Klay Thompson","","","","","","","","","Stephen Curry","3","","","made","","jumper ","440","231","5-0","26"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:23.0","Indiana Pacers","shot","Lance Stephenson","","","","","","","","","David West","2","","","made","","jumper","169","207","5-2","18"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:07.0","Golden State Warriors","shot","","","","","","","","","","Stephen Curry","2","","","made","","shot","213","234","7-2","19"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:54.0","Indiana Pacers","shot","","","Andris Biedrins","","","","","","","Roy Hibbert","2","","","missed","","shot","196","72","7-2","6"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:54.0","Indiana Pacers","rebound","","","","","","","","","","","","","","","","Offensive","","","7-2",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:48.0","Indiana Pacers","foul","","","","","","","","David West","","David Lee","","","","","","Personal","","","7-2",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:37.0","Indiana Pacers","shot","","","","","","","","","","Lance Stephenson","3","","","missed","","jumper ","289","292","7-2","25"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:36.0","Golden State Warriors","rebound","","","","","","","","","","David Lee","","","","","","Defensive","","","7-2",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:30.0","Golden State Warriors","turnover","","","","","","","","","","Stephen Curry","","","bad pass","","George Hill","","","","7-2",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:25.0","Indiana Pacers","shot","","","","","","","","","","Lance Stephenson","2","","","made","","layup","259","62","7-4","2"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:10.0","Golden State Warriors","shot","","","","","","","","","","Klay Thompson","2","","","missed","","jumper","227","239","7-4","19"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:09.0","Indiana Pacers","rebound","","","","","","","","","","Lance Stephenson","","","","","","Defensive","","","7-4",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:58.0","Indiana Pacers","shot","","","","","","","","","","Paul George","2","","","missed","","driving layup","257","86","7-4","4"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:57.0","Indiana Pacers","rebound","","","","","","","","","","Roy Hibbert","","","","","","Offensive","","","7-4",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:54.0","Indiana Pacers","shot","Roy Hibbert","","","","","","","","","David West","2","","","made","","shot","145","97","7-6","12"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:36.0","Golden State Warriors","turnover","","","","","","","","","","Harrison Barnes","","","lost ball","","David West","","","","7-6",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:19.0","Indiana Pacers","shot","","","","","","","","","","David West","2","","","missed","","shot","191","176","7-6","14"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:18.0","Golden State Warriors","rebound","","","","","","","","","","Harrison Barnes","","","","","","Defensive","","","7-6",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:08.0","Golden State Warriors","shot","Klay Thompson","","","","","","","","","David Lee","2","","","made","","jumper","98","89","9-6","16"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","7:54.0","Indiana Pacers","shot","","","","","","","","","","David West","2","","","missed","","jumper","235","228","9-6","18"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","7:53.0","Golden State Warriors","rebound","","","","","","","","","","Andris Biedrins","","","","","","Defensive","","","9-6",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","7:43.0","Golden State Warriors","shot","","","","","","","","","","David Lee","2","","","missed","","layup","220","73","9-6","4"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","7:42.0","Indiana Pacers","rebound","","","","","","","","","","George Hill","","","","","","Defensive","","","9-6",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","7:34.0","Indiana Pacers","turnover","","","","","","","","","","George Hill","","","bad pass","","Klay Thompson","","","","9-6",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","7:26.0","Golden State Warriors","shot","Harrison Barnes","","","","","","","","","Stephen Curry","3","","","made","","jumper ","388","270","12-6","26"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","7:17.0","Indiana Pacers","timeout","","","","","","","","","","","","","","","","full","","","12-6",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","6:56.0","Indiana Pacers","shot","","","","","","","","","","Paul George","2","","","made","","shot","92","57","12-8","16"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","6:42.0","Golden State Warriors","turnover","","","","","","","","","","Stephen Curry","","","bad pass","","Paul George","","","","12-8",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","6:39.0","Indiana Pacers","shot","","","","","","","","","","Paul George","2","","","made","","shot","254","94","12-10","4"
"Harrison Barnes","Andris Biedrins","Stephen Curry","David Lee","Klay Thompson","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","6:17.0","Golden State Warriors","shot","Stephen Curry","","","","","","","","","Harrison Barnes","2","","","made","","shot","246","67","14-10","2"
