"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","11:58.0","","jumpball","","Greg Monroe","","","Kwame Brown","","","","","","","","","","","","","","",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","11:39.0","Detroit Pistons","shot","","","","","","","","","","Kyle Singler","3","","","missed","","jumper ","66","247","0-0","27"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","11:37.0","Philadelphia 76ers","rebound","","","","","","","","","","Kwame Brown","","","","","","Defensive","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","11:24.0","Philadelphia 76ers","shot","","","","","","","","","","Jrue Holiday","2","","","missed","","jumper","412","80","0-0","16"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","11:21.0","Detroit Pistons","rebound","","","","","","","","","","Jason Maxiell","","","","","","Defensive","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","11:05.0","Detroit Pistons","shot","","","","","","","","","","Greg Monroe","2","","","missed","","jumper","237","201","0-0","15"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","11:03.0","Philadelphia 76ers","rebound","","","","","","","","","","Evan Turner","","","","","","Defensive","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","10:38.0","Philadelphia 76ers","shot","","","Kyle Singler","","","","","","","Jason Richardson","2","","","missed","","jumper","224","222","0-0","17"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","10:37.0","Detroit Pistons","rebound","","","","","","","","","","Greg Monroe","","","","","","Defensive","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","10:31.0","Detroit Pistons","turnover","","","","","","","","","","Jason Maxiell","","","lost ball","","Evan Turner","","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","10:27.0","Philadelphia 76ers","shot","","","","","","","","","","Evan Turner","2","","","made","","driving layup","256","51","0-2","1"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","10:09.0","Detroit Pistons","shot","","","","","","","","","","Kyle Singler","2","","","missed","","jumper","123","146","0-2","16"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","10:07.0","Philadelphia 76ers","rebound","","","","","","","","","","Thaddeus Young","","","","","","Defensive","","","0-2",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","9:58.0","Philadelphia 76ers","shot","","","","","","","","","","Jrue Holiday","2","","","made","","shot","243","37","0-4","1"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","9:46.0","Detroit Pistons","shot","Tayshaun Prince","","","","","","","","","Greg Monroe","2","","","made","","dunk","251","51","2-4",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","9:21.0","Philadelphia 76ers","shot","","","","","","","","","","Jrue Holiday","2","","","missed","","jumper","388","141","2-4","17"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","9:20.0","Detroit Pistons","rebound","","","","","","","","","","Greg Monroe","","","","","","Defensive","","","2-4",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:59.0","Detroit Pistons","turnover","","","","","","","","","","Greg Monroe","","","lost ball","","Jason Richardson","","","","2-4",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:46.0","Philadelphia 76ers","foul","","","","","","","","Kwame Brown","","Greg Monroe","","","","","","Shooting","","","2-4",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:46.0","Philadelphia 76ers","free throw","","","","","",""," 1","","2","Kwame Brown","","","foul","missed","","","","","2-4",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:46.0","Philadelphia 76ers","rebound","","","","","","","","","","","","","","","","Offensive","","","2-4",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:46.0","Philadelphia 76ers","free throw","","","","","",""," 2","","2","Kwame Brown","","","foul","made","","","","","2-5",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:32.0","Detroit Pistons","turnover","","","","","","","","","","Tayshaun Prince","","","lost ball","","Jrue Holiday","","","","2-5",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:27.0","Philadelphia 76ers","foul","","","","","","","","Jrue Holiday","","Jason Maxiell","","","","","","Personal","","","2-5",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:11.0","Philadelphia 76ers","shot","","","","","","","","","","Thaddeus Young","2","","","missed","","hook shot","246","80","2-5","3"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Kwame Brown","Jrue Holiday","Jason Richardson","Evan Turner","Thaddeus Young","1","8:08.0","Detroit Pistons","rebound","","","","","","","","","","Jason Maxiell","","","","","","Defensive","","","2-5",""
