"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","12:00.0","","jumpball","","Zaza Pachulia","","","Jason Thompson","","","","","","","","","","","","","","",""
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","11:37.0","Atlanta Hawks","shot","","","","","","","","","","Josh Smith","3","","","missed","","jumper ","22","87","0-0","23"
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","11:36.0","Atlanta Hawks","rebound","","","","","","","","","","Zaza Pachulia","","","","","","Offensive","","","0-0",""
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","11:27.0","Atlanta Hawks","shot","Kyle Korver","","","","","","","","","Al Horford","2","","","made","","jumper","322","244","2-0","21"
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","11:05.0","Sacramento Kings","shot","","","","","","","","","","James Johnson","2","","","missed","","jumper","205","80","2-0","5"
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","11:04.0","Atlanta Hawks","rebound","","","","","","","","","","Al Horford","","","","","","Defensive","","","2-0",""
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","10:53.0","Atlanta Hawks","shot","","","","","","","","","","Josh Smith","2","","","missed","","jumper","240","108","2-0","6"
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","10:52.0","Sacramento Kings","rebound","","","","","","","","","","DeMarcus Cousins","","","","","","Defensive","","","2-0",""
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","10:39.0","Sacramento Kings","shot","Isaiah Thomas","","","","","","","","","DeMarcus Cousins","2","","","made","","jumper","251","247","2-2","20"
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","10:18.0","Atlanta Hawks","shot","","","","","","","","","","Jeff Teague","2","","","made","","jumper","242","240","4-2","19"
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","10:03.0","Sacramento Kings","shot","James Johnson","","","","","","","","","Jason Thompson","2","","","made","","jumper","242","239","4-4","19"
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","9:44.0","Atlanta Hawks","turnover","","","","","","","","","","Josh Smith","","","lost ball","","James Johnson","","","","4-4",""
"Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","1","9:37.0","Sacramento Kings","shot","","","","","","","","","","Isaiah Thomas","3","","","missed","","jumper ","19","67","4-4","23"
