"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","12:00.0","","jumpball","","Anderson Varejao","","","Greg Monroe","","","","","","","","","","","","","","",""
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:39.0","Cleveland Cavaliers","shot","","","","","","","","","","Jeremy Pargo","2","","","missed","","shot","169","92","0-0","9"
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:37.0","Cleveland Cavaliers","rebound","","","","","","","","","","Jeremy Pargo","","","","","","Offensive","","","0-0",""
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:20.0","Cleveland Cavaliers","shot","","","Kyle Singler","","","","","","","Alonzo Gee","2","","","missed","","jumper","273","72","0-0","3"
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:18.0","Cleveland Cavaliers","rebound","","","","","","","","","","Anderson Varejao","","","","","","Offensive","","","0-0",""
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:12.0","Cleveland Cavaliers","shot","","","","","","","","","","Jeremy Pargo","2","","","missed","","jumper","287","192","0-0","15"
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:11.0","Cleveland Cavaliers","rebound","","","","","","","","","","Jeremy Pargo","","","","","","Offensive","","","0-0",""
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:10.0","Cleveland Cavaliers","shot","","","","","","","","","","Jeremy Pargo","2","","","missed","","layup","248","50","0-0",""
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:10.0","Detroit Pistons","rebound","","","","","","","","","","","","","","","","Defensive","","","0-0",""
"Omri Casspi","Alonzo Gee","Jeremy Pargo","Tristan Thompson","Anderson Varejao","Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","1","11:10.0","Detroit Pistons","foul","","","","","","","","Jason Maxiell","","Tristan Thompson","","","","","","Loose ball","","","0-0",""
