"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","12:00.0","","jumpball","","Al Jefferson","","","Robin Lopez","","","","","","","","","","","","","","",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","11:50.0","Utah Jazz","shot","Mo Williams","","","","","","","","","Gordon Hayward","2","","","made","","dunk","251","62","2-0","1"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","11:27.0","New Orleans Hornets","shot","","","","","","","","","","Anthony Davis","2","","","missed","","jumper","394","57","2-0","14"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","11:26.0","Utah Jazz","rebound","","","","","","","","","","Al Jefferson","","","","","","Defensive","","","2-0",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","11:20.0","Utah Jazz","shot","Mo Williams","","","","","","","","","Paul Millsap","2","","","made","","shot","201","72","4-0","5"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","10:58.0","New Orleans Hornets","turnover","","","","","","","","","","Greivis Vasquez","","","step out of bounds","","","","","","4-0",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","10:40.0","Utah Jazz","foul","","","","","","","","Paul Millsap","","Austin Rivers","","","","","","Personal","","","4-0",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","10:34.0","Utah Jazz","turnover","","","","","","","","","","Mo Williams","","","bad pass","","Al-Farouq Aminu","","","","4-0",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","10:29.0","New Orleans Hornets","shot","Greivis Vasquez","","","","","","","","","Al-Farouq Aminu","2","","","made","","layup","256","53","4-2","1"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","10:06.0","Utah Jazz","shot","","","","","","","","","","Al Jefferson","2","","","missed","","jumper","243","113","4-2","6"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","10:05.0","New Orleans Hornets","rebound","","","","","","","","","","Anthony Davis","","","","","","Defensive","","","4-2",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","9:50.0","New Orleans Hornets","shot","","","","","","","","","","Robin Lopez","2","","","missed","","jumper","242","138","4-2","9"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","9:49.0","Utah Jazz","rebound","","","","","","","","","","Paul Millsap","","","","","","Defensive","","","4-2",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","9:34.0","Utah Jazz","shot","Marvin Williams","","","","","","","","","Paul Millsap","2","","","made","","shot","89","75","6-2","16"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","9:19.0","New Orleans Hornets","turnover","","","","","","","","","","Austin Rivers","","","poss. lost ball","","Gordon Hayward","","","","6-2",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","9:14.0","Utah Jazz","turnover","","","","","","","","","","Gordon Hayward","","","bad pass","","Austin Rivers","","","","6-2",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","9:11.0","New Orleans Hornets","shot","Austin Rivers","","","","","","","","","Anthony Davis","2","","","made","","jumper","232","81","6-4","4"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","8:57.0","Utah Jazz","shot","","","","","","","","","","Al Jefferson","2","","","missed","","jumper","82","152","6-4","20"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","8:56.0","New Orleans Hornets","rebound","","","","","","","","","","Greivis Vasquez","","","","","","Defensive","","","6-4",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","8:51.0","New Orleans Hornets","shot","","","","","","","","","","Greivis Vasquez","2","","","made","","layup","239","56","6-6","1"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","8:22.0","Utah Jazz","shot","","","","","","","","","","Paul Millsap","2","","","missed","","jumper","369","169","6-6","17"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","8:21.0","Utah Jazz","rebound","","","","","","","","","","Gordon Hayward","","","","","","Offensive","","","6-6",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","8:17.0","Utah Jazz","shot","","","","","","","","","","Marvin Williams","3","","","missed","","jumper","312","292","6-6","25"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","8:15.0","New Orleans Hornets","rebound","","","","","","","","","","","","","","","","Defensive","","","6-6",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","7:59.0","New Orleans Hornets","shot","","","","","","","","","","Robin Lopez","2","","","made","","jumper","149","192","6-8","17"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","7:42.0","Utah Jazz","turnover","","","","","","","","","","Mo Williams","","","bad pass","","Anthony Davis","","","","6-8",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","7:36.0","New Orleans Hornets","shot","Greivis Vasquez","","","","","","","","","Al-Farouq Aminu","2","","","made","","layup","252","62","6-10","1"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","7:20.0","Utah Jazz","shot","","","","","","","","","","Gordon Hayward","3","","","missed","","jumper","32","195","6-10","26"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","7:19.0","Utah Jazz","rebound","","","","","","","","","","Paul Millsap","","","","","","Offensive","","","6-10",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","7:17.0","Utah Jazz","foul","","","","","","","","Paul Millsap","","Robin Lopez","","","","","","Personal","","","6-10",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","7:10.0","Utah Jazz","shot","","","","","","","","","","Mo Williams","2","","","made","","driving layup","250","62","8-10","1"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","6:58.0","New Orleans Hornets","turnover","","","","","","","","","","Greivis Vasquez","","","out of bounds lost ball","","","","","","8-10",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","6:47.0","Utah Jazz","shot","","","","","","","","","","Marvin Williams","3","","","missed","","jumper","480","44","8-10","23"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","6:46.0","Utah Jazz","rebound","","","","","","","","","","Al Jefferson","","","","","","Offensive","","","8-10",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","6:25.0","Utah Jazz","shot","","","","","","","","","","Paul Millsap","2","","","missed","","jumper","123","50","8-10","13"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","6:24.0","New Orleans Hornets","rebound","","","","","","","","","","Robin Lopez","","","","","","Defensive","","","8-10",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","6:09.0","New Orleans Hornets","shot","","","","","","","","","","Austin Rivers","2","","","missed","","jumper","287","95","8-10","6"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","6:08.0","New Orleans Hornets","shot","","","","","","","","","","Anthony Davis","2","","","made","","","239","53","8-12","1"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Al-Farouq Aminu","Anthony Davis","Robin Lopez","Austin Rivers","Greivis Vasquez","1","6:08.0","New Orleans Hornets","rebound","","","","","","","","","","Anthony Davis","","","","","","Offensive","","","8-12",""
