"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","12:00.0","","jumpball","","Kwame Brown","","","Omer Asik","","","","","","","","","","","","","","",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","11:42.0","Houston Rockets","foul","","","","","","","","James Harden","","Jason Richardson","","","","","","Shooting","","","0-0",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","11:42.0","Houston Rockets","free throw","","","","","",""," 1","","2","James Harden","","","foul","made","","","","","0-1",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","11:42.0","Houston Rockets","free throw","","","","","",""," 2","","2","James Harden","","","foul","missed","","","","","0-1",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","11:41.0","Philadelphia 76ers","rebound","","","","","","","","","","Evan Turner","","","","","","Defensive","","","0-1",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","11:25.0","Philadelphia 76ers","shot","","","","","","","","","","Jason Richardson","2","","","missed","","jumper","431","56","0-1","18"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","11:24.0","Houston Rockets","rebound","","","","","","","","","","Jeremy Lin","","","","","","Defensive","","","0-1",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","11:17.0","Houston Rockets","turnover","","","","","","","","","","Marcus Morris","","","bad pass","","Maalik Wayns","","","","0-1",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","11:12.0","Philadelphia 76ers","turnover","","","","","","","","","","Thaddeus Young","","","out of bounds lost ball","","","","","","0-1",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","10:59.0","Houston Rockets","shot","James Harden","","","","","","","","","Omer Asik","2","","","made","","layup","248","50","0-3",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","10:37.0","Philadelphia 76ers","shot","","","","","","","","","","Maalik Wayns","2","","","missed","","Running Jumper","199","97","0-3","7"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","10:36.0","Houston Rockets","rebound","","","","","","","","","","Omer Asik","","","","","","Defensive","","","0-3",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","10:21.0","Houston Rockets","turnover","","","","","","","","","","Chandler Parsons","","","lost ball","","Maalik Wayns","","","","0-3",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","10:17.0","Philadelphia 76ers","shot","Jason Richardson","","","","","","","","","Evan Turner","2","","","made","","dunk","250","45","2-3",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","9:56.0","Houston Rockets","shot","","","","","","","","","","Marcus Morris","2","","","missed","","jumper","347","188","2-3","17"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","9:55.0","Philadelphia 76ers","rebound","","","","","","","","","","Kwame Brown","","","","","","Defensive","","","2-3",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","9:50.0","","jumpball","","Thaddeus Young","","","Omer Asik","","","","","","","","","","","","","","",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","9:50.0","Philadelphia 76ers","turnover","","","","","","","","","","Maalik Wayns","","","bad pass","","","","","","2-3",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","9:35.0","Houston Rockets","shot","Marcus Morris","","","","","","","","","James Harden","3","","","made","","jumper ","483","86","2-6","24"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","9:13.0","Philadelphia 76ers","shot","Thaddeus Young","","","","","","","","","Evan Turner","2","","","made","","jumper","79","67","4-6","17"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","8:56.0","Houston Rockets","shot","","","","","","","","","","Chandler Parsons","2","","","made","","jumper","78","59","4-8","17"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","8:30.0","Philadelphia 76ers","shot","","","","","","","","","","Thaddeus Young","2","","","missed","","shot","243","54","4-8","1"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","8:28.0","Houston Rockets","rebound","","","","","","","","","","Omer Asik","","","","","","Defensive","","","4-8",""
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","8:23.0","Houston Rockets","shot","James Harden","","","","","","","","","Marcus Morris","2","","","made","","shot","248","45","4-10","1"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","8:03.0","Philadelphia 76ers","shot","Thaddeus Young","","","","","","","","","Kwame Brown","2","","","made","","shot","260","135","6-10","9"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","7:52.0","Houston Rockets","shot","Jeremy Lin","","","","","","","","","Omer Asik","2","","","made","","shot","242","47","6-12","1"
"Kwame Brown","Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","7:52.0","Houston Rockets","foul","","","","","","","","Omer Asik","","Kwame Brown","","","","","","Shooting","","","6-12",""
"Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Lavoy Allen","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","7:52.0","Philadelphia 76ers","substitute","","","","Lavoy Allen","","Kwame Brown","","","","","","","","","","","","","6-12",""
"Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Lavoy Allen","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","7:52.0","Houston Rockets","free throw","","","","","",""," 1","","1","Omer Asik","","","foul","made","","","","","6-13",""
"Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Lavoy Allen","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","7:42.0","Philadelphia 76ers","shot","","","","","","","","","","Evan Turner","2","","","missed","","jumper","290","218","6-13","17"
"Jason Richardson","Evan Turner","Maalik Wayns","Thaddeus Young","Lavoy Allen","Omer Asik","James Harden","Jeremy Lin","Marcus Morris","Chandler Parsons","1","7:41.0","Houston Rockets","rebound","","","","","","","","","","Omer Asik","","","","","","Defensive","","","6-13",""
