"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","12:00.0","","jumpball","","DeAndre Jordan","","","Josh Smith","","","","","","","","","","","","","","",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","12:00.0","Atlanta Hawks","violation","","","","","","","","","","","","","delay of game","","","","","","0-0",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","11:37.0","Los Angeles Clippers","shot","","","","","","","","","","Caron Butler","3","","","missed","","jumper ","274","297","0-0","25"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","11:36.0","Atlanta Hawks","rebound","","","","","","","","","","Al Horford","","","","","","Defensive","","","0-0",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","11:18.0","Atlanta Hawks","shot","","","","","","","","","","Kyle Korver","3","","","missed","","jumper ","21","83","0-0","23"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","11:16.0","Atlanta Hawks","rebound","","","","","","","","","","Zaza Pachulia","","","","","","Offensive","","","0-0",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","11:13.0","Atlanta Hawks","shot","","","","","","","","","","Zaza Pachulia","2","","","made","","shot","250","54","0-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","11:02.0","Los Angeles Clippers","shot","","","","","","","","","","DeAndre Jordan","2","","","missed","","alley pop dunk shot","265","48","0-2","2"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:59.0","Atlanta Hawks","rebound","","","","","","","","","","Al Horford","","","","","","Defensive","","","0-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:58.0","Atlanta Hawks","turnover","","","","","","","","","","Al Horford","","","lost ball","","Chris Paul","","","","0-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:54.0","Los Angeles Clippers","shot","Chris Paul","","","","","","","","","Blake Griffin","2","","","made","","dunk","254","54","2-2","1"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:32.0","Atlanta Hawks","shot","","","Willie Green","","","","","","","Jeff Teague","3","","","missed","","jumper","60","199","2-2","24"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:29.0","Los Angeles Clippers","rebound","","","","","","","","","","DeAndre Jordan","","","","","","Defensive","","","2-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:26.0","Los Angeles Clippers","shot","","","","","","","","","","Willie Green","2","","","missed",""," ","267","50","2-2","2"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:25.0","Atlanta Hawks","rebound","","","","","","","","","","Zaza Pachulia","","","","","","Defensive","","","2-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:19.0","Atlanta Hawks","shot","","","","","","","","","","Josh Smith","2","","","missed","","jumper","423","138","2-2","19"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:18.0","Atlanta Hawks","rebound","","","","","","","","","","Al Horford","","","","","","Offensive","","","2-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:16.0","Atlanta Hawks","shot","","","","","","","","","","Al Horford","2","","","missed","","layup","247","50","2-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:14.0","Los Angeles Clippers","rebound","","","","","","","","","","Caron Butler","","","","","","Defensive","","","2-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","10:09.0","Los Angeles Clippers","shot","Blake Griffin","","","","","","","","","DeAndre Jordan","2","","","made","","shot","259","53","4-2","1"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","9:49.0","Atlanta Hawks","foul","","","","","","","","Kyle Korver","","Willie Green","","","","","","Shooting","","","4-2",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","9:49.0","Atlanta Hawks","free throw","","","","","",""," 1","","2","Kyle Korver","","","foul","made","","","","","4-3",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","9:49.0","Atlanta Hawks","free throw","","","","","",""," 2","","2","Kyle Korver","","","foul","made","","","","","4-4",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","9:38.0","Los Angeles Clippers","turnover","","","","","","","","","","Willie Green","","","bad pass","","Kyle Korver","","","","4-4",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","9:34.0","Atlanta Hawks","shot","Kyle Korver","","","","","","","","","Al Horford","2","","","made","","layup","251","53","4-6",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","9:08.0","Los Angeles Clippers","shot","","","","","","","","","","DeAndre Jordan","2","","","made","","shot","304","94","6-6","7"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:58.0","Atlanta Hawks","shot","Jeff Teague","","","","","","","","","Kyle Korver","3","","","made","","jumper ","421","248","6-9","26"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:43.0","Los Angeles Clippers","shot","","","","","","","","","","DeAndre Jordan","2","","","missed","","layup","243","51","6-9","1"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:40.0","Los Angeles Clippers","rebound","","","","","","","","","","Caron Butler","","","","","","Offensive","","","6-9",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:39.0","Los Angeles Clippers","shot","","","","","","","","","","Caron Butler","2","","","missed","","layup","263","48","6-9","1"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:38.0","Atlanta Hawks","rebound","","","","","","","","","","Josh Smith","","","","","","Defensive","","","6-9",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:32.0","Atlanta Hawks","shot","Josh Smith","","","","","","","","","Al Horford","2","","","made","","layup","263","53","6-11","1"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:26.0","Los Angeles Clippers","foul","","","","","","","","Blake Griffin","","Josh Smith","","","","","","Shooting","","","6-11",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:26.0","Los Angeles Clippers","free throw","","","","","",""," 1","","2","Blake Griffin","","","foul","made","","","","","7-11",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:26.0","Los Angeles Clippers","free throw","","","","","",""," 2","","2","Blake Griffin","","","foul","made","","","","","8-11",""
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:09.0","Atlanta Hawks","shot","","","","","","","","","","Al Horford","2","","","missed","","jumper","267","248","8-11","20"
"Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","Al Horford","Kyle Korver","Zaza Pachulia","Josh Smith","Jeff Teague","1","8:07.0","Los Angeles Clippers","rebound","","","","","","","","","","Blake Griffin","","","","","","Defensive","","","8-11",""
