"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","12:00.0","","jumpball","","Marcin Gortat","","","Nikola Vucevic","","","","","","","","","","","","","","",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","11:46.0","Orlando Magic","foul","","","","","","","","Marcin Gortat","","Nikola Vucevic","","","","","","Offensive","","","0-0",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","11:46.0","Orlando Magic","turnover","","","","","","","","","","Nikola Vucevic","","","offensive foul","","","","","","0-0",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","11:25.0","Phoenix Suns","shot","Goran Dragic","","","","","","","","","Jared Dudley","3","","","made","","jumper ","46","201","3-0","25"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","11:09.0","Orlando Magic","foul","","","","","","","","Glen Davis","","Luis Scola","","","","","","Shooting","","","3-0",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","11:09.0","Orlando Magic","free throw","","","","","",""," 1","","2","Glen Davis","","","foul","made","","","","","3-1",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","11:09.0","Orlando Magic","free throw","","","","","",""," 2","","2","Glen Davis","","","foul","made","","","","","3-2",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","10:54.0","Phoenix Suns","shot","Luis Scola","","","","","","","","","Michael Beasley","2","","","made","","jumper","443","47","5-2","19"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","10:42.0","Orlando Magic","shot","","","","","","","","","","DeQuan Jones","2","","","missed","","jumper","240","173","5-2","12"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","10:42.0","Phoenix Suns","rebound","","","","","","","","","","Marcin Gortat","","","","","","Defensive","","","5-2",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","10:27.0","Phoenix Suns","shot","","","DeQuan Jones","","","","","","","Michael Beasley","2","","","missed","","layup","232","50","5-2","2"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","10:23.0","Orlando Magic","rebound","","","","","","","","","","Glen Davis","","","","","","Defensive","","","5-2",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","10:16.0","Orlando Magic","shot","","","","","","","","","","Arron Afflalo","2","","","made","","shot","185","155","5-4","12"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:59.0","Phoenix Suns","shot","","","","","","","","","","Luis Scola","2","","","missed","","running hook shot","246","103","5-4","5"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:56.0","Orlando Magic","rebound","","","","","","","","","","Nikola Vucevic","","","","","","Defensive","","","5-4",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:42.0","Orlando Magic","shot","","","","","","","","","","Nikola Vucevic","2","","","missed","","shot","303","111","5-4","8"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:41.0","Phoenix Suns","rebound","","","","","","","","","","Luis Scola","","","","","","Defensive","","","5-4",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:29.0","Phoenix Suns","turnover","","","","","","","","","","Marcin Gortat","","","3 sec","","","","","","5-4",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:20.0","Orlando Magic","shot","","","","","","","","","","E'Twaun Moore","2","","","missed","","jumper","442","65","5-4","19"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:19.0","Orlando Magic","rebound","","","","","","","","","","E'Twaun Moore","","","","","","Offensive","","","5-4",""
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:14.0","Orlando Magic","shot","","","","","","","","","","Arron Afflalo","2","","","missed","","jumper","49","48","5-4","20"
"Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","Arron Afflalo","Glen Davis","DeQuan Jones","E'Twaun Moore","Nikola Vucevic","1","9:14.0","Phoenix Suns","rebound","","","","","","","","","","Luis Scola","","","","","","Defensive","","","5-4",""
