"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","12:00.0","","jumpball","","Greg Monroe","","","Nikola Vucevic","","","","","","","","","","","","","","",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","11:44.0","Detroit Pistons","shot","","","","","","","","","","Brandon Knight","2","","","missed","","jumper","93","83","0-0","16"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","11:42.0","Detroit Pistons","rebound","","","","","","","","","","Kyle Singler","","","","","","Offensive","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","11:35.0","Detroit Pistons","turnover","","","","","","","","","","Brandon Knight","","","bad pass","","","","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","11:14.0","Orlando Magic","shot","","","","","","","","","","Glen Davis","2","","","missed","","jumper","160","92","0-0","10"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","11:13.0","Detroit Pistons","rebound","","","","","","","","","","Greg Monroe","","","","","","Defensive","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","11:02.0","Detroit Pistons","shot","","","","","","","","","","Tayshaun Prince","2","","","missed","","jumper","117","86","0-0","14"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","11:01.0","Detroit Pistons","rebound","","","","","","","","","","Kyle Singler","","","","","","Offensive","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","11:01.0","Detroit Pistons","foul","","","","","","","","Kyle Singler","","Glen Davis","","","","","","Personal","","","0-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","10:51.0","Detroit Pistons","shot","Brandon Knight","","","","","","","","","Jason Maxiell","2","","","made","","shot","263","65","2-0","2"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","10:51.0","Detroit Pistons","foul","","","","","","","","Jason Maxiell","","Glen Davis","","","","","","Shooting","","","2-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","10:51.0","Detroit Pistons","free throw","","","","","",""," 1","","1","Jason Maxiell","","","foul","missed","","","","","2-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","10:50.0","Orlando Magic","rebound","","","","","","","","","","Maurice Harkless","","","","","","Defensive","","","2-0",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","10:36.0","Orlando Magic","shot","Maurice Harkless","","","","","","","","","Arron Afflalo","2","","","made","","jumper","172","196","2-2","17"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","10:25.0","Detroit Pistons","shot","","","","","","","","","","Greg Monroe","2","","","missed","","driving layup","246","73","2-2","2"
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","10:24.0","Orlando Magic","rebound","","","","","","","","","","Glen Davis","","","","","","Defensive","","","2-2",""
"Brandon Knight","Jason Maxiell","Greg Monroe","Tayshaun Prince","Kyle Singler","Arron Afflalo","Glen Davis","Maurice Harkless","Jameer Nelson","Nikola Vucevic","1","10:15.0","Orlando Magic","shot","","","","","","","","","","Maurice Harkless","2","","","missed","","Running Jumper","207","138","2-2","10"
