"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","12:00.0","","jumpball","","Tyson Chandler","","","Emeka Okafor","","","","","","","","","","","","","","",""
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","11:37.0","New York Knicks","shot","","","","","","","","","","Carmelo Anthony","2","","","made","","shot","127","154","2-0","16"
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","11:10.0","Washington Wizards","shot","Emeka Okafor","","","","","","","","","Martell Webster","2","","","made","","shot","278","228","2-2","18"
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","10:43.0","New York Knicks","shot","","","","","","","","","","Raymond Felton","2","","","missed","","jumper","131","173","2-2","17"
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","10:41.0","Washington Wizards","rebound","","","","","","","","","","Emeka Okafor","","","","","","Defensive","","","2-2",""
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","10:27.0","Washington Wizards","shot","John Wall","","","","","","","","","Martell Webster","3","","","made","","jumper ","481","168","2-5","26"
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","10:10.0","New York Knicks","shot","","","","","","","","","","Carmelo Anthony","3","","","missed","","jumper ","437","247","2-5","27"
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","10:07.0","New York Knicks","rebound","","","","","","","","","","Raymond Felton","","","","","","Offensive","","","2-5",""
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","9:55.0","New York Knicks","turnover","","","","","","","","","","Tyson Chandler","","","3 sec","","","","","","2-5",""
"Carmelo Anthony","Tyson Chandler","Raymond Felton","Iman Shumpert","James White","Bradley Beal","Emeka Okafor","Chris Singleton","John Wall","Martell Webster","1","9:39.0","Washington Wizards","shot","","","","","","","","","","Bradley Beal","3","","","missed","","jumper ","144","296","2-5","27"
