"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","12:00.0","","jumpball","","Emeka Okafor","","","Chris Kaman","","","","","","","","","","","","","","",""
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","11:34.0","Washington Wizards","shot","","","","","","","","","","A.J. Price","2","","","missed","","jumper","250","181","0-0","13"
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","11:33.0","Dallas Mavericks","rebound","","","","","","","","","","","","","","","","Defensive","","","0-0",""
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","11:12.0","Dallas Mavericks","shot","","","","","","","","","","Chris Kaman","2","","","made","","shot","145","54","0-2","11"
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","10:45.0","Washington Wizards","shot","A.J. Price","","","","","","","","","Trevor Booker","2","","","made","","jumper","174","212","2-2","18"
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","10:34.0","Dallas Mavericks","shot","","","","","","","","","","Elton Brand","2","","","missed","","jumper","317","204","2-2","17"
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","10:33.0","Washington Wizards","rebound","","","","","","","","","","Trevor Booker","","","","","","Defensive","","","2-2",""
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","10:28.0","Washington Wizards","shot","","","","","","","","","","Trevor Ariza","2","","","missed","","jumper","164","225","2-2","20"
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","10:26.0","Washington Wizards","rebound","","","","","","","","","","Emeka Okafor","","","","","","Offensive","","","2-2",""
"Trevor Ariza","Bradley Beal","Trevor Booker","Emeka Okafor","A.J. Price","Elton Brand","Darren Collison","Dahntay Jones","Chris Kaman","O.J. Mayo","1","10:12.0","Washington Wizards","shot","","","","","","","","","","Emeka Okafor","2","","","missed","","jumper","361","204","2-2","19"
