"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","12:00.0","","jumpball","","Al Jefferson","","","Kevin Garnett","","","","","","","","","","","","","","",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","11:34.0","Utah Jazz","shot","","","","","","","","","","Mo Williams","2","","","missed","","jumper","37","110","0-0","22"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","11:33.0","Utah Jazz","rebound","","","","","","","","","","Marvin Williams","","","","","","Offensive","","","0-0",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","11:23.0","Utah Jazz","turnover","","","","","","","","","","Paul Millsap","","","bad pass","","Kevin Garnett","","","","0-0",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","11:17.0","Boston Celtics","shot","","","","","","","","","","Rajon Rondo","2","","","made","","jumper","171","192","0-2","16"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","10:51.0","Utah Jazz","turnover","","","","","","","","","","Mo Williams","","","bad pass","","","","","","0-2",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","10:36.0","Boston Celtics","shot","Kevin Garnett","","","","","","","","","Paul Pierce","2","","","made","","layup","248","56","0-4","1"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","10:11.0","Utah Jazz","shot","","","","","","","","","","Marvin Williams","2","","","missed","","jumper","278","73","0-4","4"
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","10:10.0","Utah Jazz","rebound","","","","","","","","","","Al Jefferson","","","","","","Offensive","","","0-4",""
"Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Brandon Bass","Kevin Garnett","Paul Pierce","Rajon Rondo","Jason Terry","1","10:09.0","Utah Jazz","turnover","","","","","","","","","","Al Jefferson","","","step out of bounds","","","","","","0-4",""
