"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","12:00.0","","jumpball","","Larry Sanders","","","Bernard James","","","","","","","","","","","","","","",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","11:41.0","Dallas Mavericks","turnover","","","","","","","","","","O.J. Mayo","","","lost ball","","Monta Ellis","","","","0-0",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","11:31.0","Milwaukee Bucks","foul","","","","","","","","O.J. Mayo","","Larry Sanders","","","","","","Offensive","","","0-0",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","11:31.0","Milwaukee Bucks","turnover","","","","","","","","","","Larry Sanders","","","offensive foul","","","","","","0-0",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","11:31.0","Dallas Mavericks","turnover","","","","","","","","","","Dirk Nowitzki","","","bad pass","","","","","","0-0",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","11:20.0","Milwaukee Bucks","shot","","","","","","","","","","Ersan Ilyasova","2","","","missed","","jumper","421","160","0-0","20"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","11:19.0","Dallas Mavericks","rebound","","","","","","","","","","Darren Collison","","","","","","Defensive","","","0-0",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","11:07.0","Dallas Mavericks","shot","","","","","","","","","","O.J. Mayo","2","","","made","","shot","368","57","0-2","12"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","10:54.0","Milwaukee Bucks","shot","","","","","","","","","","Brandon Jennings","3","","","missed","","jumper ","413","234","0-2","25"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","10:53.0","Dallas Mavericks","rebound","","","","","","","","","","Dirk Nowitzki","","","","","","Defensive","","","0-2",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","10:48.0","Dallas Mavericks","shot","Darren Collison","","","","","","","","","Shawn Marion","2","","","made","","layup","268","61","0-4","2"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","10:37.0","Milwaukee Bucks","shot","","","","","","","","","","Larry Sanders","2","","","missed",""," ","297","67","0-4","5"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","10:35.0","Dallas Mavericks","rebound","","","","","","","","","","Dirk Nowitzki","","","","","","Defensive","","","0-4",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","10:24.0","Dallas Mavericks","shot","","","","","","","","","","Dirk Nowitzki","2","","","made","","shot","160","72","0-6","9"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","10:08.0","Milwaukee Bucks","shot","","","","","","","","","","Luc Mbah a Moute","2","","","missed","","jumper","301","263","0-6","22"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","10:07.0","Milwaukee Bucks","rebound","","","","","","","","","","Larry Sanders","","","","","","Offensive","","","0-6",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","9:58.0","Milwaukee Bucks","shot","","","","","","","","","","Ersan Ilyasova","3","","","missed","","jumper ","286","291","0-6","24"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","9:57.0","Dallas Mavericks","rebound","","","","","","","","","","Dirk Nowitzki","","","","","","Defensive","","","0-6",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","9:48.0","Dallas Mavericks","shot","","","","","","","","","","O.J. Mayo","2","","","made","","shot","250","54","0-8",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","9:28.0","Milwaukee Bucks","foul","","","","","","","","O.J. Mayo","","Ersan Ilyasova","","","","","","Offensive","","","0-8",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","9:28.0","Milwaukee Bucks","turnover","","","","","","","","","","Ersan Ilyasova","","","offensive foul","","","","","","0-8",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","9:15.0","Dallas Mavericks","shot","","","","","","","","","","Shawn Marion","3","","","missed","","jumper ","27","64","0-8","22"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","9:14.0","Milwaukee Bucks","rebound","","","","","","","","","","Brandon Jennings","","","","","","Defensive","","","0-8",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","9:03.0","Milwaukee Bucks","turnover","","","","","","","","","","Brandon Jennings","","","bad pass","","Dirk Nowitzki","","","","0-8",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","8:59.0","Milwaukee Bucks","violation","","","","","","","","","","Luc Mbah a Moute","","","kicked ball","","","","","","0-8",""
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","8:53.0","Dallas Mavericks","shot","","","","","","","","","","Darren Collison","2","","","made","","shot","193","135","0-10","10"
"Monta Ellis","Ersan Ilyasova","Brandon Jennings","Luc Mbah a Moute","Larry Sanders","Darren Collison","Bernard James","Shawn Marion","O.J. Mayo","Dirk Nowitzki","1","8:53.0","Dallas Mavericks","foul","","","","","","","","Darren Collison","","Brandon Jennings","","","","","","Shooting","","","0-10",""
