"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","12:00.0","","jumpball","","Byron Mullens","","","Festus Ezeli","","","","","","","","","","","","","","",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","11:44.0","Golden State Warriors","shot","David Lee","","","","","","","","","Stephen Curry","3","","","made","","jumper ","22","56","0-3","23"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","11:19.0","Charlotte Bobcats","shot","","","","","","","","","","Kemba Walker","3","","","made","","jumper ","393","275","3-3","27"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","11:02.0","Golden State Warriors","shot","","","","","","","","","","David Lee","2","","","missed","","shot","202","105","3-3","7"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","11:01.0","Golden State Warriors","rebound","","","","","","","","","","","","","","","","Offensive","","","3-3",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","11:00.0","Golden State Warriors","turnover","","","","","","","","","","Klay Thompson","","","traveling","","","","","","3-3",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","10:51.0","Charlotte Bobcats","shot","Kemba Walker","","","","","","","","","Gerald Henderson","2","","","made","","jumper","119","233","5-3","23"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","10:42.0","Golden State Warriors","turnover","","","","","","","","","","Festus Ezeli","","","lost ball","","Kemba Walker","","","","5-3",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","10:38.0","Charlotte Bobcats","shot","Kemba Walker","","","","","","","","","Gerald Henderson","2","","","made","","shot","276","83","7-3","4"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","1","10:38.0","Charlotte Bobcats","foul","","","","","","","","Gerald Henderson","","Festus Ezeli","","","","","","Shooting","","","7-3",""
