"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","12:00.0","","jumpball","","Byron Mullens","","","Marcin Gortat","","","","","","","","","","","","","","",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:39.0","Charlotte Bobcats","turnover","","","","","","","","","","Kemba Walker","","","lost ball","","Jared Dudley","","","","0-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:34.0","Phoenix Suns","shot","","","","","","","","","","Jared Dudley","3","","","missed","","jumper ","454","199","0-0","25"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:31.0","Charlotte Bobcats","rebound","","","","","","","","","","Byron Mullens","","","","","","Defensive","","","0-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:15.0","Charlotte Bobcats","shot","","","Marcin Gortat","","","","","","","Michael Kidd-Gilchrist","2","","","missed","","layup","273","65","0-0","3"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:12.0","Phoenix Suns","rebound","","","","","","","","","","Shannon Brown","","","","","","Defensive","","","0-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:04.0","Phoenix Suns","shot","","","Bismack Biyombo","","","","","","","Marcin Gortat","2","","","missed","","layup","234","54","0-0","2"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:01.0","Charlotte Bobcats","rebound","","","","","","","","","","Michael Kidd-Gilchrist","","","","","","Defensive","","","0-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:58.0","Charlotte Bobcats","shot","","","","","","","","","","Kemba Walker","2","","","made","","layup","262","50","2-0","1"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:42.0","Phoenix Suns","shot","","","","","","","","","","Shannon Brown","2","","","missed","","jumper","122","209","2-0","20"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:41.0","Charlotte Bobcats","rebound","","","","","","","","","","Byron Mullens","","","","","","Defensive","","","2-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:26.0","Charlotte Bobcats","shot","","","","","","","","","","Gerald Henderson","2","","","missed","","jumper","426","69","2-0","18"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:24.0","Phoenix Suns","rebound","","","","","","","","","","Marcin Gortat","","","","","","Defensive","","","2-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:08.0","Phoenix Suns","shot","","","","","","","","","","Jared Dudley","2","","","missed","","shot","338","61","2-0","9"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:06.0","Phoenix Suns","rebound","","","","","","","","","","Jared Dudley","","","","","","Offensive","","","2-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:05.0","Phoenix Suns","shot","","","","","","","","","","Marcin Gortat","2","","","missed","","layup","265","48","2-0","2"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:03.0","Phoenix Suns","shot","","","","","","","","","","Marcin Gortat","2","","","missed","","tip shot","252","57","2-0","1"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:03.0","Phoenix Suns","rebound","","","","","","","","","","Marcin Gortat","","","","","","Offensive","","","2-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:01.0","Charlotte Bobcats","rebound","","","","","","","","","","Gerald Henderson","","","","","","Defensive","","","2-0",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:55.0","Charlotte Bobcats","shot","Gerald Henderson","","","","","","","","","Michael Kidd-Gilchrist","2","","","made","","jumper","281","57","4-0","3"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:29.0","Phoenix Suns","shot","Goran Dragic","","","","","","","","","Jared Dudley","3","","","made","","jumper ","390","250","4-3","24"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:09.0","Charlotte Bobcats","foul","","","","","","","","Gerald Henderson","","Jared Dudley","","","","","","Personal","","","4-3",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:09.0","Charlotte Bobcats","timeout","","","","","","","","","","","","","","","","short","","","4-3",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:56.0","Charlotte Bobcats","shot","","","","","","","","","","Michael Kidd-Gilchrist","2","","","made","","shot","323","78","6-3","8"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:41.0","Phoenix Suns","shot","","","","","","","","","","Marcin Gortat","2","","","missed","","shot","333","48","6-3","8"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:38.0","Phoenix Suns","rebound","","","","","","","","","","Jared Dudley","","","","","","Offensive","","","6-3",""
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:32.0","Phoenix Suns","shot","","","","","","","","","","Goran Dragic","3","","","made","","jumper ","399","240","6-6","24"
"Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Byron Mullens","Kemba Walker","Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:03.0","Charlotte Bobcats","shot","","","","","","","","","","Gerald Henderson","2","","","missed","","shot","109","50","6-6","14"
