"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","12:00.0","","jumpball","","Jason Thompson","","","Kosta Koufos","","","","","","","","","","","","","","",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","11:41.0","Denver Nuggets","shot","Andre Iguodala","","","","","","","","","Kenneth Faried","2","","","made","","layup","240","59","0-2","1"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","11:18.0","Sacramento Kings","turnover","","","","","","","","","","DeMarcus Cousins","","","3 sec","","","","","","0-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","10:59.0","Denver Nuggets","shot","","","","","","","","","","Andre Iguodala","2","","","missed","","shot","186","177","0-2","14"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","10:58.0","Sacramento Kings","rebound","","","","","","","","","","DeMarcus Cousins","","","","","","Defensive","","","0-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","10:55.0","Sacramento Kings","foul","","","","","","","","Jason Thompson","","Kenneth Faried","","","","","","Personal","","","0-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","10:45.0","Sacramento Kings","shot","","","","","","","","","","Isaiah Thomas","3","","","missed","","jumper ","429","228","0-2","25"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","10:44.0","Denver Nuggets","rebound","","","","","","","","","","Danilo Gallinari","","","","","","Defensive","","","0-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","10:34.0","Denver Nuggets","shot","","","","","","","","","","Andre Miller","2","","","made","","shot","235","57","0-4","2"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","10:28.0","Sacramento Kings","shot","Isaiah Thomas","","","","","","","","","Jason Thompson","2","","","made","","dunk","267","53","2-4","2"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Andre Miller","1","10:06.0","Denver Nuggets","shot","Kosta Koufos","","","","","","","","","Andre Iguodala","3","","","made","","jumper ","402","266","2-7","26"
