"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","12:00.0","","jumpball","","Jason Thompson","","","Ed Davis","","","","","","","","","","","","","","",""
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","11:41.0","Sacramento Kings","shot","","","","","","","","","","DeMarcus Cousins","2","","","missed","","jumper","421","62","0-0","17"
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","11:40.0","Toronto Raptors","rebound","","","","","","","","","","DeMar DeRozan","","","","","","Defensive","","","0-0",""
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","11:18.0","Toronto Raptors","shot","","","","","","","","","","Jose Calderon","2","","","made","","shot","97","78","0-2","16"
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","11:02.0","Sacramento Kings","shot","","","","","","","","","","Francisco Garcia","3","","","missed","","jumper ","51","218","0-2","26"
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","11:01.0","Sacramento Kings","rebound","","","","","","","","","","DeMarcus Cousins","","","","","","Offensive","","","0-2",""
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","11:00.0","Sacramento Kings","foul","","","","","","","","DeMarcus Cousins","","Aaron Gray","","","","","","Shooting","","","0-2",""
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","11:00.0","Sacramento Kings","free throw","","","","","",""," 1","","2","DeMarcus Cousins","","","foul","made","","","","","1-2",""
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","11:00.0","Sacramento Kings","free throw","","","","","",""," 2","","2","DeMarcus Cousins","","","foul","made","","","","","2-2",""
"DeMarcus Cousins","Francisco Garcia","John Salmons","Isaiah Thomas","Jason Thompson","Jose Calderon","Ed Davis","DeMar DeRozan","Aaron Gray","Mickael Pietrus","1","10:46.0","Toronto Raptors","foul","","","","","","","","Aaron Gray","","DeMarcus Cousins","","","","","","Shooting","","","2-2",""
