"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","12:00.0","","jumpball","","Andris Biedrins","","","Tyson Chandler","","","","","","","","","","","","","","",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","11:47.0","Golden State Warriors","shot","","","","","","","","","","Klay Thompson","2","","","missed","","layup","271","62","0-0","2"
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","11:45.0","Golden State Warriors","shot","","","","","","","","","","Klay Thompson","2","","","missed","","tip shot","240","64","0-0","2"
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","11:45.0","Golden State Warriors","rebound","","","","","","","","","","Klay Thompson","","","","","","Offensive","","","0-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","11:43.0","New York Knicks","rebound","","","","","","","","","","Tyson Chandler","","","","","","Defensive","","","0-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","11:25.0","New York Knicks","shot","","","","","","","","","","Carmelo Anthony","3","","","missed","","jumper ","404","242","0-0","25"
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","11:23.0","Golden State Warriors","rebound","","","","","","","","","","Harrison Barnes","","","","","","Defensive","","","0-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","11:09.0","Golden State Warriors","shot","","","","","","","","","","Stephen Curry","3","","","missed","","jumper ","67","214","0-0","25"
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","11:07.0","New York Knicks","rebound","","","","","","","","","","Tyson Chandler","","","","","","Defensive","","","0-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","10:52.0","New York Knicks","shot","","","","","","","","","","Tyson Chandler","2","","","missed","","layup","270","51","0-0","2"
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","10:51.0","New York Knicks","rebound","","","","","","","","","","Tyson Chandler","","","","","","Offensive","","","0-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","10:50.0","New York Knicks","foul","","","","","","","","Tyson Chandler","","Andris Biedrins","","","","","","Shooting","","","0-0",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","10:50.0","New York Knicks","free throw","","","","","",""," 1","","2","Tyson Chandler","","","foul","made","","","","","0-1",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","10:50.0","New York Knicks","free throw","","","","","",""," 2","","2","Tyson Chandler","","","foul","missed","","","","","0-1",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","10:49.0","Golden State Warriors","rebound","","","","","","","","","","Andris Biedrins","","","","","","Defensive","","","0-1",""
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","10:28.0","Golden State Warriors","shot","","","","","","","","","","Klay Thompson","2","","","missed","","driving layup","226","59","0-1","3"
"Harrison Barnes","Andris Biedrins","Stephen Curry","Draymond Green","Klay Thompson","Carmelo Anthony","Tyson Chandler","Raymond Felton","Jason Kidd","Iman Shumpert","1","10:26.0","New York Knicks","rebound","","","","","","","","","","Tyson Chandler","","","","","","Defensive","","","0-1",""
