"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","12:00.0","","jumpball","","Tim Duncan","","","Chris Bosh","","","","","","","","","","","","","","",""
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","11:39.0","Miami Heat","shot","Dwyane Wade","","","","","","","","","Chris Bosh","2","","","made","","jumper","","","0-2","18"
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","11:27.0","San Antonio Spurs","shot","Manu Ginobili","","","","","","","","","Tim Duncan","2","","","made","","shot","","","2-2","12"
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","11:01.0","Miami Heat","shot","","","","","","","","","","Mario Chalmers","3","","","missed","","jumper ","","","2-2","23"
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","11:00.0","San Antonio Spurs","rebound","","","","","","","","","","Kawhi Leonard","","","","","","Defensive","","","2-2",""
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","10:45.0","San Antonio Spurs","shot","","","","","","","","","","Kawhi Leonard","3","","","missed","","jumper ","","","2-2","25"
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","10:44.0","Miami Heat","rebound","","","","","","","","","","Mike Miller","","","","","","Defensive","","","2-2",""
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","10:35.0","Miami Heat","shot","LeBron James","","","","","","","","","Mike Miller","3","","","made","","jumper ","","","2-5","26"
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","10:16.0","San Antonio Spurs","shot","","","","","","","","","","Tony Parker","2","","","made","","shot","","","4-5","1"
"Tim Duncan","Manu Ginobili","Danny Green","Kawhi Leonard","Tony Parker","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Dwyane Wade","1","10:16.0","Miami Heat","violation","","","","","","","","","","Chris Bosh","","","def goaltending","","","","","","4-5",""
