"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","12:00.0","","jumpball","","Chris Kaman","","","Greg Monroe","","","","","","","","","","","","","","",""
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","11:44.0","Dallas Mavericks","turnover","","","","","","","","","","Chris Kaman","","","traveling","","","","","","0-0",""
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","11:26.0","Detroit Pistons","shot","","","","","","","","","","Greg Monroe","2","","","missed","","driving layup","252","53","0-0",""
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","11:25.0","Detroit Pistons","rebound","","","","","","","","","","","","","","","","Offensive","","","0-0",""
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","11:06.0","Detroit Pistons","shot","","","","","","","","","","Kyle Singler","2","","","missed","","jumper","158","196","0-0","17"
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","11:05.0","Dallas Mavericks","rebound","","","","","","","","","","O.J. Mayo","","","","","","Defensive","","","0-0",""
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","10:57.0","Dallas Mavericks","shot","","","","","","","","","","Mike James","2","","","missed","","shot","212","69","0-0","4"
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","10:54.0","Detroit Pistons","rebound","","","","","","","","","","Greg Monroe","","","","","","Defensive","","","0-0",""
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","10:48.0","Detroit Pistons","shot","","","","","","","","","","Kyle Singler","3","","","missed","","jumper ","18","57","0-0","23"
"Jae Crowder","Mike James","Chris Kaman","O.J. Mayo","Dirk Nowitzki","Jose Calderon","Brandon Knight","Jason Maxiell","Greg Monroe","Kyle Singler","1","10:47.0","Dallas Mavericks","rebound","","","","","","","","","","Mike James","","","","","","Defensive","","","0-0",""
