"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","12:00.0","","jumpball","","DeAndre Jordan","","","Kevin Garnett","","","","","","","","","","","","","","",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","11:47.0","Los Angeles Clippers","foul","","","","","","","","Willie Green","","Courtney Lee","","","","","","Personal","","","0-0",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","11:39.0","Los Angeles Clippers","shot","Eric Bledsoe","","","","","","","","","Caron Butler","3","","","made","","jumper ","401","247","3-0","25"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","11:19.0","Boston Celtics","shot","","","","","","","","","","Avery Bradley","2","","","made","","shot","248","57","3-2","1"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","11:00.0","Los Angeles Clippers","shot","","","","","","","","","","Caron Butler","2","","","made","","shot","234","45","5-2","2"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","10:43.0","Boston Celtics","shot","Courtney Lee","","","","","","","","","Brandon Bass","2","","","made","","driving dunk","254","51","5-4",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","10:32.0","Los Angeles Clippers","foul","","","","","","","","Eric Bledsoe","","Avery Bradley","","","","","","Shooting","","","5-4",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","10:32.0","Los Angeles Clippers","free throw","","","","","",""," 1","","2","Eric Bledsoe","","","foul","made","","","","","6-4",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","10:32.0","Los Angeles Clippers","free throw","","","","","",""," 2","","2","Eric Bledsoe","","","foul","made","","","","","7-4",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","10:28.0","Boston Celtics","foul","","","","","","","","Kevin Garnett","","DeAndre Jordan","","","","","","Personal","","","7-4",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","10:20.0","Boston Celtics","turnover","","","","","","","","","","Kevin Garnett","","","traveling","","","","","","7-4",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","10:10.0","Los Angeles Clippers","shot","Willie Green","","","","","","","","","Blake Griffin","2","","","made","","shot","248","50","9-4",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","9:59.0","Boston Celtics","shot","","","","","","","","","","Avery Bradley","2","","","made","","shot","320","154","9-6","13"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","9:49.0","Los Angeles Clippers","shot","Eric Bledsoe","","","","","","","","","DeAndre Jordan","2","","","made","","shot","246","61","11-6","1"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","9:41.0","Boston Celtics","timeout","","","","","","","","","","","","","","","","short","","","11-6",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","9:29.0","Boston Celtics","shot","","","","","","","","","","Paul Pierce","2","","","missed","","jumper","334","173","11-6","15"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","9:28.0","Los Angeles Clippers","rebound","","","","","","","","","","Blake Griffin","","","","","","Defensive","","","11-6",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","9:22.0","Los Angeles Clippers","turnover","","","","","","","","","","Blake Griffin","","","bad pass","","Courtney Lee","","","","11-6",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","9:15.0","Boston Celtics","shot","Avery Bradley","","","","","","","","","Courtney Lee","3","","","made","","jumper ","24","97","11-9","23"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","8:59.0","Los Angeles Clippers","shot","","","","","","","","","","DeAndre Jordan","2","","","missed","","hook shot","245","124","11-9","7"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","8:58.0","Boston Celtics","rebound","","","","","","","","","","Kevin Garnett","","","","","","Defensive","","","11-9",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","8:52.0","Boston Celtics","shot","","","Eric Bledsoe","","","","","","","Avery Bradley","2","","","missed","","layup","252","72","11-9","2"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","8:52.0","Boston Celtics","rebound","","","","","","","","","","","","","","","","Offensive","","","11-9",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","8:39.0","Boston Celtics","shot","","","","","","","","","","Courtney Lee","2","","","missed","","jumper","123","84","11-9","13"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","8:38.0","Los Angeles Clippers","rebound","","","","","","","","","","Blake Griffin","","","","","","Defensive","","","11-9",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","8:26.0","Los Angeles Clippers","shot","Eric Bledsoe","","","","","","","","","Caron Butler","3","","","made","","jumper ","26","128","14-9","24"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","8:05.0","Boston Celtics","shot","","","","","","","","","","Kevin Garnett","2","","","made","","jumper","84","80","14-11","17"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:55.0","Los Angeles Clippers","shot","","","","","","","","","","Caron Butler","2","","","missed","","jumper","314","185","14-11","15"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:54.0","Boston Celtics","rebound","","","","","","","","","","Kevin Garnett","","","","","","Defensive","","","14-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:46.0","Boston Celtics","shot","","","","","","","","","","Avery Bradley","2","","","missed","","jumper","76","135","14-11","19"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:45.0","Los Angeles Clippers","rebound","","","","","","","","","","Caron Butler","","","","","","Defensive","","","14-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:40.0","Los Angeles Clippers","turnover","","","","","","","","","","Caron Butler","","","bad pass","","Paul Pierce","","","","14-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:34.0","Boston Celtics","shot","","","","","","","","","","Courtney Lee","2","","","missed","","jumper","462","81","14-11","21"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:33.0","Los Angeles Clippers","rebound","","","","","","","","","","DeAndre Jordan","","","","","","Defensive","","","14-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:18.0","Los Angeles Clippers","shot","","","","","","","","","","Caron Butler","2","","","missed","","shot","103","111","14-11","16"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:18.0","Los Angeles Clippers","rebound","","","","","","","","","","DeAndre Jordan","","","","","","Offensive","","","14-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:16.0","Los Angeles Clippers","foul","","","","","","","","DeAndre Jordan","","Brandon Bass","","","","","","Shooting","","","14-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:16.0","Los Angeles Clippers","free throw","","","","","",""," 1","","2","DeAndre Jordan","","","foul","missed","","","","","14-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:16.0","Los Angeles Clippers","rebound","","","","","","","","","","","","","","","","Offensive","","","14-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:16.0","Los Angeles Clippers","free throw","","","","","",""," 2","","2","DeAndre Jordan","","","foul","made","","","","","15-11",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","7:04.0","Boston Celtics","shot","Kevin Garnett","","","","","","","","","Paul Pierce","2","","","made","","layup","252","61","15-13","1"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","6:50.0","Los Angeles Clippers","foul","","","","","","","","Kevin Garnett","","Blake Griffin","","","","","","Offensive","","","15-13",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","6:50.0","Los Angeles Clippers","turnover","","","","","","","","","","Blake Griffin","","","offensive foul","","","","","","15-13",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","6:38.0","Boston Celtics","shot","Paul Pierce","","","","","","","","","Kevin Garnett","2","","","made","","jumper","149","218","15-15","20"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","6:21.0","Los Angeles Clippers","shot","Blake Griffin","","","","","","","","","DeAndre Jordan","2","","","made","","shot","274","51","17-15","2"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","6:02.0","Boston Celtics","shot","Brandon Bass","","","","","","","","","Paul Pierce","2","","","made","","jumper","221","195","17-17","15"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","1","5:56.0","Los Angeles Clippers","timeout","","","","","","","","","","","","","","","","full","","","17-17",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","5:56.0","Boston Celtics","substitute","","","","Jason Collins","","Kevin Garnett","","","","","","","","","","","","","17-17",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","5:46.0","Los Angeles Clippers","shot","Eric Bledsoe","","","","","","","","","DeAndre Jordan","2","","","made","","shot","248","53","19-17",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","5:25.0","Boston Celtics","shot","","","","","","","","","","Courtney Lee","2","","","made","","shot","252","91","19-19","4"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","5:19.0","Los Angeles Clippers","shot","Eric Bledsoe","","","","","","","","","Willie Green","2","","","made","","layup","248","57","21-19","1"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","5:09.0","Boston Celtics","shot","","","","","","","","","","Paul Pierce","3","","","missed","","jumper ","334","281","21-19","25"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","5:07.0","Los Angeles Clippers","rebound","","","","","","","","","","Blake Griffin","","","","","","Defensive","","","21-19",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","4:58.0","Los Angeles Clippers","shot","","","","","","","","","","Blake Griffin","2","","","made","","shot","138","135","23-19","14"
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","4:38.0","Boston Celtics","foul","","","","","","","","","","Blake Griffin","","","","","","Def 3 sec tech","","","23-19",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Courtney Lee","Paul Pierce","Jason Collins","1","4:38.0","Boston Celtics","free throw","","","","","","","1","","1","Paul Pierce","","","technical","made","","","","","23-20",""
"Eric Bledsoe","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Brandon Bass","Avery Bradley","Paul Pierce","Jason Collins","Jason Terry","1","4:38.0","Boston Celtics","substitute","","","","Jason Terry","","Courtney Lee","","","","","","","","","","","","","23-20",""
