"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","12:00.0","","jumpball","","Spencer Hawes","","","Al Jefferson","","","","","","","","","","","","","","",""
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","11:38.0","Utah Jazz","shot","Paul Millsap","","","","","","","","","Al Jefferson","2","","","made","","layup","254","50","0-2",""
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","11:17.0","Philadelphia 76ers","shot","","","Randy Foye","","","","","","","Evan Turner","2","","","missed","","jumper","49","47","0-2","20"
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","11:15.0","Utah Jazz","rebound","","","","","","","","","","Al Jefferson","","","","","","Defensive","","","0-2",""
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","10:57.0","Utah Jazz","shot","","","","","","","","","","Gordon Hayward","3","","","made","","jumper ","109","255","0-5","25"
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","10:42.0","Philadelphia 76ers","shot","","","","","","","","","","Thaddeus Young","2","","","missed","","jumper","442","31","0-5","19"
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","10:41.0","Utah Jazz","rebound","","","","","","","","","","Paul Millsap","","","","","","Defensive","","","0-5",""
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","10:36.0","Utah Jazz","shot","Paul Millsap","","","","","","","","","Randy Foye","2","","","made","","layup","226","50","0-7","2"
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","10:30.0","Philadelphia 76ers","timeout","","","","","","","","","","","","","","","","short","","","0-7",""
"Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","Randy Foye","Gordon Hayward","Al Jefferson","Paul Millsap","Mo Williams","1","10:22.0","Philadelphia 76ers","shot","","","","","","","","","","Jrue Holiday","2","","","missed","","jumper","252","255","0-7","20"
