"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","12:00.0","","jumpball","","Al Jefferson","","","Joakim Noah","","","","","","","","","","","","","","",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","11:41.0","Chicago Bulls","shot","Nate Robinson","","","","","","","","","Carlos Boozer","2","","","made","","shot","366","182","0-2","18"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","11:18.0","Utah Jazz","shot","","","","","","","","","","Al Jefferson","2","","","made","","dunk","227","37","2-2","3"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","10:59.0","Chicago Bulls","shot","","","","","","","","","","Luol Deng","2","","","missed","","jumper","397","185","2-2","20"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","10:57.0","Chicago Bulls","rebound","","","","","","","","","","Joakim Noah","","","","","","Offensive","","","2-2",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","10:53.0","Chicago Bulls","shot","","","","","","","","","","Joakim Noah","2","","","missed","","jumper","56","50","2-2","19"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","10:52.0","Utah Jazz","rebound","","","","","","","","","","Mo Williams","","","","","","Defensive","","","2-2",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","10:45.0","Utah Jazz","shot","Mo Williams","","","","","","","","","DeMarre Carroll","2","","","made","","jumper","46","37","4-2","20"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","10:26.0","Chicago Bulls","shot","Joakim Noah","","","","","","","","","Carlos Boozer","2","","","made","","jumper","363","147","4-4","15"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","10:07.0","Utah Jazz","shot","DeMarre Carroll","","","","","","","","","Paul Millsap","2","","","made","","jumper","90","199","6-4","22"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","9:49.0","Chicago Bulls","shot","Nate Robinson","","","","","","","","","Joakim Noah","2","","","made","","shot","232","51","6-6","2"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","9:28.0","Utah Jazz","shot","DeMarre Carroll","","","","","","","","","Paul Millsap","2","","","made","","jumper","251","234","8-6","18"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","9:15.0","Chicago Bulls","shot","","","Paul Millsap","","","","","","","Carlos Boozer","2","","","missed","","layup","243","62","8-6","1"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","9:13.0","Utah Jazz","rebound","","","","","","","","","","Paul Millsap","","","","","","Defensive","","","8-6",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","9:07.0","Utah Jazz","shot","","","","","","","","","","Mo Williams","2","","","made","","jumper","213","236","10-6","19"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:49.0","Chicago Bulls","shot","Nate Robinson","","","","","","","","","Carlos Boozer","2","","","made","","jumper","251","152","10-8","10"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:32.0","Utah Jazz","shot","","","","","","","","","","DeMarre Carroll","2","","","missed","","driving layup","260","51","10-8","1"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:31.0","Chicago Bulls","rebound","","","","","","","","","","Carlos Boozer","","","","","","Defensive","","","10-8",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:16.0","Chicago Bulls","turnover","","","","","","","","","","Joakim Noah","","","bad pass","","DeMarre Carroll","","","","10-8",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:11.0","Utah Jazz","shot","","","","","","","","","","Mo Williams","3","","","missed","","jumper ","382","261","10-8","25"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:09.0","Utah Jazz","rebound","","","","","","","","","","Paul Millsap","","","","","","Offensive","","","10-8",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:05.0","Utah Jazz","turnover","","","","","","","","","","Mo Williams","","","bad pass","","Luol Deng","","","","10-8",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:02.0","Chicago Bulls","foul","","","","","","","","Nate Robinson","","Randy Foye","","","","","","Shooting","","","10-8",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:02.0","Chicago Bulls","free throw","","","","","",""," 1","","2","Nate Robinson","","","foul","made","","","","","10-9",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:02.0","Chicago Bulls","free throw","","","","","",""," 2","","2","Nate Robinson","","","foul","missed","","","","","10-9",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","8:01.0","Utah Jazz","rebound","","","","","","","","","","Paul Millsap","","","","","","Defensive","","","10-9",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","7:48.0","Utah Jazz","shot","Al Jefferson","","","","","","","","","DeMarre Carroll","2","","","made","","layup","266","50","12-9","2"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","7:35.0","Utah Jazz","violation","","","","","","","","","","Al Jefferson","","","kicked ball","","","","","","12-9",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","7:26.0","Chicago Bulls","shot","","","","","","","","","","Carlos Boozer","2","","","made","","jumper","295","121","12-11","8"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","7:12.0","Utah Jazz","shot","","","","","","","","","","Mo Williams","2","","","missed","","layup","279","50","12-11","3"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","7:11.0","Chicago Bulls","rebound","","","","","","","","","","Joakim Noah","","","","","","Defensive","","","12-11",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","6:55.0","Chicago Bulls","shot","","","","","","","","","","Nate Robinson","3","","","made","","jumper ","79","233","12-14","25"
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","6:43.0","Utah Jazz","foul","","","","","","","","Mo Williams","","Marco Belinelli","","","","","","Personal","","","12-14",""
"DeMarre Carroll","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","6:43.0","Utah Jazz","substitute","","","","Jamaal Tinsley","","Mo Williams","","","","","","","","","","","","","12-14",""
"DeMarre Carroll","Randy Foye","Paul Millsap","Jamaal Tinsley","Derrick Favors","Marco Belinelli","Carlos Boozer","Luol Deng","Joakim Noah","Nate Robinson","1","6:43.0","Utah Jazz","substitute","","","","Derrick Favors","","Al Jefferson","","","","","","","","","","","","","12-14",""
