"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","12:00.0","","jumpball","","Kyle O'Quinn","","","Bismack Biyombo","","","","","","","","","","","","","","",""
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","11:39.0","Charlotte Bobcats","shot","","","","","","","","","","Michael Kidd-Gilchrist","2","","","missed","","shot","278","89","0-0","5"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","11:38.0","Orlando Magic","rebound","","","","","","","","","","Tobias Harris","","","","","","Defensive","","","0-0",""
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","11:17.0","Orlando Magic","shot","","","","","","","","","","DeQuan Jones","2","","","made","","layup","251","64","2-0","1"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","10:56.0","Charlotte Bobcats","shot","","","DeQuan Jones","","","","","","","Michael Kidd-Gilchrist","2","","","missed","","shot","321","53","2-0","7"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","10:56.0","Charlotte Bobcats","rebound","","","","","","","","","","","","","","","","Offensive","","","2-0",""
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","10:53.0","Charlotte Bobcats","shot","","","","","","","","","","Gerald Henderson","2","","","missed","","jumper","410","160","2-0","19"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","10:53.0","Orlando Magic","rebound","","","","","","","","","","Kyle O'Quinn","","","","","","Defensive","","","2-0",""
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","10:39.0","Orlando Magic","shot","DeQuan Jones","","","","","","","","","Tobias Harris","3","","","made","","","410","251","5-0","26"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","10:09.0","Charlotte Bobcats","shot","","","","","","","","","","Kemba Walker","2","","","made","","jumper","289","128","5-2","9"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","9:50.0","Orlando Magic","shot","Tobias Harris","","","","","","","","","Jameer Nelson","3","","","made","","","142","280","8-2","25"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","9:31.0","Charlotte Bobcats","shot","","","","","","","","","","Gerald Henderson","2","","","missed","","shot","194","124","8-2","9"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","9:30.0","Orlando Magic","rebound","","","","","","","","","","Kyle O'Quinn","","","","","","Defensive","","","8-2",""
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","9:24.0","Orlando Magic","shot","","","Kemba Walker","","","","","","","Jameer Nelson","3","","","missed","","jumper","385","275","8-2","26"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","9:23.0","Charlotte Bobcats","rebound","","","","","","","","","","Kemba Walker","","","","","","Defensive","","","8-2",""
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","9:19.0","Charlotte Bobcats","shot","Kemba Walker","","","","","","","","","Josh McRoberts","2","","","made","","shot","246","53","8-4",""
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","9:14.0","Orlando Magic","shot","","","Bismack Biyombo","","","","","","","Tobias Harris","2","","","missed","","layup","262","54","8-4","1"
"Maurice Harkless","Tobias Harris","DeQuan Jones","Jameer Nelson","Kyle O'Quinn","Bismack Biyombo","Gerald Henderson","Michael Kidd-Gilchrist","Josh McRoberts","Kemba Walker","1","9:12.0","Charlotte Bobcats","rebound","","","","","","","","","","Michael Kidd-Gilchrist","","","","","","Defensive","","","8-4",""
