"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","12:00.0","","jumpball","","Chris Bosh","","","Brook Lopez","","","","","","","","","","","","","","",""
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","11:37.0","Brooklyn Nets","shot","","","","","","","","","","Deron Williams","3","","","missed","","jumper ","374","267","0-0","25"
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","11:36.0","Miami Heat","rebound","","","","","","","","","","Dwyane Wade","","","","","","Defensive","","","0-0",""
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","11:27.0","Miami Heat","turnover","","","","","","","","","","Dwyane Wade","","","bad pass","","","","","","0-0",""
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","11:12.0","Brooklyn Nets","shot","","","","","","","","","","Joe Johnson","2","","","made","","shot","199","95","0-2","7"
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:56.0","Miami Heat","shot","","","","","","","","","","Chris Bosh","2","","","missed","","jumper","345","196","0-2","17"
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:55.0","Brooklyn Nets","rebound","","","","","","","","","","Joe Johnson","","","","","","Defensive","","","0-2",""
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:45.0","Brooklyn Nets","shot","","","","","","","","","","Gerald Wallace","2","","","missed","","layup","268","54","0-2","2"
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:44.0","Miami Heat","rebound","","","","","","","","","","","","","","","","Defensive","","","0-2",""
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:33.0","Miami Heat","shot","","","","","","","","","","Dwyane Wade","3","","","made","","jumper ","168","296","3-2","26"
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:19.0","Brooklyn Nets","turnover","","","","","","","","","","Joe Johnson","","","bad pass","","LeBron James","","","","3-2",""
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:15.0","Miami Heat","shot","LeBron James","","","","","","","","","Dwyane Wade","2","","","made","","dunk","250","56","5-2","1"
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:05.0","Brooklyn Nets","shot","","","","","","","","","","Reggie Evans","2","","","missed","","jumper","218","69","5-2","4"
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","10:05.0","Miami Heat","rebound","","","","","","","","","","","","","","","","Defensive","","","5-2",""
"Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","Reggie Evans","Joe Johnson","Brook Lopez","Gerald Wallace","Deron Williams","1","9:54.0","Miami Heat","shot","","","","","","","","","","LeBron James","2","","","missed","","jumper","216","50","5-2","3"
