"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","12:00.0","","jumpball","","Marcin Gortat","","","DeAndre Jordan","","","","","","","","","","","","","","",""
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","11:39.0","Los Angeles Clippers","shot","","","","","","","","","","DeAndre Jordan","2","","","made","","shot","290","70","0-2","4"
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","11:14.0","Phoenix Suns","shot","","","","","","","","","","Markieff Morris","2","","","missed","","jumper","139","182","0-2","17"
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","11:13.0","Los Angeles Clippers","rebound","","","","","","","","","","DeAndre Jordan","","","","","","Defensive","","","0-2",""
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","11:07.0","Los Angeles Clippers","turnover","","","","","","","","","","Willie Green","","","lost ball","","Shannon Brown","","","","0-2",""
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","11:01.0","Phoenix Suns","shot","Shannon Brown","","","","","","","","","Jared Dudley","2","","","made","","jumper","366","209","2-2","20"
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:42.0","Los Angeles Clippers","shot","","","","","","","","","","Caron Butler","2","","","missed","","jumper","358","229","2-2","21"
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:40.0","Phoenix Suns","rebound","","","","","","","","","","Goran Dragic","","","","","","Defensive","","","2-2",""
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:31.0","Phoenix Suns","foul","","","","","","","","","","Caron Butler","","","","","","Def 3 sec tech","","","2-2",""
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:31.0","Phoenix Suns","free throw","","","","","","","1","","1","Shannon Brown","","","technical","made","","","","","3-2",""
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:20.0","Phoenix Suns","shot","Goran Dragic","","","","","","","","","Jared Dudley","3","","","made","","jumper ","500","92","6-2","25"
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:01.0","Los Angeles Clippers","shot","","","","","","","","","","Blake Griffin","2","","","missed","","layup","270","62","6-2","2"
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:00.0","Phoenix Suns","rebound","","","","","","","","","","Jared Dudley","","","","","","Defensive","","","6-2",""
"Shannon Brown","Goran Dragic","Jared Dudley","Marcin Gortat","Markieff Morris","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:58.0","Phoenix Suns","shot","Jared Dudley","","","","","","","","","Shannon Brown","2","","","made","","driving layup","250","72","8-2","2"
