"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","12:00.0","","jumpball","","Dwight Howard","","","Aaron Gray","","","","","","","","","","","","","","",""
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","11:49.0","Los Angeles Lakers","shot","Pau Gasol","","","","","","","","","Steve Nash","2","","","made","","driving layup","267","57","2-0","2"
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","11:26.0","Toronto Raptors","shot","","","","","","","","","","Jose Calderon","3","","","made",""," three pointer ","353","275","2-3","25"
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","11:08.0","Los Angeles Lakers","shot","","","","","","","","","","Kobe Bryant","2","","","missed","","shot","300","105","2-3","7"
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","11:07.0","Toronto Raptors","rebound","","","","","","","","","","Aaron Gray","","","","","","Defensive","","","2-3",""
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","10:51.0","Toronto Raptors","shot","","","","","","","","","","Jose Calderon","2","","","missed","","jumper","303","223","2-3","18"
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","10:50.0","Toronto Raptors","rebound","","","","","","","","","","Landry Fields","","","","","","Offensive","","","2-3",""
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","10:40.0","Toronto Raptors","turnover","","","","","","","","","","DeMar DeRozan","","","lost ball","","Metta World Peace","","","","2-3",""
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","10:27.0","Los Angeles Lakers","foul","","","","","","","","Kobe Bryant","","DeMar DeRozan","","","","","","Personal","","","2-3",""
"Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","Jose Calderon","Ed Davis","DeMar DeRozan","Landry Fields","Aaron Gray","1","10:23.0","Los Angeles Lakers","turnover","","","","","","","","","","Pau Gasol","","","bad pass","","Landry Fields","","","","2-3",""
