"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","12:00.0","","jumpball","","Dwight Howard","","","Roy Hibbert","","","","","","","","","","","","","","",""
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:43.0","Los Angeles Lakers","shot","","","David West","","","","","","","Dwight Howard","2","","","missed","","layup","270","51","0-0","2"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:42.0","Indiana Pacers","rebound","","","","","","","","","","David West","","","","","","Defensive","","","0-0",""
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:39.0","Indiana Pacers","shot","David West","","","","","","","","","George Hill","2","","","made","","dunk","243","56","0-2","1"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:21.0","Los Angeles Lakers","shot","","","","","","","","","","Kobe Bryant","2","","","missed","","jumper","386","165","0-2","18"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:20.0","Indiana Pacers","rebound","","","","","","","","","","Roy Hibbert","","","","","","Defensive","","","0-2",""
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:12.0","Indiana Pacers","shot","","","Dwight Howard","","","","","","","Paul George","2","","","missed","","layup","271","54","0-2","2"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:11.0","Indiana Pacers","rebound","","","","","","","","","","","","","","","","Offensive","","","0-2",""
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:09.0","Indiana Pacers","shot","Paul George","","","","","","","","","Lance Stephenson","3","","","made","","jumper ","476","81","0-5","23"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:54.0","Los Angeles Lakers","shot","","","","","","","","","","Steve Nash","2","","","missed","","jumper","213","215","0-5","17"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:53.0","Indiana Pacers","rebound","","","","","","","","","","George Hill","","","","","","Defensive","","","0-5",""
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:45.0","Indiana Pacers","shot","","","","","","","","","","Roy Hibbert","2","","","missed","","jumper","314","212","0-5","17"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:44.0","Los Angeles Lakers","rebound","","","","","","","","","","Metta World Peace","","","","","","Defensive","","","0-5",""
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:33.0","Los Angeles Lakers","shot","","","","","","","","","","Earl Clark","2","","","missed","","jumper","292","244","0-5","20"
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:32.0","Indiana Pacers","rebound","","","","","","","","","","","","","","","","Defensive","","","0-5",""
"Metta World Peace","Kobe Bryant","Earl Clark","Dwight Howard","Steve Nash","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:18.0","Indiana Pacers","shot","","","","","","","","","","David West","2","","","missed","","jumper","234","97","0-5","5"
