"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","12:00.0","","jumpball","","Kosta Koufos","","","DeAndre Jordan","","","","","","","","","","","","","","",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","11:38.0","Los Angeles Clippers","shot","Chris Paul","","","","","","","","","Blake Griffin","2","","","made","","shot","319","76","0-2","7"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","11:15.0","Denver Nuggets","shot","Danilo Gallinari","","","","","","","","","Kenneth Faried","2","","","made","","jumper","379","188","2-2","19"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:56.0","Los Angeles Clippers","shot","","","","","","","","","","Blake Griffin","2","","","made","","shot","207","64","2-4","5"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:42.0","Denver Nuggets","shot","Danilo Gallinari","","","","","","","","","Andre Iguodala","2","","","made","","dunk","250","61","4-4","1"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:13.0","Los Angeles Clippers","shot","","","","","","","","","","Blake Griffin","2","","","missed","","jumper","227","270","4-4","22"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:12.0","Denver Nuggets","rebound","","","","","","","","","","Kenneth Faried","","","","","","Defensive","","","4-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","10:01.0","Denver Nuggets","shot","","","","","","","","","","Andre Iguodala","3","","","missed","","jumper ","492","117","4-4","25"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:59.0","Denver Nuggets","rebound","","","","","","","","","","Kenneth Faried","","","","","","Offensive","","","4-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:55.0","Denver Nuggets","shot","","","","","","","","","","Danilo Gallinari","3","","","missed","","jumper ","62","218","4-4","25"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:53.0","Los Angeles Clippers","rebound","","","","","","","","","","Chris Paul","","","","","","Defensive","","","4-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:49.0","Los Angeles Clippers","shot","Chris Paul","","","","","","","","","Willie Green","2","","","made","","shot","257","57","4-6","1"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:41.0","Denver Nuggets","foul","","","","","","","","Ty Lawson","","Blake Griffin","","","","","","Personal block","","","4-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:26.0","Denver Nuggets","shot","","","","","","","","","","Danilo Gallinari","2","","","missed","","jumper","358","165","4-6","16"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:24.0","Denver Nuggets","shot","","","","","","","","","","Kosta Koufos","2","","","made","","shot","259","54","6-6","1"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:24.0","Denver Nuggets","rebound","","","","","","","","","","Kosta Koufos","","","","","","Offensive","","","6-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:06.0","Denver Nuggets","foul","","","","","","","","Kenneth Faried","","Caron Butler","","","","","","Offensive charge","","","6-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","9:06.0","Los Angeles Clippers","turnover","","","","","","","","","","Caron Butler","","","offensive foul","","","","","","6-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","8:59.0","Denver Nuggets","shot","","","","","","","","","","Ty Lawson","2","","","made","","driving layup","276","50","8-6","3"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","8:33.0","Los Angeles Clippers","turnover","","","","","","","","","","Blake Griffin","","","lost ball","","Kenneth Faried","","","","8-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","8:29.0","Denver Nuggets","foul","","","","","","","","Andre Iguodala","","Caron Butler","","","","","","Shooting","","","8-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","8:29.0","Denver Nuggets","free throw","","","","","",""," 1","","2","Andre Iguodala","","","foul","made","","","","","9-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","8:29.0","Denver Nuggets","free throw","","","","","",""," 2","","2","Andre Iguodala","","","foul","missed","","","","","9-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","8:28.0","Los Angeles Clippers","rebound","","","","","","","","","","DeAndre Jordan","","","","","","Defensive","","","9-6",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","8:14.0","Los Angeles Clippers","shot","Chris Paul","","","","","","","","","Willie Green","3","","","made","","jumper ","489","54","9-9","24"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","7:57.0","Denver Nuggets","shot","","","","","","","","","","Ty Lawson","2","","","made","","jumper","86","127","11-9","18"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","7:33.0","Los Angeles Clippers","shot","Blake Griffin","","","","","","","","","Caron Butler","2","","","made","","jumper","152","217","11-11","19"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","7:26.0","Denver Nuggets","turnover","","","","","","","","","","Danilo Gallinari","","","lost ball","","DeAndre Jordan","","","","11-11",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","7:22.0","Los Angeles Clippers","turnover","","","","","","","","","","Chris Paul","","","bad pass","","","","","","11-11",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","7:07.0","Denver Nuggets","shot","","","DeAndre Jordan","","","","","","","Kenneth Faried","2","","","missed","","jumper","256","80","11-11","3"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","7:05.0","Denver Nuggets","shot","","","","","","","","","","Kenneth Faried","2","","","missed","","tip shot","256","53","11-11","1"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","7:05.0","Denver Nuggets","rebound","","","","","","","","","","Kenneth Faried","","","","","","Offensive","","","11-11",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","Caron Butler","Willie Green","Blake Griffin","DeAndre Jordan","Chris Paul","1","7:04.0","Denver Nuggets","rebound","","","","","","","","","","Kenneth Faried","","","","","","Offensive","","","11-11",""
