"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","12:00.0","","jumpball","","Festus Ezeli","","","Al Jefferson","","","","","","","","","","","","","","",""
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","11:38.0","Utah Jazz","shot","","","","","","","","","","Al Jefferson","2","","","made","","jump-shot","245","61","0-2","1"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","11:19.0","Golden State Warriors","shot","","","Marvin Williams","","","","","","","Klay Thompson","2","","","missed","","jump-shot","287","87","0-2","5"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","11:17.0","Utah Jazz","rebound","","","","","","","","","","Randy Foye","","","","","","Defensive","","","0-2",""
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","11:03.0","Utah Jazz","shot","Paul Millsap","","","","","","","","","Al Jefferson","2","","","made","","jump-shot","251","56","0-4","1"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","10:38.0","Golden State Warriors","shot","","","","","","","","","","David Lee","2","","","missed","","jump-shot","274","70","0-4","3"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","10:35.0","Utah Jazz","rebound","","","","","","","","","","Paul Millsap","","","","","","Defensive","","","0-4",""
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","10:29.0","Utah Jazz","shot","","","","","","","","","","Paul Millsap","2","","","missed","","jump-shot","399","152","0-4","18"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","10:28.0","Golden State Warriors","rebound","","","","","","","","","","Festus Ezeli","","","","","","Defensive","","","0-4",""
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","10:22.0","Golden State Warriors","shot","Festus Ezeli","","","","","","","","","Stephen Curry","3","","","made","","jump-shot","150","275","3-4","25"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","10:00.0","Utah Jazz","shot","","","","","","","","","","Al Jefferson","2","","","missed","","jump-shot","101","143","3-4","18"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:59.0","Golden State Warriors","rebound","","","","","","","","","","Stephen Curry","","","","","","Defensive","","","3-4",""
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:53.0","Golden State Warriors","shot","","","","","","","","","","Stephen Curry","3","","","made","","jump-shot","355","277","6-4","25"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:37.0","Utah Jazz","shot","","","","","","","","","","Marvin Williams","2","","","missed","","jump-shot","201","105","6-4","7"
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:35.0","Golden State Warriors","rebound","","","","","","","","","","David Lee","","","","","","Defensive","","","6-4",""
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:26.0","Golden State Warriors","foul","","","","","","","","Stephen Curry","","Jamaal Tinsley","","","","","","Shooting","","","6-4",""
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:26.0","Golden State Warriors","free throw","","","","","",""," 1","","3","Stephen Curry","","","foul","made","","","","","7-4",""
"Harrison Barnes","Stephen Curry","Festus Ezeli","David Lee","Klay Thompson","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:26.0","Golden State Warriors","free throw","","","","","",""," 2","","3","Stephen Curry","","","foul","made","","","","","8-4",""
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:26.0","Golden State Warriors","substitute","","","","Andris Biedrins","","Festus Ezeli","","","","","","","","","","","","","8-4",""
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:26.0","Golden State Warriors","free throw","","","","","",""," 3","","3","Stephen Curry","","","foul","made","","","","","9-4",""
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","9:08.0","Utah Jazz","shot","Jamaal Tinsley","","","","","","","","","Randy Foye","3","","","made","","jump-shot","22","61","9-7","23"
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","8:51.0","Golden State Warriors","shot","","","","","","","","","","David Lee","2","","","missed","","jump-shot","434","146","9-7","21"
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","8:49.0","Utah Jazz","rebound","","","","","","","","","","Jamaal Tinsley","","","","","","Defensive","","","9-7",""
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","8:41.0","Utah Jazz","shot","","","","","","","","","","Marvin Williams","2","","","missed","","jump-shot","254","94","9-7","4"
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","8:40.0","Golden State Warriors","rebound","","","","","","","","","","Andris Biedrins","","","","","","Defensive","","","9-7",""
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","8:30.0","Golden State Warriors","shot","","","","","","","","","","David Lee","2","","","missed","","jump-shot","304","234","9-7","19"
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","8:29.0","Utah Jazz","rebound","","","","","","","","","","Al Jefferson","","","","","","Defensive","","","9-7",""
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","8:20.0","Utah Jazz","turnover","","","","","","","","","","Jamaal Tinsley","","","lost ball","","Stephen Curry","","","","9-7",""
"Harrison Barnes","Stephen Curry","David Lee","Klay Thompson","Andris Biedrins","Randy Foye","Al Jefferson","Paul Millsap","Jamaal Tinsley","Marvin Williams","1","8:15.0","Golden State Warriors","shot","","","","","","","","","","Stephen Curry","2","","","made","","jump-shot","232","59","11-7","2"
