"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","12:00.0","","jumpball","","Kevin Garnett","","","Roy Hibbert","","","","","","","","","","","","","","",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:48.0","Indiana Pacers","foul","","","","","","","","Kevin Garnett","","Roy Hibbert","","","","","","Offensive","","","0-0",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:48.0","Indiana Pacers","turnover","","","","","","","","","","Roy Hibbert","","","offensive foul","","","","","","0-0",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:27.0","Boston Celtics","shot","Paul Pierce","","","","","","","","","Kevin Garnett","2","","","made","","jumper","405","179","2-0","20"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:16.0","Indiana Pacers","foul","","","","","","","","Roy Hibbert","","Kevin Garnett","","","","","","Personal","","","2-0",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:02.0","Indiana Pacers","shot","","","","","","","","","","Paul George","2","","","missed","","jumper","117","190","2-0","19"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:00.0","Indiana Pacers","rebound","","","","","","","","","","Roy Hibbert","","","","","","Offensive","","","2-0",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:58.0","Indiana Pacers","shot","","","","","","","","","","Roy Hibbert","2","","","made","","layup","268","56","2-2","2"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:47.0","Boston Celtics","shot","","","Roy Hibbert","","","","","","","Brandon Bass","2","","","missed","","jumper","246","106","2-2","6"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:46.0","Indiana Pacers","rebound","","","","","","","","","","David West","","","","","","Defensive","","","2-2",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:34.0","Indiana Pacers","shot","","","","","","","","","","Paul George","2","","","made","","shot","182","56","2-4","7"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:17.0","Boston Celtics","shot","Paul Pierce","","","","","","","","","Kevin Garnett","2","","","made","","jumper","361","215","4-4","20"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:01.0","Indiana Pacers","shot","","","","","","","","","","Roy Hibbert","2","","","made","","shot","168","61","4-6","8"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:50.0","Boston Celtics","shot","Avery Bradley","","","","","","","","","Kevin Garnett","3","","","made","","jumper ","245","316","7-6","27"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:42.0","Indiana Pacers","foul","","","","","","","","Lance Stephenson","","Courtney Lee","","","","","","Personal","","","7-6",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:24.0","Indiana Pacers","shot","","","","","","","","","","David West","2","","","missed","","jumper","226","111","7-6","7"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:23.0","Indiana Pacers","rebound","","","","","","","","","","Roy Hibbert","","","","","","Offensive","","","7-6",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:21.0","Indiana Pacers","shot","","","Kevin Garnett","","","","","","","Roy Hibbert","2","","","missed","","layup","251","50","7-6",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:20.0","Indiana Pacers","rebound","","","","","","","","","","","","","","","","Offensive","","","7-6",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:18.0","Indiana Pacers","shot","","","","","","","","","","Lance Stephenson","3","","","missed","","jumper ","10","78","7-6","24"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:17.0","Indiana Pacers","rebound","","","","","","","","","","Roy Hibbert","","","","","","Offensive","","","7-6",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:15.0","Indiana Pacers","shot","","","","","","","","","","Roy Hibbert","2","","","made","","shot","304","83","7-8","6"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:58.0","Boston Celtics","shot","","","","","","","","","","Kevin Garnett","2","","","missed","","jumper","330","225","7-8","19"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:55.0","Boston Celtics","rebound","","","","","","","","","","Courtney Lee","","","","","","Offensive","","","7-8",""
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:53.0","Boston Celtics","shot","","","","","","","","","","Courtney Lee","2","","","made","","shot","349","196","9-8","18"
"Brandon Bass","Avery Bradley","Kevin Garnett","Courtney Lee","Paul Pierce","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","8:42.0","Indiana Pacers","turnover","","","","","","","","","","Paul George","","","bad pass","","Courtney Lee","","","","9-8",""
