"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","12:00.0","","jumpball","","Nikola Vucevic","","","Jonas Valanciunas","","","","","","","","","","","","","","",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","11:35.0","Orlando Magic","turnover","","","","","","","","","","Arron Afflalo","","","bad pass","","Jose Calderon","","","","0-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","11:29.0","Toronto Raptors","shot","","","","","","","","","","Mickael Pietrus","3","","","missed","","jumper ","481","165","0-0","26"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","11:27.0","Toronto Raptors","rebound","","","","","","","","","","Jonas Valanciunas","","","","","","Offensive","","","0-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","11:05.0","Toronto Raptors","shot","","","","","","","","","","DeMar DeRozan","2","","","missed","","jumper","391","141","0-0","17"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","11:04.0","Toronto Raptors","rebound","","","","","","","","","","Jose Calderon","","","","","","Offensive","","","0-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","10:47.0","Toronto Raptors","turnover","","","","","","","","","","Ed Davis","","","3 sec","","","","","","0-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","10:28.0","Orlando Magic","shot","","","","","","","","","","Andrew Nicholson","2","","","missed","","hook shot","232","83","0-0","4"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","10:26.0","Orlando Magic","rebound","","","","","","","","","","Nikola Vucevic","","","","","","Offensive","","","0-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","10:19.0","Orlando Magic","shot","","","","","","","","","","Arron Afflalo","2","","","missed","","jumper","290","119","0-0","8"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","10:17.0","Toronto Raptors","rebound","","","","","","","","","","Jose Calderon","","","","","","Defensive","","","0-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","10:02.0","Toronto Raptors","foul","","","","","","","","Jonas Valanciunas","","Nikola Vucevic","","","","","","Personal","","","0-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","9:50.0","Toronto Raptors","shot","","","","","","","","","","Ed Davis","2","","","missed","","jumper","136","174","0-0","17"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","9:49.0","Orlando Magic","rebound","","","","","","","","","","Nikola Vucevic","","","","","","Defensive","","","0-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","9:37.0","Orlando Magic","shot","Jameer Nelson","","","","","","","","","Andrew Nicholson","2","","","made","","shot","199","59","2-0","5"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","9:19.0","Toronto Raptors","shot","","","","","","","","","","Ed Davis","2","","","missed","","jumper","141","69","2-0","11"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","9:17.0","Orlando Magic","rebound","","","","","","","","","","Nikola Vucevic","","","","","","Defensive","","","2-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","9:08.0","Orlando Magic","shot","","","","","","","","","","Andrew Nicholson","2","","","missed","","jumper","394","181","2-0","19"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","9:07.0","Toronto Raptors","rebound","","","","","","","","","","DeMar DeRozan","","","","","","Defensive","","","2-0",""
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","8:49.0","Toronto Raptors","shot","","","","","","","","","","Jose Calderon","2","","","made","","shot","166","222","2-2","19"
"Arron Afflalo","Maurice Harkless","Jameer Nelson","Andrew Nicholson","Nikola Vucevic","Jose Calderon","Ed Davis","DeMar DeRozan","Mickael Pietrus","Jonas Valanciunas","1","8:24.0","Orlando Magic","shot","","","","","","","","","","Arron Afflalo","2","","","missed","","jumper","89","50","2-2","16"
