"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","12:00.0","","jumpball","","J.J. Hickson","","","Spencer Hawes","","","","","","","","","","","","","","",""
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:47.0","Philadelphia 76ers","shot","","","","","","","","","","Evan Turner","2","","","missed","","jumper","257","222","0-0","17"
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:46.0","Portland Trail Blazers","rebound","","","","","","","","","","LaMarcus Aldridge","","","","","","Defensive","","","0-0",""
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:34.0","Portland Trail Blazers","shot","","","","","","","","","","J.J. Hickson","2","","","missed","","jumper","418","111","0-0","18"
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:32.0","Philadelphia 76ers","rebound","","","","","","","","","","Damien Wilkins","","","","","","Defensive","","","0-0",""
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:27.0","Philadelphia 76ers","shot","","","","","","","","","","Jrue Holiday","2","","","missed","","jumper","114","198","0-0","20"
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:26.0","Portland Trail Blazers","rebound","","","","","","","","","","J.J. Hickson","","","","","","Defensive","","","0-0",""
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:10.0","Portland Trail Blazers","shot","","","","","","","","","","Nicolas Batum","2","","","missed","","jumper","312","234","0-0","19"
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:07.0","Portland Trail Blazers","rebound","","","","","","","","","","J.J. Hickson","","","","","","Offensive","","","0-0",""
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","11:04.0","Portland Trail Blazers","turnover","","","","","","","","","","Nicolas Batum","","","poss. lost ball","","","","","","0-0",""
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","10:51.0","Philadelphia 76ers","shot","","","","","","","","","","Spencer Hawes","2","","","missed","","jumper","418","125","0-0","18"
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","10:49.0","Philadelphia 76ers","rebound","","","","","","","","","","Jrue Holiday","","","","","","Offensive","","","0-0",""
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","10:38.0","Philadelphia 76ers","shot","Thaddeus Young","","","","","","","","","Damien Wilkins","2","","","made","","shot","134","193","0-2","18"
"LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","Spencer Hawes","Jrue Holiday","Evan Turner","Damien Wilkins","Thaddeus Young","1","10:13.0","Portland Trail Blazers","shot","Wesley Matthews","","","","","","","","","LaMarcus Aldridge","2","","","made","","layup","246","42","2-2","1"
