"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","12:00.0","","jumpball","","Brandan Wright","","","Dwight Howard","","","","","","","","","","","","","","",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","11:37.0","Dallas Mavericks","shot","","","","","","","","","","Elton Brand","2","","","missed","","jumper","79","125","0-0","19"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","11:36.0","Los Angeles Lakers","rebound","","","","","","","","","","Dwight Howard","","","","","","Defensive","","","0-0",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","11:18.0","Los Angeles Lakers","shot","","","Brandan Wright","","","","","","","Metta World Peace","2","","","missed","","layup","240","80","0-0","3"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","11:16.0","Dallas Mavericks","rebound","","","","","","","","","","Shawn Marion","","","","","","Defensive","","","0-0",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","11:11.0","Dallas Mavericks","shot","","","","","","","","","","Darren Collison","2","","","missed","","jumper","237","98","0-0","5"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","11:10.0","Dallas Mavericks","rebound","","","","","","","","","","O.J. Mayo","","","","","","Offensive","","","0-0",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","11:08.0","Dallas Mavericks","shot","","","","","","","","","","Elton Brand","2","","","missed","","jumper","182","59","0-0","7"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","11:07.0","Los Angeles Lakers","rebound","","","","","","","","","","Steve Nash","","","","","","Defensive","","","0-0",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","10:58.0","Los Angeles Lakers","shot","","","","","","","","","","Dwight Howard","2","","","missed","","dunk","239","83","0-0","3"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","10:55.0","Los Angeles Lakers","rebound","","","","","","","","","","Metta World Peace","","","","","","Offensive","","","0-0",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","10:52.0","Los Angeles Lakers","shot","Metta World Peace","","","","","","","","","Steve Nash","3","","","made","","jumper ","410","255","0-3","26"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","10:38.0","Dallas Mavericks","shot","Darren Collison","","","","","","","","","O.J. Mayo","3","","","made","","jumper ","27","36","3-3","22"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","10:17.0","Los Angeles Lakers","shot","Metta World Peace","","","","","","","","","Dwight Howard","2","","","made","","shot","268","132","3-5","8"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","10:03.0","Dallas Mavericks","shot","","","","","","","","","","Shawn Marion","2","","","missed","","shot","145","95","3-5","11"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","10:02.0","Los Angeles Lakers","rebound","","","","","","","","","","Pau Gasol","","","","","","Defensive","","","3-5",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","9:45.0","Los Angeles Lakers","shot","","","Brandan Wright","","","","","","","Pau Gasol","2","","","missed","","layup","227","72","3-5","3"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","9:43.0","Los Angeles Lakers","rebound","","","","","","","","","","Metta World Peace","","","","","","Offensive","","","3-5",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","9:38.0","Los Angeles Lakers","shot","","","","","","","","","","Pau Gasol","2","","","missed","","jumper","63","70","3-5","19"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","9:37.0","Dallas Mavericks","rebound","","","","","","","","","","Elton Brand","","","","","","Defensive","","","3-5",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","9:28.0","Dallas Mavericks","shot","O.J. Mayo","","","","","","","","","Darren Collison","2","","","made","","driving layup","210","57","5-5","4"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","9:14.0","Los Angeles Lakers","shot","Metta World Peace","","","","","","","","","Kobe Bryant","2","","","made","","layup","242","69","5-7","2"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","9:05.0","Dallas Mavericks","foul","","","","","","","","Darren Collison","","Steve Nash","","","","","","Personal","","","5-7",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","8:52.0","Dallas Mavericks","shot","","","","","","","","","","Elton Brand","2","","","missed","","jumper","379","78","5-7","13"
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","8:51.0","Dallas Mavericks","rebound","","","","","","","","","","","","","","","","Offensive","","","5-7",""
"Elton Brand","Darren Collison","Shawn Marion","O.J. Mayo","Brandan Wright","Metta World Peace","Kobe Bryant","Pau Gasol","Dwight Howard","Steve Nash","1","8:42.0","Dallas Mavericks","foul","","","","","","","","Steve Nash","","Brandan Wright","","","","","","Offensive","","","5-7",""
