"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","12:00.0","","jumpball","","Jonas Valanciunas","","","Byron Mullens","","","","","","","","","","","","","","",""
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","11:45.0","Charlotte Bobcats","shot","","","","","","","","","","Byron Mullens","2","","","missed","","jumper","164","106","0-0","10"
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","11:43.0","Toronto Raptors","rebound","","","","","","","","","","DeMar DeRozan","","","","","","Defensive","","","0-0",""
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","11:37.0","Toronto Raptors","foul","","","","","","","","Andrea Bargnani","","Byron Mullens","","","","","","Personal","","","0-0",""
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","11:26.0","Toronto Raptors","shot","DeMar DeRozan","","","","","","","","","Jonas Valanciunas","2","","","made","","shot","257","114","2-0","6"
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","11:07.0","Charlotte Bobcats","shot","","","","","","","","","","Michael Kidd-Gilchrist","2","","","missed","","Regular Jump Shot","276","76","2-0","4"
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","11:05.0","Charlotte Bobcats","shot","","","","","","","","","","Byron Mullens","2","","","made","","shot","253","54","2-2",""
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","11:05.0","Charlotte Bobcats","rebound","","","","","","","","","","Byron Mullens","","","","","","Offensive","","","2-2",""
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","10:40.0","Toronto Raptors","shot","","","","","","","","","","Kyle Lowry","2","","","missed","","jumper","347","89","2-2","10"
"Andrea Bargnani","DeMar DeRozan","Kyle Lowry","Dominic McGuire","Jonas Valanciunas","Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","1","10:38.0","Charlotte Bobcats","rebound","","","","","","","","","","Byron Mullens","","","","","","Defensive","","","2-2",""
