"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","12:00.0","","jumpball","","Tyler Zeller","","","Chris Wilcox","","","","","","","","","","","","","","",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","11:44.0","Boston Celtics","shot","Avery Bradley","","","","","","","","","Chris Wilcox","2","","","made","","shot","256","53","0-2","1"
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","11:22.0","Cleveland Cavaliers","shot","","","","","","","","","","Alonzo Gee","3","","","missed","","jumper ","483","61","0-2","23"
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","11:21.0","Boston Celtics","rebound","","","","","","","","","","Brandon Bass","","","","","","Defensive","","","0-2",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","11:07.0","Boston Celtics","shot","","","","","","","","","","Courtney Lee","2","","","made","","driving layup","257","51","0-4","1"
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:55.0","Cleveland Cavaliers","shot","","","","","","","","","","Alonzo Gee","2","","","missed","","layup","248","57","0-4","1"
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:54.0","Cleveland Cavaliers","rebound","","","","","","","","","","Tristan Thompson","","","","","","Offensive","","","0-4",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:53.0","Cleveland Cavaliers","foul","","","","","","","","Tristan Thompson","","Jeff Green","","","","","","Shooting","","","0-4",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:53.0","Cleveland Cavaliers","free throw","","","","","",""," 1","","2","Tristan Thompson","","","foul","made","","","","","1-4",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:53.0","Cleveland Cavaliers","free throw","","","","","",""," 2","","2","Tristan Thompson","","","foul","made","","","","","2-4",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:38.0","Boston Celtics","shot","","","","","","","","","","Brandon Bass","2","","","missed","","jumper","287","215","2-4","17"
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:37.0","Cleveland Cavaliers","rebound","","","","","","","","","","Wayne Ellington","","","","","","Defensive","","","2-4",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:25.0","Cleveland Cavaliers","turnover","","","","","","","","","","Tristan Thompson","","","bad pass","","Courtney Lee","","","","2-4",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:18.0","Boston Celtics","shot","","","","","","","","","","Jeff Green","2","","","made","","shot","75","59","2-6","18"
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:18.0","Boston Celtics","foul","","","","","","","","Jeff Green","","Alonzo Gee","","","","","","Shooting","","","2-6",""
"Wayne Ellington","Alonzo Gee","Kyrie Irving","Tristan Thompson","Tyler Zeller","Brandon Bass","Avery Bradley","Jeff Green","Courtney Lee","Chris Wilcox","1","10:18.0","Boston Celtics","free throw","","","","","",""," 1","","1","Jeff Green","","","foul","missed","","","","","2-6",""
