"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Boris Diaw","Tim Duncan","Danny Green","Kawhi Leonard","Patrick Mills","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","12:00.0","","jumpball","","Tim Duncan","","","J.J. Hickson","","","","","","","","","","","","","","",""
"Boris Diaw","Tim Duncan","Danny Green","Kawhi Leonard","Patrick Mills","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","11:43.0","San Antonio Spurs","shot","Boris Diaw","","","","","","","","","Danny Green","2","","","made","","shot","250","47","2-0",""
"Boris Diaw","Tim Duncan","Danny Green","Kawhi Leonard","Patrick Mills","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","11:26.0","Portland Trail Blazers","shot","LaMarcus Aldridge","","","","","","","","","Nicolas Batum","2","","","made","","driving dunk","256","45","2-2","1"
"Boris Diaw","Tim Duncan","Danny Green","Kawhi Leonard","Patrick Mills","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","11:02.0","San Antonio Spurs","shot","Patrick Mills","","","","","","","","","Tim Duncan","2","","","made","","jumper","67","61","4-2","18"
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","10:49.0","San Antonio Spurs","substitute","","","","Stephen Jackson","","Kawhi Leonard","","","","","","","","","","","","","4-2",""
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","10:43.0","Portland Trail Blazers","shot","Damian Lillard","","","","","","","","","LaMarcus Aldridge","2","","","made","","jumper","297","240","4-4","20"
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","10:27.0","San Antonio Spurs","shot","","","","","","","","","","Patrick Mills","2","","","missed","","shot","177","198","4-4","16"
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","10:27.0","Portland Trail Blazers","rebound","","","","","","","","","","J.J. Hickson","","","","","","Defensive","","","4-4",""
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","10:16.0","Portland Trail Blazers","shot","","","","","","","","","","Damian Lillard","3","","","made",""," three pointer ","391","261","4-7","25"
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","9:48.0","San Antonio Spurs","shot","","","","","","","","","","Danny Green","2","","","missed","","jumper","57","108","4-7","20"
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","9:47.0","Portland Trail Blazers","rebound","","","","","","","","","","Damian Lillard","","","","","","Defensive","","","4-7",""
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","9:41.0","Portland Trail Blazers","shot","","","","","","","","","","Nicolas Batum","2","","","made","","shot","161","59","4-9","9"
"Boris Diaw","Tim Duncan","Danny Green","Patrick Mills","Stephen Jackson","LaMarcus Aldridge","Nicolas Batum","J.J. Hickson","Damian Lillard","Wesley Matthews","1","9:41.0","Portland Trail Blazers","foul","","","","","","","","Nicolas Batum","","Boris Diaw","","","","","","Shooting","","","4-9",""
