"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","12:00.0","","jumpball","","Jason Thompson","","","Zaza Pachulia","","","","","","","","","","","","","","",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:46.0","Atlanta Hawks","shot","","","","","","","","","","Josh Smith","2","","","missed","","jumper","169","247","0-0","21"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:43.0","Sacramento Kings","rebound","","","","","","","","","","Isaiah Thomas","","","","","","Defensive","","","0-0",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:42.0","Sacramento Kings","turnover","","","","","","","","","","Isaiah Thomas","","","lost ball","","Zaza Pachulia","","","","0-0",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:37.0","Atlanta Hawks","shot","","","","","","","","","","Josh Smith","2","","","made","","layup","250","53","0-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:11.0","Sacramento Kings","shot","","","","","","","","","","DeMarcus Cousins","2","","","missed","","jumper","87","119","0-2","18"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:10.0","Atlanta Hawks","rebound","","","","","","","","","","Josh Smith","","","","","","Defensive","","","0-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:57.0","Atlanta Hawks","shot","","","","","","","","","","Josh Smith","2","","","missed","","hook shot","171","89","0-2","9"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:55.0","Sacramento Kings","rebound","","","","","","","","","","Jason Thompson","","","","","","Defensive","","","0-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:52.0","Sacramento Kings","shot","","","","","","","","","","Tyreke Evans","2","","","made","","shot","250","54","2-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:38.0","Atlanta Hawks","foul","","","","","","","","DeShawn Stevenson","","Tyreke Evans","","","","","","Shooting","","","2-2",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:38.0","Atlanta Hawks","free throw","","","","","",""," 1","","2","DeShawn Stevenson","","","foul","made","","","","","2-3",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:38.0","Atlanta Hawks","free throw","","","","","",""," 2","","2","DeShawn Stevenson","","","foul","made","","","","","2-4",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:33.0","Sacramento Kings","shot","John Salmons","","","","","","","","","Isaiah Thomas","2","","","made","","shot","243","53","4-4","1"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:33.0","Sacramento Kings","foul","","","","","","","","Isaiah Thomas","","Jeff Teague","","","","","","Shooting","","","4-4",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:33.0","Sacramento Kings","free throw","","","","","",""," 1","","1","Isaiah Thomas","","","foul","made","","","","","5-4",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:16.0","Atlanta Hawks","shot","","","","","","","","","","Jeff Teague","2","","","missed","","jumper","379","218","5-4","21"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","10:14.0","Sacramento Kings","rebound","","","","","","","","","","Jason Thompson","","","","","","Defensive","","","5-4",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","9:58.0","Sacramento Kings","shot","Tyreke Evans","","","","","","","","","DeMarcus Cousins","2","","","made","","jumper","106","151","7-4","18"
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","9:51.0","Atlanta Hawks","turnover","","","","","","","","","","Jeff Teague","","","bad pass","","DeMarcus Cousins","","","","7-4",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","9:41.0","Sacramento Kings","foul","","","","","","","","Jason Thompson","","Al Horford","","","","","","Shooting","","","7-4",""
"DeMarcus Cousins","Tyreke Evans","John Salmons","Isaiah Thomas","Jason Thompson","Al Horford","Zaza Pachulia","Josh Smith","DeShawn Stevenson","Jeff Teague","1","9:41.0","Sacramento Kings","free throw","","","","","",""," 1","","2","Jason Thompson","","","foul","missed","","","","","7-4",""
