"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","12:00.0","","jumpball","","Joakim Noah","","","Emeka Okafor","","","","","","","","","","","","","","",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","11:39.0","Chicago Bulls","turnover","","","","","","","","","","Richard Hamilton","","","bad pass","","John Wall","","","","0-0",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","11:35.0","Washington Wizards","shot","John Wall","","","","","","","","","Bradley Beal","2","","","made","","driving layup","262","50","0-2","1"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","11:10.0","Chicago Bulls","shot","Joakim Noah","","","","","","","","","Carlos Boozer","2","","","made","","jumper","168","214","2-2","18"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:53.0","Washington Wizards","shot","John Wall","","","","","","","","","Nene Hilario","2","","","made","","layup","262","56","2-4","1"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:35.0","Chicago Bulls","shot","","","","","","","","","","Richard Hamilton","2","","","missed","","jumper","338","132","2-4","12"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:34.0","Chicago Bulls","rebound","","","","","","","","","","Joakim Noah","","","","","","Offensive","","","2-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:33.0","Chicago Bulls","foul","","","","","","","","Joakim Noah","","Emeka Okafor","","","","","","Shooting","","","2-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:33.0","Chicago Bulls","free throw","","","","","",""," 1","","2","Joakim Noah","","","foul","made","","","","","3-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:33.0","Chicago Bulls","free throw","","","","","",""," 2","","2","Joakim Noah","","","foul","missed","","","","","3-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:32.0","Washington Wizards","rebound","","","","","","","","","","Martell Webster","","","","","","Defensive","","","3-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:21.0","Washington Wizards","shot","","","","","","","","","","Bradley Beal","2","","","missed","","jumper","134","62","3-4","12"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:20.0","Chicago Bulls","rebound","","","","","","","","","","Joakim Noah","","","","","","Defensive","","","3-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:02.0","Chicago Bulls","shot","","","","","","","","","","Jimmy Butler","2","","","missed","","layup","248","50","3-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","10:01.0","Washington Wizards","rebound","","","","","","","","","","Emeka Okafor","","","","","","Defensive","","","3-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","9:53.0","Washington Wizards","shot","","","","","","","","","","Nene Hilario","2","","","missed","","jumper","339","184","3-4","16"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","9:52.0","Chicago Bulls","rebound","","","","","","","","","","Richard Hamilton","","","","","","Defensive","","","3-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","9:37.0","Chicago Bulls","shot","","","","","","","","","","Carlos Boozer","2","","","missed","","jumper","404","94","3-4","16"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","9:36.0","Washington Wizards","rebound","","","","","","","","","","Martell Webster","","","","","","Defensive","","","3-4",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","9:30.0","Washington Wizards","shot","","","","","","","","","","John Wall","2","","","made","","shot","259","48","3-6","1"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","9:20.0","Chicago Bulls","timeout","","","","","","","","","","","","","","","","short","","","3-6",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","9:08.0","Chicago Bulls","shot","","","","","","","","","","Richard Hamilton","2","","","missed","","jumper","95","62","3-6","16"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","9:06.0","Washington Wizards","rebound","","","","","","","","","","Nene Hilario","","","","","","Defensive","","","3-6",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","8:59.0","Washington Wizards","shot","John Wall","","","","","","","","","Martell Webster","2","","","made","","jumper","56","39","3-8","19"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","8:30.0","Chicago Bulls","shot","","","","","","","","","","Kirk Hinrich","2","","","missed","","jumper","262","108","3-8","6"
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","8:30.0","Washington Wizards","rebound","","","","","","","","","","Emeka Okafor","","","","","","Defensive","","","3-8",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","8:23.0","Washington Wizards","turnover","","","","","","","","","","John Wall","","","bad pass","","Richard Hamilton","","","","3-8",""
"Carlos Boozer","Jimmy Butler","Richard Hamilton","Kirk Hinrich","Joakim Noah","Bradley Beal","Nene Hilario","Emeka Okafor","John Wall","Martell Webster","1","8:19.0","Chicago Bulls","shot","Richard Hamilton","","","","","","","","","Jimmy Butler","2","","","made","","driving dunk","252","37","5-8","1"
