"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","12:00.0","","jumpball","","Jason Thompson","","","Joakim Noah","","","","","","","","","","","","","","",""
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","11:39.0","Chicago Bulls","shot","","","DeMarcus Cousins","","","","","","","Joakim Noah","2","","","missed","","shot","260","57","0-0","1"
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","11:36.0","Chicago Bulls","rebound","","","","","","","","","","Kirk Hinrich","","","","","","Offensive","","","0-0",""
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","11:33.0","Chicago Bulls","shot","","","","","","","","","","Luol Deng","2","","","missed","","jumper","59","89","0-0","19"
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","11:31.0","Sacramento Kings","rebound","","","","","","","","","","Jason Thompson","","","","","","Defensive","","","0-0",""
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","11:11.0","Sacramento Kings","shot","","","","","","","","","","DeMarcus Cousins","2","","","made","","jumper","234","236","2-0","19"
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","10:55.0","Chicago Bulls","turnover","","","","","","","","","","Luol Deng","","","bad pass","","DeMarcus Cousins","","","","2-0",""
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","10:50.0","Sacramento Kings","shot","DeMarcus Cousins","","","","","","","","","Tyreke Evans","2","","","made","","shot","246","56","4-0","1"
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","10:30.0","Chicago Bulls","shot","Kirk Hinrich","","","","","","","","","Carlos Boozer","2","","","made","","shot","108","86","4-2","15"
"DeMarcus Cousins","Tyreke Evans","James Johnson","Isaiah Thomas","Jason Thompson","Carlos Boozer","Luol Deng","Richard Hamilton","Kirk Hinrich","Joakim Noah","1","10:16.0","Sacramento Kings","shot","","","","","","","","","","Jason Thompson","2","","","missed","","layup","237","57","4-2","1"
