"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","12:00.0","","jumpball","","Josh Smith","","","Robin Lopez","","","","","","","","","","","","","","",""
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","11:44.0","Atlanta Hawks","shot","","","","","","","","","","Louis Williams","3","","","missed","","jumper ","13","50","0-0","24"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","11:43.0","New Orleans Hornets","rebound","","","","","","","","","","Lance Thomas","","","","","","Defensive","","","0-0",""
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","11:17.0","New Orleans Hornets","shot","","","","","","","","","","Greivis Vasquez","2","","","made","","driving layup","274","65","0-2","3"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","10:55.0","Atlanta Hawks","shot","","","","","","","","","","Jeff Teague","2","","","missed","","shot","254","92","0-2","4"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","10:54.0","New Orleans Hornets","rebound","","","","","","","","","","Greivis Vasquez","","","","","","Defensive","","","0-2",""
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","10:50.0","New Orleans Hornets","turnover","","","","","","","","","","Greivis Vasquez","","","bad pass","","","","","","0-2",""
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","10:29.0","Atlanta Hawks","shot","","","","","","","","","","Al Horford","2","","","missed","","jumper","273","198","0-2","15"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","10:28.0","New Orleans Hornets","rebound","","","","","","","","","","Anthony Davis","","","","","","Defensive","","","0-2",""
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","10:18.0","New Orleans Hornets","shot","","","","","","","","","","Robin Lopez","2","","","made","","shot","256","103","0-4","5"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","9:59.0","Atlanta Hawks","shot","","","","","","","","","","Kyle Korver","3","","","missed","","jumper ","163","291","0-4","26"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","9:58.0","New Orleans Hornets","rebound","","","","","","","","","","Austin Rivers","","","","","","Defensive","","","0-4",""
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","9:50.0","New Orleans Hornets","shot","","","Josh Smith","","","","","","","Austin Rivers","2","","","missed","","jumper","282","76","0-4","4"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","9:49.0","Atlanta Hawks","rebound","","","","","","","","","","Josh Smith","","","","","","Defensive","","","0-4",""
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","9:44.0","Atlanta Hawks","shot","Louis Williams","","","","","","","","","Jeff Teague","2","","","made","","layup","259","57","2-4","1"
"Al Horford","Kyle Korver","Josh Smith","Jeff Teague","Louis Williams","Anthony Davis","Robin Lopez","Austin Rivers","Lance Thomas","Greivis Vasquez","1","9:25.0","New Orleans Hornets","shot","","","","","","","","","","Anthony Davis","2","","","missed","","jumper","287","206","2-4","16"
