"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","12:00.0","","jumpball","","Al Jefferson","","","LeBron James","","","","","","","","","","","","","","",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","12:00.0","Miami Heat","violation","","","","","","","","","","","","","delay of game","","","","","","0-0",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","11:40.0","Utah Jazz","shot","Paul Millsap","","","","","","","","","Marvin Williams","2","","","made","","layup","247","51","2-0",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","11:14.0","Miami Heat","shot","","","","","","","","","","Mario Chalmers","3","","","missed","","jumper ","350","285","2-0","26"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","11:13.0","Utah Jazz","rebound","","","","","","","","","","Mo Williams","","","","","","Defensive","","","2-0",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:57.0","Utah Jazz","shot","","","","","","","","","","Paul Millsap","2","","","missed","","jumper","345","190","2-0","17"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:56.0","Miami Heat","rebound","","","","","","","","","","Dwyane Wade","","","","","","Defensive","","","2-0",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:45.0","Miami Heat","shot","Udonis Haslem","","","","","","","","","Shane Battier","3","","","made","","jumper ","7","69","2-3","24"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:29.0","Utah Jazz","shot","","","","","","","","","","Al Jefferson","2","","","missed","","jumper","134","69","2-3","12"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:28.0","Utah Jazz","rebound","","","","","","","","","","Marvin Williams","","","","","","Offensive","","","2-3",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:27.0","Utah Jazz","shot","","","","","","","","","","Marvin Williams","2","","","missed","","tip shot","260","65","2-3","2"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:26.0","Miami Heat","rebound","","","","","","","","","","","","","","","","Defensive","","","2-3",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:17.0","Miami Heat","shot","Dwyane Wade","","","","","","","","","Mario Chalmers","2","","","made","","driving layup","260","59","2-5","1"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:03.0","Utah Jazz","shot","","","","","","","","","","Randy Foye","3","","","missed","","jumper ","10","103","2-5","25"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","10:02.0","Miami Heat","rebound","","","","","","","","","","Dwyane Wade","","","","","","Defensive","","","2-5",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","9:54.0","Miami Heat","foul","","","","","","","","Dwyane Wade","","Al Jefferson","","","","","","Shooting","","","2-5",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","9:54.0","Miami Heat","free throw","","","","","",""," 1","","2","Dwyane Wade","","","foul","missed","","","","","2-5",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","9:54.0","Miami Heat","rebound","","","","","","","","","","","","","","","","Offensive","","","2-5",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","9:54.0","Miami Heat","free throw","","","","","",""," 2","","2","Dwyane Wade","","","foul","made","","","","","2-6",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","9:36.0","Utah Jazz","turnover","","","","","","","","","","Paul Millsap","","","bad pass","","","","","","2-6",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","9:27.0","Miami Heat","turnover","","","","","","","","","","Dwyane Wade","","","bad pass","","Mo Williams","","","","2-6",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","9:11.0","Utah Jazz","shot","","","","","","","","","","Randy Foye","3","","","missed","","jumper ","71","237","2-6","26"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","9:10.0","Miami Heat","rebound","","","","","","","","","","LeBron James","","","","","","Defensive","","","2-6",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","8:58.0","Miami Heat","shot","","","","","","","","","","Dwyane Wade","2","","","made","","jumper","186","114","2-8","9"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","8:33.0","Utah Jazz","shot","","","","","","","","","","Randy Foye","2","","","missed","","jumper","413","59","2-8","16"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","8:32.0","Utah Jazz","rebound","","","","","","","","","","","","","","","","Offensive","","","2-8",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","8:32.0","Utah Jazz","turnover","","","","","","","","","","","","","shot clock","","","","","","2-8",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","8:15.0","Miami Heat","shot","","","","","","","","","","Shane Battier","3","","","missed","","jumper ","475","73","2-8","23"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","8:14.0","Utah Jazz","rebound","","","","","","","","","","Randy Foye","","","","","","Defensive","","","2-8",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","8:08.0","Utah Jazz","shot","","","","","","","","","","Mo Williams","3","","","made","","jumper ","487","48","5-8","24"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","7:55.0","Miami Heat","shot","","","","","","","","","","LeBron James","2","","","missed","","jumper","70","72","5-8","18"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","7:54.0","Utah Jazz","rebound","","","","","","","","","","Al Jefferson","","","","","","Defensive","","","5-8",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","7:48.0","Utah Jazz","shot","","","","","","","","","","Mo Williams","2","","","missed","","jumper","292","196","5-8","15"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","7:47.0","Miami Heat","rebound","","","","","","","","","","Dwyane Wade","","","","","","Defensive","","","5-8",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","7:40.0","Miami Heat","shot","","","","","","","","","","Shane Battier","3","","","missed","","jumper ","18","65","5-8","23"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","7:39.0","Utah Jazz","rebound","","","","","","","","","","Al Jefferson","","","","","","Defensive","","","5-8",""
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","7:29.0","Utah Jazz","shot","Mo Williams","","","","","","","","","Al Jefferson","2","","","made","","jumper","286","62","7-8","4"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","7:07.0","Miami Heat","shot","","","","","","","","","","Dwyane Wade","2","","","made","","jumper","145","187","7-10","17"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","6:46.0","Utah Jazz","shot","Marvin Williams","","","","","","","","","Paul Millsap","2","","","made","","jumper","372","57","9-10","12"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","6:26.0","Miami Heat","shot","Shane Battier","","","","","","","","","Udonis Haslem","2","","","made","","layup","263","51","9-12","1"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","6:07.0","Utah Jazz","shot","Mo Williams","","","","","","","","","Marvin Williams","3","","","made","","jumper ","327","291","12-12","25"
"Randy Foye","Al Jefferson","Paul Millsap","Mo Williams","Marvin Williams","Shane Battier","Mario Chalmers","Udonis Haslem","LeBron James","Dwyane Wade","1","5:40.0","Miami Heat","shot","","","","","","","","","","Mario Chalmers","3","","","missed","","jumper ","40","181","12-12","25"
