"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","12:00.0","","jumpball","","Robin Lopez","","","Roy Hibbert","","","","","","","","","","","","","","",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:37.0","New Orleans Hornets","shot","","","","","","","","","","Robin Lopez","2","","","missed","","hook shot","142","69","0-0","11"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:36.0","Indiana Pacers","rebound","","","","","","","","","","Roy Hibbert","","","","","","Defensive","","","0-0",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:12.0","Indiana Pacers","shot","","","","","","","","","","Paul George","3","","","missed","","jumper ","24","56","0-0","23"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:11.0","New Orleans Hornets","rebound","","","","","","","","","","Al-Farouq Aminu","","","","","","Defensive","","","0-0",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:02.0","New Orleans Hornets","shot","","","Roy Hibbert","","","","","","","Robin Lopez","2","","","missed","","shot","226","61","0-0","3"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","11:01.0","Indiana Pacers","rebound","","","","","","","","","","Roy Hibbert","","","","","","Defensive","","","0-0",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:49.0","Indiana Pacers","turnover","","","","","","","","","","David West","","","lost ball","","Robin Lopez","","","","0-0",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:32.0","New Orleans Hornets","shot","","","","","","","","","","Al-Farouq Aminu","2","","","made","","jumper","229","165","2-0","12"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:25.0","Indiana Pacers","foul","","","","","","","","David West","","Ryan Anderson","","","","","","Personal","","","2-0",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:10.0","Indiana Pacers","shot","","","","","","","","","","Roy Hibbert","2","","","missed","","shot","248","127","2-0","8"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","10:09.0","New Orleans Hornets","rebound","","","","","","","","","","Greivis Vasquez","","","","","","Defensive","","","2-0",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:58.0","New Orleans Hornets","shot","Robin Lopez","","","","","","","","","Ryan Anderson","3","","","made","","jumper ","377","272","5-0","26"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:37.0","Indiana Pacers","shot","","","","","","","","","","Lance Stephenson","2","","","missed",""," ","103","78","5-0","15"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:36.0","New Orleans Hornets","rebound","","","","","","","","","","Ryan Anderson","","","","","","Defensive","","","5-0",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:25.0","New Orleans Hornets","shot","","","","","","","","","","Ryan Anderson","2","","","missed","","jumper","243","259","5-0","21"
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:24.0","Indiana Pacers","rebound","","","","","","","","","","Lance Stephenson","","","","","","Defensive","","","5-0",""
"Al-Farouq Aminu","Ryan Anderson","Robin Lopez","Austin Rivers","Greivis Vasquez","Paul George","Roy Hibbert","George Hill","Lance Stephenson","David West","1","9:19.0","Indiana Pacers","turnover","","","","","","","","","","Lance Stephenson","","","bad pass","","","","","","5-0",""
