"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","12:00.0","","jumpball","","Taj Gibson","","","Josh Smith","","","","","","","","","","","","","","",""
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:50.0","Atlanta Hawks","foul","","","","","","","","Nate Robinson","","Jeff Teague","","","","","","Offensive","","","0-0",""
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:50.0","Atlanta Hawks","turnover","","","","","","","","","","Jeff Teague","","","offensive foul","","","","","","0-0",""
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:28.0","Chicago Bulls","shot","","","","","","","","","","Richard Hamilton","2","","","missed","","jumper","423","190","0-0","22"
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:26.0","Chicago Bulls","rebound","","","","","","","","","","Luol Deng","","","","","","Offensive","","","0-0",""
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:21.0","Chicago Bulls","shot","","","","","","","","","","Luol Deng","3","","","missed","","jumper ","494","114","0-0","25"
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:20.0","Chicago Bulls","rebound","","","","","","","","","","Luol Deng","","","","","","Offensive","","","0-0",""
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:18.0","Chicago Bulls","shot","","","","","","","","","","Luol Deng","2","","","missed","","jumper","356","72","0-0","11"
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:17.0","Atlanta Hawks","rebound","","","","","","","","","","Kyle Korver","","","","","","Defensive","","","0-0",""
"Jimmy Butler","Luol Deng","Taj Gibson","Richard Hamilton","Nate Robinson","Al Horford","Kyle Korver","Josh Smith","DeShawn Stevenson","Jeff Teague","1","11:00.0","Atlanta Hawks","shot","","","","","","","","","","Al Horford","2","","","missed","","hook shot","361","87","0-0","12"
