"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","12:00.0","","jumpball","","Chris Bosh","","","Marcin Gortat","","","","","","","","","","","","","","",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:42.0","Miami Heat","turnover","","","","","","","","","","Mike Miller","","","bad pass","","Marcin Gortat","","","","0-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:29.0","Phoenix Suns","turnover","","","","","","","","","","Luis Scola","","","bad pass","","Mario Chalmers","","","","0-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:26.0","Miami Heat","shot","","","","","","","","","","Mario Chalmers","2","","","made","","layup","251","51","2-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:23.0","Miami Heat","violation","","","","","","","","","","","","","delay of game","","","","","","2-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","11:00.0","Phoenix Suns","shot","","","","","","","","","","Marcin Gortat","2","","","missed","","shot","144","47","2-0","11"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:55.0","Miami Heat","rebound","","","","","","","","","","Mike Miller","","","","","","Defensive","","","2-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:52.0","Miami Heat","foul","","","","","","","","Chris Bosh","","Jared Dudley","","","","","","Shooting","","","2-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:52.0","Miami Heat","free throw","","","","","",""," 1","","2","Chris Bosh","","","foul","missed","","","","","2-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:52.0","Miami Heat","rebound","","","","","","","","","","","","","","","","Offensive","","","2-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:52.0","Miami Heat","free throw","","","","","",""," 2","","2","Chris Bosh","","","foul","made","","","","","3-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:36.0","Phoenix Suns","shot","","","","","","","","","","Luis Scola","2","","","missed","","layup","268","53","3-0","2"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:34.0","Miami Heat","rebound","","","","","","","","","","Mike Miller","","","","","","Defensive","","","3-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:26.0","Miami Heat","shot","Chris Bosh","","","","","","","","","Shane Battier","3","","","made","","jumper ","11","72","6-0","24"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:17.0","Phoenix Suns","shot","","","","","","","","","","Goran Dragic","3","","","missed","","jumper ","453","192","6-0","25"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:14.0","Miami Heat","rebound","","","","","","","","","","Mario Chalmers","","","","","","Defensive","","","6-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:06.0","Miami Heat","turnover","","","","","","","","","","Chris Bosh","","","bad pass","","Jared Dudley","","","","6-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","10:02.0","Phoenix Suns","shot","","","Chris Bosh","","","","","","","Goran Dragic","2","","","missed","","layup","227","51","6-0","2"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:58.0","Miami Heat","rebound","","","","","","","","","","","","","","","","Defensive","","","6-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:48.0","Miami Heat","foul","","","","","","","","Chris Bosh","","Luis Scola","","","","","","Shooting","","","6-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:48.0","Miami Heat","free throw","","","","","",""," 1","","2","Chris Bosh","","","foul","missed","","","","","6-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:48.0","Miami Heat","rebound","","","","","","","","","","","","","","","","Offensive","","","6-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:48.0","Miami Heat","free throw","","","","","",""," 2","","2","Chris Bosh","","","foul","made","","","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:27.0","Phoenix Suns","shot","","","","","","","","","","Jared Dudley","2","","","missed","","jumper","424","54","7-0","17"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:24.0","Miami Heat","rebound","","","","","","","","","","Chris Bosh","","","","","","Defensive","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:16.0","Miami Heat","foul","","","","","","","","Goran Dragic","","Chris Bosh","","","","","","Offensive","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:16.0","Miami Heat","turnover","","","","","","","","","","Chris Bosh","","","offensive foul","","","","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:07.0","Phoenix Suns","shot","","","","","","","","","","Michael Beasley","2","","","missed","","jumper","100","154","7-0","18"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","9:05.0","Miami Heat","rebound","","","","","","","","","","","","","","","","Defensive","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:56.0","Miami Heat","shot","","","","","","","","","","Mike Miller","3","","","missed","","jumper ","13","57","7-0","24"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:52.0","Phoenix Suns","rebound","","","","","","","","","","Marcin Gortat","","","","","","Defensive","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:42.0","Phoenix Suns","shot","","","","","","","","","","Jared Dudley","3","","","missed","","jumper ","407","259","7-0","26"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:40.0","Phoenix Suns","rebound","","","","","","","","","","Marcin Gortat","","","","","","Offensive","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:37.0","Phoenix Suns","shot","","","","","","","","","","Luis Scola","2","","","missed","","layup","224","53","7-0","3"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:35.0","Miami Heat","rebound","","","","","","","","","","Shane Battier","","","","","","Defensive","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:32.0","Miami Heat","shot","","","Marcin Gortat","","","","","","","Mike Miller","2","","","missed","","jumper","213","53","7-0","4"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:28.0","Phoenix Suns","rebound","","","","","","","","","","Goran Dragic","","","","","","Defensive","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:23.0","Phoenix Suns","shot","","","","","","","","","","Marcin Gortat","2","","","missed","","jumper","224","201","7-0","15"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:21.0","Miami Heat","rebound","","","","","","","","","","LeBron James","","","","","","Defensive","","","7-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:14.0","Miami Heat","shot","","","","","","","","","","Chris Bosh","2","","","missed","","jumper","413","42","7-0","16"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:11.0","Miami Heat","shot","","","","","","","","","","Mike Miller","2","","","made","","shot","232","54","9-0","2"
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:11.0","Miami Heat","rebound","","","","","","","","","","Mike Miller","","","","","","Offensive","","","9-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","8:02.0","Phoenix Suns","timeout","","","","","","","","","","","","","","","","full","","","9-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","7:46.0","Phoenix Suns","foul","","","","","","","","Luis Scola","","Mike Miller","","","","","","Shooting","","","9-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","7:46.0","Phoenix Suns","free throw","","","","","",""," 1","","2","Luis Scola","","","foul","missed","","","","","9-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","7:46.0","Phoenix Suns","rebound","","","","","","","","","","","","","","","","Offensive","","","9-0",""
"Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","Mike Miller","Michael Beasley","Goran Dragic","Jared Dudley","Marcin Gortat","Luis Scola","1","7:46.0","Phoenix Suns","free throw","","","","","",""," 2","","2","Luis Scola","","","foul","made","","","","","9-1",""
