"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","12:00.0","","jumpball","","Emeka Okafor","","","Marc Gasol","","","","","","","","","","","","","","",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","11:45.0","Memphis Grizzlies","shot","","","","","","","","","","Marc Gasol","2","","","missed","","jumper","252","80","0-0","3"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","11:44.0","Memphis Grizzlies","shot","","","","","","","","","","Tony Allen","2","","","missed","","tip shot","270","44","0-0","2"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","11:44.0","Memphis Grizzlies","rebound","","","","","","","","","","Tony Allen","","","","","","Offensive","","","0-0",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","11:42.0","Washington Wizards","rebound","","","","","","","","","","Emeka Okafor","","","","","","Defensive","","","0-0",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","11:26.0","Washington Wizards","shot","","","","","","","","","","Nene Hilario","2","","","missed","","jumper","147","61","0-0","10"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","11:24.0","Memphis Grizzlies","rebound","","","","","","","","","","Marc Gasol","","","","","","Defensive","","","0-0",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","11:12.0","Memphis Grizzlies","shot","","","","","","","","","","Tony Allen","2","","","missed","","jumper","51","89","0-0","20"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","11:12.0","Washington Wizards","rebound","","","","","","","","","","John Wall","","","","","","Defensive","","","0-0",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","10:58.0","Washington Wizards","shot","","","","","","","","","","Garrett Temple","3","","","missed","","jumper ","11","31","0-0","24"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","10:57.0","Memphis Grizzlies","rebound","","","","","","","","","","Marc Gasol","","","","","","Defensive","","","0-0",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","10:46.0","Memphis Grizzlies","shot","Mike Conley","","","","","","","","","Zach Randolph","2","","","made","","jumper","73","144","0-2","20"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","10:31.0","Washington Wizards","shot","","","","","","","","","","Nene Hilario","2","","","missed","","jumper","164","210","0-2","18"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","10:30.0","Memphis Grizzlies","rebound","","","","","","","","","","Zach Randolph","","","","","","Defensive","","","0-2",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","10:20.0","Memphis Grizzlies","shot","","","","","","","","","","Jerryd Bayless","2","","","missed","","jumper","213","57","0-2","4"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Tony Allen","Jerryd Bayless","Mike Conley","Marc Gasol","Zach Randolph","1","10:20.0","Washington Wizards","rebound","","","","","","","","","","Emeka Okafor","","","","","","Defensive","","","0-2",""
