"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","12:00.0","","jumpball","","Kosta Koufos","","","Tim Duncan","","","","","","","","","","","","","","",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","11:46.0","Denver Nuggets","shot","","","","","","","","","","Danilo Gallinari","2","","","missed","","jumper","190","239","0-0","20"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","11:45.0","San Antonio Spurs","rebound","","","","","","","","","","","","","","","","Defensive","","","0-0",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","11:30.0","San Antonio Spurs","shot","DeJuan Blair","","","","","","","","","Danny Green","2","","","made","","dunk","240","50","0-2","1"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","11:14.0","Denver Nuggets","foul","","","","","","","","Ty Lawson","","Danny Green","","","","","","Personal","","","0-2",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","11:04.0","Denver Nuggets","shot","","","","","","","","","","Andre Iguodala","2","","","made","","shot","246","233","2-2","18"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:49.0","San Antonio Spurs","foul","","","","","","","","DeJuan Blair","","Kenneth Faried","","","","","","Shooting","","","2-2",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:49.0","San Antonio Spurs","free throw","","","","","",""," 1","","2","DeJuan Blair","","","foul","made","","","","","2-3",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:49.0","San Antonio Spurs","free throw","","","","","",""," 2","","2","DeJuan Blair","","","foul","made","","","","","2-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:39.0","Denver Nuggets","shot","","","","","","","","","","Ty Lawson","2","","","made","","jumper","267","78","4-4","3"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:39.0","Denver Nuggets","foul","","","","","","","","Ty Lawson","","Tony Parker","","","","","","Shooting","","","4-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:39.0","Denver Nuggets","free throw","","","","","",""," 1","","1","Ty Lawson","","","foul","made","","","","","5-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:23.0","San Antonio Spurs","shot","","","","","","","","","","Tony Parker","2","","","missed","","layup","267","61","5-4","2"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:21.0","Denver Nuggets","rebound","","","","","","","","","","Kenneth Faried","","","","","","Defensive","","","5-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:07.0","Denver Nuggets","shot","","","","","","","","","","Ty Lawson","2","","","missed","","jumper","78","143","5-4","20"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","10:06.0","San Antonio Spurs","rebound","","","","","","","","","","Stephen Jackson","","","","","","Defensive","","","5-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:58.0","San Antonio Spurs","shot","","","","","","","","","","Tony Parker","2","","","missed","","layup","231","59","5-4","2"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:57.0","San Antonio Spurs","shot","","","","","","","","","","DeJuan Blair","2","","","missed",""," ","239","50","5-4","1"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:57.0","San Antonio Spurs","rebound","","","","","","","","","","DeJuan Blair","","","","","","Offensive","","","5-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:55.0","San Antonio Spurs","rebound","","","","","","","","","","DeJuan Blair","","","","","","Offensive","","","5-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:54.0","San Antonio Spurs","shot","","","","","","","","","","DeJuan Blair","2","","","missed","","jumper","191","53","5-4","6"
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:52.0","Denver Nuggets","rebound","","","","","","","","","","Danilo Gallinari","","","","","","Defensive","","","5-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:45.0","Denver Nuggets","turnover","","","","","","","","","","Danilo Gallinari","","","bad pass","","DeJuan Blair","","","","5-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:37.0","San Antonio Spurs","foul","","","","","","","","DeJuan Blair","","Kosta Koufos","","","","","","Shooting","","","5-4",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:37.0","San Antonio Spurs","free throw","","","","","",""," 1","","2","DeJuan Blair","","","foul","made","","","","","5-5",""
"Kenneth Faried","Danilo Gallinari","Andre Iguodala","Kosta Koufos","Ty Lawson","DeJuan Blair","Tim Duncan","Danny Green","Stephen Jackson","Tony Parker","1","9:37.0","San Antonio Spurs","free throw","","","","","",""," 2","","2","DeJuan Blair","","","foul","made","","","","","5-6",""
