"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","12:00.0","","jumpball","","Emeka Okafor","","","Andrew Bogut","","","","","","","","","","","","","","",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","11:47.0","Golden State Warriors","shot","","","","","","","","","","Stephen Curry","2","","","made","","shot","111","176","0-2","19"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","11:31.0","Washington Wizards","shot","","","","","","","","","","Nene Hilario","2","","","missed","","step back jumpshot","374","116","0-2","14"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","11:30.0","Golden State Warriors","rebound","","","","","","","","","","Stephen Curry","","","","","","Defensive","","","0-2",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","11:13.0","Golden State Warriors","shot","","","","","","","","","","Andrew Bogut","2","","","missed","","jumper","245","139","0-2","9"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","11:11.0","Golden State Warriors","rebound","","","","","","","","","","David Lee","","","","","","Offensive","","","0-2",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","11:08.0","Golden State Warriors","shot","","","","","","","","","","Klay Thompson","3","","","missed","","pullup jump shot ","52","225","0-2","26"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","11:07.0","Washington Wizards","rebound","","","","","","","","","","John Wall","","","","","","Defensive","","","0-2",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","11:01.0","Washington Wizards","shot","","","","","","","","","","Martell Webster","3","","","missed","","pullup jump shot ","97","277","0-2","27"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","10:59.0","Washington Wizards","rebound","","","","","","","","","","Nene Hilario","","","","","","Offensive","","","0-2",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","10:49.0","Washington Wizards","shot","","","","","","","","","","John Wall","2","","","missed","","jumper","207","226","0-2","18"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","10:48.0","Golden State Warriors","rebound","","","","","","","","","","David Lee","","","","","","Defensive","","","0-2",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","10:28.0","Golden State Warriors","shot","Klay Thompson","","","","","","","","","Harrison Barnes","2","","","made","","shot","209","177","0-4","13"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","10:11.0","Washington Wizards","shot","","","","","","","","","","Nene Hilario","2","","","missed","","shot","120","86","0-4","13"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","10:10.0","Golden State Warriors","rebound","","","","","","","","","","David Lee","","","","","","Defensive","","","0-4",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","9:58.0","Golden State Warriors","shot","","","","","","","","","","Klay Thompson","2","","","missed","","jumper","95","165","0-4","19"
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","9:56.0","Washington Wizards","rebound","","","","","","","","","","Emeka Okafor","","","","","","Defensive","","","0-4",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","9:41.0","Washington Wizards","turnover","","","","","","","","","","Garrett Temple","","","palming","","","","","","0-4",""
"Nene Hilario","Emeka Okafor","Garrett Temple","John Wall","Martell Webster","Harrison Barnes","Andrew Bogut","Stephen Curry","David Lee","Klay Thompson","1","9:25.0","Golden State Warriors","shot","Klay Thompson","","","","","","","","","David Lee","2","","","made","","shot","245","57","0-6","1"
