"a1"," a2"," a3"," a4"," a5"," h1"," h2"," h3"," h4"," h5"," quarter"," time"," team"," eventtype"," assist"," awayjumpball"," block"," entered"," homejumpball"," left"," numfreeshot"," opponent"," outof"," player"," points"," possession"," reason"," result"," steal"," type"," x"," y"," score"," shotdistance"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","12:00.0","","jumpball","","Byron Mullens","","","Kevin Seraphin","","","","","","","","","","","","","","",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","11:38.0","Washington Wizards","shot","","","","","","","","","","Jordan Crawford","2","","","missed","","jumper","234","245","0-0","20"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","11:37.0","Charlotte Bobcats","rebound","","","","","","","","","","Michael Kidd-Gilchrist","","","","","","Defensive","","","0-0",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","11:18.0","Charlotte Bobcats","shot","","","","","","","","","","Jeff Taylor","3","","","missed","","jumper ","492","36","0-0","24"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","11:16.0","Washington Wizards","rebound","","","","","","","","","","Bradley Beal","","","","","","Defensive","","","0-0",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","11:03.0","Washington Wizards","turnover","","","","","","","","","","Kevin Seraphin","","","lost ball","","Michael Kidd-Gilchrist","","","","0-0",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:57.0","Charlotte Bobcats","shot","","","Bradley Beal","","","","","","","Michael Kidd-Gilchrist","2","","","missed","","jumper","342","28","0-0","9"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:57.0","Charlotte Bobcats","rebound","","","","","","","","","","","","","","","","Offensive","","","0-0",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:55.0","Charlotte Bobcats","shot","Kemba Walker","","","","","","","","","Byron Mullens","2","","","made","","shot","382","51","2-0","13"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:40.0","Washington Wizards","shot","Bradley Beal","","","","","","","","","Kevin Seraphin","2","","","made","","jumper","342","204","2-2","18"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:27.0","Charlotte Bobcats","turnover","","","","","","","","","","Jeff Taylor","","","bad pass","","Jan Vesely","","","","2-2",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:11.0","Washington Wizards","shot","","","","","","","","","","Kevin Seraphin","2","","","missed","","jumper","396","47","2-2","15"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:09.0","Washington Wizards","rebound","","","","","","","","","","Kevin Seraphin","","","","","","Offensive","","","2-2",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:07.0","Washington Wizards","shot","","","Brendan Haywood","","","","","","","Kevin Seraphin","2","","","missed","","layup","270","51","2-2","2"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","10:05.0","Washington Wizards","rebound","","","","","","","","","","Shaun Livingston","","","","","","Offensive","","","2-2",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","9:56.0","Washington Wizards","shot","","","","","","","","","","Bradley Beal","3","","","missed","","jumper ","393","248","2-2","24"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","9:55.0","Charlotte Bobcats","rebound","","","","","","","","","","Michael Kidd-Gilchrist","","","","","","Defensive","","","2-2",""
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","9:43.0","Charlotte Bobcats","shot","Brendan Haywood","","","","","","","","","Michael Kidd-Gilchrist","2","","","made","","shot","252","45","4-2","1"
"Brendan Haywood","Michael Kidd-Gilchrist","Byron Mullens","Jeff Taylor","Kemba Walker","Bradley Beal","Jordan Crawford","Shaun Livingston","Kevin Seraphin","Jan Vesely","1","9:32.0","Washington Wizards","shot","","","","","","","","","","Shaun Livingston","2","","","missed","","jumper","250","212","4-2","16"
